Date,Open,High,Low,Close,Adj_Close,Volume
2020-02-05,2971.0,3002.7,2971.0,3001.7,3001.7,0
2020-02-06,3001.7,3023.5,3001.7,3019.8,3019.8,0
2020-02-07,3019.8,3024.8,3001.8,3009.3,3009.3,0
2020-02-10,3009.3,3010.5,2986.2,2995.9,2995.9,0
2020-02-11,2995.9,3036.6,2995.9,3023.5,3023.5,0
2020-02-12,3023.5,3049.9,3022.4,3049.1,3049.1,0
2020-02-13,3049.1,3083.8,3049.1,3063.1,3063.1,0
2020-02-14,3063.1,3063.1,3043.4,3057.1,3057.1,0
2020-02-17,3057.1,3062.9,3050.2,3051.8,3051.8,0
2020-02-18,3051.8,3051.8,3024.5,3032.4,3032.4,0
2020-02-19,3032.4,3068.8,3028.8,3068.8,3068.8,0
2020-02-20,3068.8,3100.7,3068.8,3086.0,3086.0,0
2020-02-21,3086.0,3087.8,3068.5,3068.7,3068.7,0
2020-02-24,3068.7,3068.7,2997.8,2997.8,2997.8,0
2020-02-25,2997.8,2997.8,2910.7,2952.3,2952.3,0
2020-02-26,2952.3,2952.3,2867.7,2871.7,2871.7,0
2020-02-27,2871.7,2887.3,2840.5,2848.3,2848.3,0
2020-02-28,2848.3,2848.3,2721.4,2728.2,2728.2,0
2020-03-02,2728.2,2728.2,2626.8,2707.4,2707.4,0
2020-03-04,2740.6,2740.6,2689.8,2694.9,2694.9,0
2020-03-05,2694.9,2752.8,2694.9,2720.9,2720.9,0
2020-03-06,2720.9,2720.9,2641.5,2641.5,2641.5,0
2020-03-09,2641.5,2641.5,2442.4,2442.4,2442.4,0
2020-03-10,2442.4,2511.3,2354.4,2505.9,2505.9,0
2020-03-11,2505.9,2530.9,2418.7,2418.7,2418.7,0
2020-03-12,2418.7,2418.7,2226.4,2242.4,2242.4,0
2020-03-13,2242.4,2283.2,2071.9,2283.2,2283.2,0
2020-03-16,2283.2,2283.2,2074.5,2074.5,2074.5,0
2020-03-17,2074.5,2181.0,2064.7,2181.0,2181.0,0
2020-03-18,2181.0,2181.0,2053.1,2069.5,2069.5,0
2020-03-19,2069.5,2080.0,1949.3,1955.1,1955.1,0
2020-03-20,1955.1,2035.7,1955.1,1999.7,1999.7,0
2020-03-23,1999.7,1999.7,1783.5,1825.8,1825.8,0
2020-03-24,1825.8,1920.6,1825.8,1920.6,1920.6,0
2020-03-25,1920.6,2049.7,1920.6,1999.5,1999.5,0
2020-03-26,1999.5,2097.0,1999.5,2069.8,2069.8,0
2020-03-27,2069.8,2132.7,2003.2,2013.0,2013.0,0
2020-03-30,2013.0,2093.4,1981.1,2093.4,2093.4,0
2020-03-31,2093.4,2181.9,2084.7,2105.1,2105.1,0
2020-04-01,2105.1,2165.8,2105.1,2165.8,2165.8,0
2020-04-02,2165.8,2165.8,2092.8,2136.8,2136.8,0
2020-04-03,2136.8,2183.6,2077.7,2095.0,2095.0,0
2020-04-06,2095.0,2171.4,2095.0,2167.9,2167.9,0
2020-04-07,2167.9,2240.1,2158.4,2189.6,2189.6,0
2020-04-08,2189.6,2211.0,2133.7,2184.1,2184.1,0
2020-04-09,2184.1,2255.1,2184.1,2255.1,2255.1,0
2020-04-13,2255.1,2255.1,2255.1,2255.1,2255.1,0
2020-04-14,2255.1,2332.3,2254.7,2326.3,2326.3,0
2020-04-15,2326.3,2355.9,2307.5,2331.2,2331.2,0
2020-04-16,2331.2,2331.2,2285.4,2307.9,2307.9,0
2020-04-17,2307.9,2381.2,2307.9,2350.3,2350.3,0
2020-04-20,2350.3,2352.1,2301.4,2301.9,2301.9,0
2020-04-21,2301.9,2301.9,2215.6,2219.3,2219.3,0
2020-04-22,2219.3,2223.7,2166.6,2214.3,2214.3,0
2020-04-23,2214.3,2262.6,2212.2,2225.4,2225.4,0
2020-04-24,2225.4,2245.6,2223.0,2236.9,2236.9,0
2020-04-27,2236.9,2304.1,2236.9,2296.9,2296.9,0
2020-04-28,2296.9,2321.6,2287.4,2306.4,2306.4,0
2020-04-29,2306.4,2333.9,2297.4,2329.3,2329.3,0
2020-04-30,2329.3,2409.9,2329.3,2405.3,2405.3,0
2020-05-01,2405.3,2405.3,2315.2,2315.2,2315.2,0
2020-05-04,2315.2,2332.5,2279.3,2331.3,2331.3,0
2020-05-05,2331.3,2372.2,2331.3,2369.2,2369.2,0
2020-05-06,2369.2,2383.3,2359.7,2380.6,2380.6,0
2020-05-07,2380.6,2390.8,2365.5,2388.5,2388.5,0
2020-05-08,2388.5,2433.4,2388.5,2429.5,2429.5,0
2020-05-11,2429.5,2473.8,2429.5,2465.5,2465.5,0
2020-05-12,2465.5,2468.7,2422.0,2436.7,2436.7,0
2020-05-13,2436.7,2436.7,2378.5,2427.3,2427.3,0
2020-05-14,2427.3,2427.3,2388.2,2390.4,2390.4,0
2020-05-15,2390.4,2435.0,2390.4,2432.6,2432.6,0
2020-05-18,2432.6,2494.2,2432.6,2488.1,2488.1,0
2020-05-19,2488.1,2532.2,2488.1,2510.9,2510.9,0
2020-05-20,2510.9,2557.3,2492.7,2548.1,2548.1,0
2020-05-21,2548.1,2571.5,2545.9,2555.6,2555.6,0
2020-05-22,2555.7,2571.2,2534.5,2539.0,2539.0,0
2020-05-25,2539.0,2591.5,2539.0,2591.5,2591.5,0
2020-05-26,2591.5,2649.8,2591.5,2649.8,2649.8,0
2020-05-27,2649.8,2653.9,2604.2,2639.7,2639.7,0
2020-05-28,2639.7,2690.9,2638.3,2648.0,2648.0,0
2020-05-29,2648.0,2662.9,2629.1,2658.3,2658.3,0
2020-06-01,2658.3,2669.5,2632.3,2669.5,2669.5,0
2020-06-02,2669.5,2694.9,2660.8,2688.7,2688.7,0
2020-06-03,2688.7,2710.8,2684.6,2706.7,2706.7,0
2020-06-04,2706.7,2721.4,2682.6,2711.5,2711.5,0
2020-06-05,2711.5,2711.5,2693.0,2704.2,2704.2,0
2020-06-08,2704.2,2704.2,2704.2,2704.2,2704.2,0
2020-06-09,2704.2,2769.5,2704.2,2736.2,2736.2,0
2020-06-10,2736.2,2761.9,2723.6,2751.8,2751.8,0
2020-06-11,2751.8,2754.1,2687.7,2691.6,2691.6,0
2020-06-12,2691.6,2691.6,2569.7,2609.2,2609.2,0
2020-06-15,2609.2,2631.4,2553.3,2553.4,2553.4,0
2020-06-16,2553.4,2671.7,2553.4,2662.1,2662.1,0
2020-06-17,2662.1,2688.8,2655.8,2685.3,2685.3,0
2020-06-18,2685.3,2685.3,2637.1,2654.7,2654.7,0
2020-06-19,2654.7,2712.0,2654.7,2692.3,2692.3,0
2020-06-22,2682.2,2682.2,2643.4,2670.3,2670.3,0
2020-06-23,2670.3,2710.1,2638.3,2674.5,2674.5,0
2020-06-24,2674.5,2694.6,2663.9,2684.8,2684.8,0
2020-06-25,2684.8,2684.8,2590.1,2590.1,2590.1,0
2020-06-26,2590.1,2629.1,2589.2,2614.7,2614.7,0
2020-06-29,2614.7,2614.7,2539.8,2556.5,2556.5,0
2020-06-30,2556.5,2629.6,2556.5,2599.2,2599.2,0
2020-07-01,2599.2,2660.7,2599.2,2639.7,2639.7,0
2020-07-02,2639.7,2684.6,2639.7,2678.5,2678.5,0
2020-07-03,2678.5,2701.8,2644.8,2661.6,2661.6,0
2020-07-06,2661.6,2696.6,2661.6,2672.3,2672.3,0
2020-07-07,2672.3,2708.6,2665.7,2669.1,2669.1,0
2020-07-08,2669.1,2679.7,2634.2,2634.2,2634.2,0
2020-07-09,2634.2,2672.6,2634.2,2655.0,2655.0,0
2020-07-10,2655.0,2655.0,2621.8,2631.8,2631.8,0
2020-07-13,2631.8,2672.5,2604.6,2624.7,2624.7,0
