Date,Open,High,Low,Close,Adj_Close,Volume
2020-02-05,1346.8,1364.0,1342.4,1344.8,1344.8,0
2020-02-06,1344.8,1364.0,1344.8,1356.4,1356.4,0
2020-02-07,1356.4,1357.3,1338.0,1350.5,1350.5,0
2020-02-10,1350.5,1359.7,1344.7,1354.3,1354.3,0
2020-02-11,1354.3,1380.5,1354.3,1368.2,1368.2,0
2020-02-12,1368.2,1378.8,1356.8,1359.2,1359.2,0
2020-02-13,1359.2,1388.2,1331.4,1352.7,1352.7,0
2020-02-14,1352.7,1358.7,1350.0,1351.8,1351.8,0
2020-02-17,1351.8,1351.8,1334.2,1337.3,1337.3,0
2020-02-18,1337.3,1337.4,1328.1,1333.8,1333.8,0
2020-02-19,1333.8,1346.8,1329.1,1346.8,1346.8,0
2020-02-20,1346.8,1362.5,1345.7,1355.1,1355.1,0
2020-02-21,1355.1,1356.8,1339.4,1341.8,1341.8,0
2020-02-24,1341.8,1342.4,1319.6,1323.0,1323.0,0
2020-02-25,1323.0,1323.0,1278.3,1289.9,1289.9,0
2020-02-26,1289.9,1289.9,1244.9,1261.7,1261.7,0
2020-02-27,1261.7,1262.3,1237.6,1241.0,1241.0,0
2020-02-28,1241.0,1241.0,1197.4,1223.9,1223.9,0
2020-03-02,1224.0,1228.8,1197.2,1219.9,1219.9,0
2020-03-04,1243.2,1243.2,1226.3,1233.5,1233.5,0
2020-03-05,1233.5,1270.9,1233.5,1261.3,1261.3,0
2020-03-06,1261.3,1261.3,1236.5,1249.3,1249.3,0
2020-03-09,1249.3,1249.3,1194.2,1204.6,1204.6,0
2020-03-10,1204.6,1224.4,1161.4,1224.4,1224.4,0
2020-03-11,1224.4,1234.6,1188.5,1188.5,1188.5,0
2020-03-12,1188.5,1188.5,1095.2,1095.2,1095.2,0
2020-03-13,1095.2,1159.1,1021.8,1159.1,1159.1,0
2020-03-16,1159.1,1159.1,1077.8,1124.4,1124.4,0
2020-03-17,1124.4,1178.5,1109.6,1161.7,1161.7,0
2020-03-18,1161.7,1161.7,1061.8,1074.8,1074.8,0
2020-03-19,1074.8,1102.1,1058.5,1072.6,1072.6,0
2020-03-20,1072.6,1087.6,1031.3,1031.3,1031.3,0
2020-03-23,1031.3,1031.3,952.8,1001.3,1001.3,0
2020-03-24,1001.3,1029.3,997.3,1029.3,1029.3,0
2020-03-25,1029.3,1062.6,1009.7,1036.4,1036.4,0
2020-03-26,1036.4,1071.8,1031.5,1056.7,1056.7,0
2020-03-27,1056.7,1084.4,1015.2,1015.2,1015.2,0
2020-03-30,1015.2,1087.1,1011.7,1087.1,1087.1,0
2020-03-31,1087.1,1112.6,1029.2,1040.3,1040.3,0
2020-04-01,1040.3,1095.5,1040.3,1095.5,1095.5,0
2020-04-02,1095.5,1095.5,1052.5,1070.4,1070.4,0
2020-04-03,1070.4,1078.7,1035.9,1047.5,1047.5,0
2020-04-06,1047.5,1080.6,1047.5,1080.6,1080.6,0
2020-04-07,1080.6,1102.7,1057.2,1067.8,1067.8,0
2020-04-08,1067.8,1081.4,1051.0,1061.0,1061.0,0
2020-04-09,1061.0,1081.4,1061.0,1079.7,1079.7,0
2020-04-13,1079.7,1079.7,1079.7,1079.7,1079.7,0
2020-04-14,1079.7,1095.3,1075.5,1094.6,1094.6,0
2020-04-15,1094.6,1104.2,1083.7,1086.4,1086.4,0
2020-04-16,1086.4,1087.7,1070.9,1087.7,1087.7,0
2020-04-17,1087.7,1105.6,1087.7,1093.6,1093.6,0
2020-04-20,1093.6,1100.0,1071.4,1071.9,1071.9,0
2020-04-21,1071.9,1075.3,1048.4,1050.0,1050.0,0
2020-04-22,1050.0,1052.9,1037.2,1047.4,1047.4,0
2020-04-23,1047.4,1063.8,1037.5,1042.2,1042.2,0
2020-04-24,1042.2,1058.0,1042.2,1051.3,1051.3,0
2020-04-27,1051.3,1076.2,1051.3,1074.5,1074.5,0
2020-04-28,1074.5,1085.1,1068.1,1074.5,1074.5,0
2020-04-29,1074.5,1080.0,1065.0,1078.7,1078.7,0
2020-04-30,1078.7,1093.5,1078.7,1087.8,1087.8,0
2020-05-01,1087.8,1087.8,1058.2,1058.2,1058.2,0
2020-05-04,1058.2,1073.6,1042.3,1071.4,1071.4,0
2020-05-05,1071.4,1084.5,1071.4,1082.8,1082.8,0
2020-05-06,1082.8,1087.0,1075.8,1082.4,1082.4,0
2020-05-07,1082.4,1088.2,1076.2,1081.8,1081.8,0
2020-05-08,1081.8,1095.5,1081.8,1087.9,1087.9,0
2020-05-11,1087.9,1104.1,1086.0,1097.9,1097.9,0
2020-05-12,1097.9,1102.4,1090.5,1097.5,1097.5,0
2020-05-13,1097.5,1106.1,1082.0,1106.1,1106.1,0
2020-05-14,1106.1,1107.1,1090.7,1096.2,1096.2,0
2020-05-15,1096.2,1111.5,1095.3,1111.5,1111.5,0
2020-05-18,1111.5,1120.9,1106.4,1109.2,1109.2,0
2020-05-19,1109.2,1132.1,1109.2,1114.6,1114.6,0
2020-05-20,1114.6,1124.9,1109.6,1122.7,1122.7,0
2020-05-21,1122.7,1132.2,1119.9,1124.4,1124.4,0
2020-05-22,1124.4,1127.8,1112.7,1114.6,1114.6,0
2020-05-25,1114.6,1140.9,1114.6,1140.9,1140.9,0
2020-05-26,1140.9,1180.3,1140.9,1178.5,1178.5,0
2020-05-27,1178.5,1178.5,1162.3,1167.0,1167.0,0
2020-05-28,1167.0,1192.7,1167.0,1180.6,1180.6,0
2020-05-29,1180.6,1194.0,1171.7,1179.6,1179.6,0
2020-06-01,1179.6,1181.5,1168.3,1176.5,1176.5,0
2020-06-02,1176.5,1189.6,1173.8,1181.4,1181.4,0
2020-06-03,1181.4,1200.1,1181.4,1193.4,1193.4,0
2020-06-04,1193.4,1204.1,1189.2,1196.7,1196.7,0
2020-06-05,1196.7,1197.2,1180.6,1183.5,1183.5,0
2020-06-08,1183.5,1183.5,1183.5,1183.5,1183.5,0
2020-06-09,1183.5,1205.6,1183.5,1198.3,1198.3,0
2020-06-10,1198.3,1212.8,1198.1,1207.2,1207.2,0
2020-06-11,1207.2,1207.2,1178.5,1182.5,1182.5,0
2020-06-12,1182.5,1182.5,1152.2,1158.2,1158.2,0
2020-06-15,1158.2,1161.7,1140.1,1140.1,1140.1,0
2020-06-16,1140.1,1193.5,1140.1,1186.0,1186.0,0
2020-06-17,1186.0,1204.0,1186.0,1203.4,1203.4,0
2020-06-18,1203.4,1203.4,1176.0,1183.9,1183.9,0
2020-06-19,1183.9,1206.3,1183.9,1193.9,1193.9,0
2020-06-22,1193.9,1193.9,1182.3,1191.8,1191.8,0
2020-06-23,1191.8,1204.6,1182.4,1187.0,1187.0,0
2020-06-24,1187.0,1195.9,1183.7,1184.4,1184.4,0
2020-06-25,1184.4,1184.4,1158.4,1158.4,1158.4,0
2020-06-26,1158.4,1172.8,1157.2,1167.5,1167.5,0
2020-06-29,1167.5,1170.0,1154.6,1163.4,1163.4,0
2020-06-30,1163.4,1194.3,1163.4,1180.7,1180.7,0
2020-07-01,1180.7,1191.1,1180.7,1188.3,1188.3,0
2020-07-02,1188.3,1210.0,1188.3,1205.9,1205.9,0
2020-07-03,1205.9,1239.3,1204.2,1237.3,1237.3,0
2020-07-06,1237.3,1246.3,1232.7,1233.1,1233.1,0
2020-07-07,1233.1,1257.5,1233.1,1243.9,1243.9,0
2020-07-08,1243.9,1257.7,1233.7,1234.8,1234.8,0
2020-07-09,1234.8,1267.0,1234.8,1259.3,1259.3,0
2020-07-10,1259.3,1262.5,1240.5,1248.1,1248.1,0
2020-07-13,1248.1,1260.0,1235.7,1246.5,1246.5,0
2020-07-14,1246.5,1246.5,1229.6,1235.0,1235.0,0
2020-07-15,1235.0,1249.1,1232.7,1245.8,1245.8,0
2020-07-16,1245.8,1258.9,1244.8,1249.0,1249.0,0
2020-07-17,1249.0,1258.0,1239.7,1250.4,1250.4,0
2020-07-20,1250.4,1250.6,1228.2,1231.4,1231.4,0
2020-07-21,1231.4,1250.0,1231.4,1247.3,1247.3,0
2020-07-22,1247.3,1249.7,1232.1,1236.6,1236.6,0
2020-07-23,1236.6,1240.1,1225.2,1230.3,1230.3,0
2020-07-24,1230.3,1230.3,1216.9,1221.8,1221.8,0
2020-07-27,1221.8,1237.0,1221.1,1235.7,1235.7,0
2020-07-28,1235.7,1252.2,1234.2,1236.1,1236.1,0
2020-07-29,1236.1,1240.5,1227.1,1230.1,1230.1,0
2020-07-30,1230.1,1248.8,1230.1,1242.3,1242.3,0
2020-07-31,1242.3,1242.3,1212.3,1221.2,1221.2,0
2020-08-03,1221.2,1233.3,1208.2,1228.4,1228.4,0
2020-08-04,1228.4,1260.5,1228.4,1252.6,1252.6,0
2020-08-05,1252.6,1253.1,1231.8,1237.2,1237.2,0
2020-08-06,1237.2,1250.1,1232.9,1237.1,1237.1,0
2020-08-07,1237.1,1247.6,1232.7,1236.2,1236.2,0
2020-08-10,1236.2,1250.2,1234.8,1245.7,1245.7,0
