StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
PNV,1738661504.0,1736995712.0,78.34212,73.055565,78.267,-489.039,-0.18896,-0.18228,-0.076519996,-0.16805,22193190.0,0.034,0.434,18136971.0,-3551856.0,-4193738.0,-0.006,11697701.0,0.018,10031800.0,42.129,2.035,0.036,-427323.0,-8438977.0,-0.07067132,4.08,1.275,3.3318183,2.7042856,3248210.0,2048560.0,661088000.0,585657898.0
NOX,148174688.0,146102112.0,17.783264,11.583333,17.535,-18.568,-0.03265,-0.96422,-0.41213,-0.17502001,8332255.0,0.06,8.397,8332255.0,-7868362.0,-272093.0,-0.002,7100202.0,0.033,5000110.0,38.843,1.844,0.06,-11137958.0,-10610775.0,2.159091,0.75,0.095,0.52774197,0.45076087,1040805.0,2309481.0,256491008.0,145822438.0
NXS,238867216.0,210981168.0,86.249596,17.571428,76.181,-16.558,0.0,-4.66756,-0.36532003,-0.67326,2769488.0,0.015,-0.551,3510320.0,-12742063.0,-12506723.0,-0.069,11907362.0,0.066,385616.0,3.028,7.246,0.07,-10021915.0,-6608023.0,-0.517647,2.7,1.0,1.2116129,1.2514492,164384.0,306111.0,194200992.0,70052239.0
NYR,42693688.0,37855804.0,37.935986,7.6470585,33.637,-6.722,0.0,-5.00555,-0.95024,-20.18292,1125414.0,0.018,1.314,-274585.0,-5631828.0,-5773667.0,-0.095,5146169.0,0.047,342322.0,6.194,8.405,0.051,-4410623.0,-2413682.0,0.9499999,0.46,0.11,0.30241936,0.22800724,356582.0,461965.0,109471000.0,32482590.0
OCC,92490928.0,70604880.0,128.54478,4.336283,98.127,-7.923,0.0,-12.74728,-0.31182,-0.38896,719523.0,0.004,-0.199,214149.0,-8911447.0,-6151029.0,-0.036,20441616.0,0.111,500888.0,2.396,11.182,0.113,-5256871.0,-4944510.0,-0.01999998,0.645,0.18,0.4780645,0.4101268,982770.0,882611.0,188756992.0,150024835.0
ONT,148936624.0,182453904.0,3.741938,4.0241795,4.584,14.782,0.17951,0.24892001,0.094160005,0.17594999,39802000.0,1.681,-0.142,19924000.0,12342605.0,7145000.0,0.302,6940000.0,0.293,23882000.0,58.06,1.087,1.737,12584000.0,12105753.0,0.107765436,7.15,4.69,6.908387,6.4621015,3277.0,4756.0,21307100.0,5747691.0
OPT,648314880.0,455027616.0,4334.38,7.966805,3042.137,-17.942,0.0,-169.70166,-0.28963,-0.34462002,149575.0,0.001,0.002,-393700.0,-25360860.0,-16529281.0,-0.063,62020384.0,0.23,265076.0,0.409,10.308,0.241,-8782268.0,-8330267.0,-0.4385965,3.6,1.165,1.99,2.3808572,730272.0,263998.0,337664000.0,163911698.0
OSL,106064656.0,86830072.0,38.376305,4.9999995,31.417,-19.648,-1.54204,-1.60857,-0.15554,-0.26166,2763806.0,0.004,-0.119,2763806.0,-4419179.0,-4261895.0,-0.006,20997984.0,0.025,109941.0,0.502,11.082,0.026,-4456079.0,-2999316.0,-0.2571429,0.215,0.082,0.1283871,0.1313587,2391250.0,1270789.0,815881984.0,696008182.0
OSP,68180488.0,23462674.0,25.71082,3.5,8.848,-1.462,0.0,-6.16056,-0.65993,-1.2811,2651821.0,0.005,-0.557,1897274.0,-16044103.0,-16307073.0,-0.028,9772389.0,0.007,1760498.0,19.883,3.898,0.006,-15535773.0,-9632641.0,-0.08695656,0.063,0.008,0.02167742,0.026836956,4239235.0,13357449.0,3246690048.0,824963345.0
OVN,34026332.0,25611930.0,81.15071,2.792208,61.083,-2.418,0.0,-25.84572,-0.58172,-1.03475,419298.0,0.003,0.282,187562.0,-10591184.0,-10126364.0,-0.078,8455393.0,0.053,46217.0,0.378,4.902,0.077,-7669006.0,-6318923.0,-0.44155842,0.705,0.175,0.23193549,0.24327898,220464.0,439322.0,158262000.0,102890900.0
PAA,33256648.0,31750900.0,8.071765,3.7499998,7.706,-29.012,-0.33056998,-0.30261,-0.080570005,-0.17044,4120121.0,0.014,-0.076,3873964.0,-1094391.0,-1361990.0,-0.005,2884787.0,0.009,1471851.0,17.262,3.846,0.028,-1270002.0,-896033.0,0.0,0.275,0.057,0.10529032,0.13923189,696182.0,1401400.0,316729984.0,229136836.0
PAR,528155456.0,429602944.0,144.78552,4.8856544,117.769,-32.463,0.0,-3.64938,-0.0841,-0.12878999,3647847.0,0.018,-0.045,3647847.0,-13233589.0,-12298887.0,-0.061,104668440.0,0.461,910278.0,0.841,32.209,0.481,-10090057.0,-6479418.0,-0.4168735,4.5,1.08,2.4548388,2.7578986,700872.0,680413.0,228020000.0,179994623.0
PBP,179681184.0,202960800.0,1.6758181,2.830655,1.893,14.466,0.0327,0.10098,0.05629,0.11675,107219984.0,1.521,0.57,31781539.0,14030227.0,6442077.0,0.05,6305680.0,0.084,38022864.0,62.838,1.801,0.809,10174579.0,15604551.0,0.040909052,2.5,1.55,2.3841937,2.0461233,78922.0,52008.0,78463400.0,45418442.0
PIQ,71860608.0,61065844.0,26.333698,14.270833,22.378,-35.745,-0.63901,-0.73591006,-0.27357998,-0.46975,2728846.0,0.031,-0.02,1890419.0,-1708390.0,-1743770.0,-0.02,2365022.0,0.026,132843.0,2.993,6.615,0.048,-384508.0,-2078064.0,1.6346154,0.845,0.195,0.75548387,0.6059058,234742.0,135338.0,104906000.0,57093894.0
PKS,68956904.0,64564468.0,16.688812,2.3566878,15.626,222.656,0.09267,0.064380005,0.00621,0.0155,4131924.0,0.033,6.583,2903571.0,289974.0,382902.0,0.003,4436791.0,0.024,44273.0,0.151,1.99,0.157,1046577.0,1654675.0,1.4666667,0.415,0.086,0.36951613,0.30416667,263231.0,159854.0,187370000.0,92234627.0
PME,4464441856.0,4411945472.0,78.57028,73.98964,77.646,145.561,0.40612,0.52914,0.20888,0.42159,56821000.0,0.547,0.111,56466000.0,30310000.0,23076000.0,0.221,43413000.0,0.418,2276000.0,3.782,4.835,0.579,31420000.0,19593250.0,0.7101797,43.99,14.5,36.02879,29.922428,302151.0,370347.0,104212000.0,41850034.0
PSQ,399141600.0,469060416.0,3.3246562,10.833333,3.907,19.812,0.05317,0.10682999,0.06926,0.16372,120055000.0,0.789,-0.163,51338000.0,23676000.0,6383000.0,0.042,15279000.0,0.1,85199000.0,230.935,0.765,0.24,28577000.0,16790750.0,0.47727263,2.7,0.705,2.5690322,1.9568659,47831.0,10642.0,153516000.0,87167664.0
PTX,70460832.0,36148472.0,65.281586,3.9285712,33.491,-10.588,0.0,-3.16392,-0.15764,-0.26038998,1079337.0,0.003,-0.488,1079337.0,-3414028.0,-3321189.0,-0.008,7377078.0,0.019,156880.0,1.402,10.073,0.028,-2317182.0,-1257145.0,1.1153846,0.145,0.022,0.07532258,0.0666884,4643280.0,12941572.0,640553024.0,339718612.0
QTM,60928744.0,66488648.0,1.0317113,1.6875,1.126,7.755,0.09222,0.13216,0.07205,0.17111999,59056000.0,0.053,0.23,28024000.0,8574000.0,5446000.0,0.005,9808000.0,0.009,10297000.0,25.159,1.239,0.032,9127000.0,8380000.0,0.5000001,0.07,0.027,0.061612904,0.050775364,501760.0,529857.0,1128310016.0,113970420.0
RCE,178073248.0,145174064.0,158.74919,60.294113,129.42,-34.276,0.0,-3.8209798,-1.2859501,-4.52731,1121727.0,0.009,9.832,-977344.0,-4235386.0,-4316737.0,-0.034,2682192.0,0.019,83235.0,3.599,3.095,0.017,-3807450.0,-2204571.0,2.014706,1.875,0.21,1.0692188,1.2118706,260542.0,315401.0,173730000.0,76262412.0
REG,545917504.0,790598400.0,0.8053401,3.7040818,1.166,9.221,0.00555,0.06287,0.01485,0.02309,677872000.0,2.254,-0.037,146536000.0,85740000.0,3764000.0,0.013,3801000.0,0.013,248540992.0,168.709,0.021,0.49,127235000.0,73160624.0,-0.22765952,2.47,0.735,1.8510938,1.4198561,760917.0,254339.0,300780992.0,183236994.0
RHC,14412699648.0,23138469888.0,1.1852256,4.0964093,1.903,20.161,0.02335,0.05666,0.02805,0.08519,12160300032.0,58.435,-0.087,1582200000.0,1147699968.0,272700000.0,1.305,1503699968.0,6.604,9568300032.0,225.886,1.076,15.372,1680700032.0,756974976.0,-0.1981408,80.93,46.12,62.342728,64.70586,521336.0,423396.0,228882000.0,179871615.0
RHT,87477384.0,79677784.0,23.847599,8.863636,21.721,-84.354,-0.19494,-0.2628,-0.07124,-0.09052,3668184.0,0.008,0.002,3668184.0,-944559.0,-715076.0,-0.002,6974237.0,0.016,116103.0,1.172,14.653,0.022,1310778.0,1170281.0,0.05405402,0.325,0.092,0.2132258,0.16860507,992096.0,747752.0,448601984.0,293738404.0
RHY,236757792.0,134337920.0,2367.578,65.27778,1343.379,-33.752,0.0,-40.61454,-0.57201,-1.04591,100000.0,0.001,-0.866,100000.0,-3980185.0,-4022984.0,-0.04,1842958.0,0.016,42437.0,2.303,2.524,0.018,-2742598.0,-1380359.0,10.749999,1.47,0.041,1.0859678,0.4384538,1137042.0,540064.0,201496000.0,64712682.0
RMD,40920096768.0,40245903360.0,13.235232,13.7997465,13.017,39.845,0.22604,0.28892002,0.12508,0.27283,3091755008.0,2.134,0.087,1767389000.0,1010064000.0,698857984.0,0.479,255864992.0,0.176,965806016.0,33.711,2.514,1.9725,883875008.0,655246528.0,0.13843572,30.08,18.1,27.735313,26.62259,698940.0,667422.0,1449080064.0,1427739131.0
RNO,34264216.0,27080844.0,8.086485,3.139535,6.391,-3.887,-1.71486,-1.74957,-0.49597,-0.93888,4237220.0,0.026,0.287,2786900.0,-6967550.0,-7266223.0,-0.044,7771538.0,0.031,588150.0,5.417,6.745,0.043,-5740261.0,-3027793.0,-0.22857136,0.19,0.06,0.15483871,0.13710146,175831.0,124210.0,253808992.0,59018237.0
