0,1.7944626833049688
1,1.7936728831239879
2,1.7943656800551955
3,1.7943796112430135
4,1.793687952055826
5,1.7944944622322148
6,1.794538206651636
7,1.793772892716112
8,1.7946722913319995
9,1.7945683479006442
10,1.7937317052742243
11,1.7943973717515125
12,1.7944007283405046
13,1.7936508694780389
14,1.7944437093598187
15,1.7944821803899447
16,1.7936980761385302
17,1.794579361150089
18,1.794470830904388
19,1.793587847844594
20,1.79423429512929
21,1.7942384448723616
22,1.793425463410534
23,1.7942132135094877
24,1.7942511638450334
25,1.793441145067932
26,1.7943084375569585
27,1.7941851347225821
28,1.7933278123336431
29,1.7939132509927647
30,1.7938942455335605
31,1.7931006826494198
32,1.7938543892023915
33,1.7938712397569712
34,1.7930674309555839
35,1.7939021710456076
36,1.7938297674081207
37,1.7931171328618623
38,1.7937453624340374
39,1.793759607340675
40,1.7931351643114535
41,1.7938668542288085
42,1.7939081169248343
43,1.7932164477403698
44,1.7940329048136072
45,1.7939403513737096
46,1.793183433374113
47,1.7937885419515338
48,1.7937931573348413
49,1.7931143168858947
50,1.7938352858955993
51,1.79387176921168
52,1.7931612943157442
53,1.7939631494157744
54,1.7938661093493604
55,1.7930652008969337
56,1.7936541516644404
57,1.793659387338724
58,1.7929214596660652
59,1.7936393393641374
60,1.7936753072027667
61,1.7929395060611508
62,1.7937303150051191
63,1.793619471668895
64,1.7928400087408698
65,1.7933745709877946
66,1.7933585800147103
67,1.79263658416995
68,1.7933248712525363
69,1.7933415331398688
70,1.7926096531183031
71,1.7933723326594537
72,1.7933061806161874
73,1.7926559649228744
74,1.793227725991829
75,1.7932399306978413
76,1.792669691059304
77,1.793335997050186
78,1.793373038992779
79,1.7927416533462441
80,1.79348831003844
81,1.7934049717774918
82,1.7927139457010142
83,1.7932686258373132
84,1.7932740762221515
85,1.7926540050132553
86,1.7933150807438447
87,1.7933497050109555
88,1.7927002569905952
89,1.7934358467416145
90,1.7933481644992466
91,1.7926154077089036
92,1.7931562833387065
93,1.7931622340762832
94,1.7924867104377784
95,1.793146134031781
96,1.7931802618470172
97,1.7925062558652194
98,1.7932330072194231
99,1.7931323941291482
100,1.7924178616248123
101,1.7929097111022063
102,1.792896076057235
103,1.7922338415551755
104,1.792867187407803
105,1.7928835296307446
106,1.7922117969935143
107,1.7929138975629708
108,1.792846971284021
109,1.7922403307815
110,1.792754166841418
111,1.7927649505392225
112,1.7922350625103063
113,1.792850901131343
114,1.7928833511931173
115,1.7923024591394165
116,1.792990010559224
117,1.7929130832164373
118,1.7922771740146102
119,1.7927868850465036
120,1.792792471016053
121,1.7922224323899278
122,1.7928311595163366
123,1.7928629262259728
124,1.7922645585305996
125,1.7929436282393738
126,1.7928637816002146
127,1.7921885897256247
128,1.7926887425371318
129,1.7926952337745283
130,1.7920724834176869
131,1.7926823495987347
132,1.7927148558940087
133,1.7920931692802597
134,1.7927655575897774
135,1.7926735600631531
136,1.7920140703147152
137,1.7924696202329284
138,1.7924579341464113
139,1.7918464209200864
140,1.7924330405112974
141,1.7924490619857034
142,1.791828436980138
143,1.7924789651867072
144,1.79242567140182
145,1.7918747327847273
146,1.7923658181007918
147,1.7923797364891065
148,1.7918964138659161
149,1.792468928284031
150,1.792503945006144
151,1.7919673799871159
152,1.792607033746137
153,1.792537663613228
154,1.791949178763632
155,1.7924246698105588
156,1.7924310311469474
157,1.791902546861774
158,1.79246949132421
159,1.7925008120662962
160,1.7919466458679718
161,1.7925779569553077
162,1.7925045690874983
163,1.7918784477434082
164,1.792343467479008
165,1.792350179833667
166,1.7917724474071892
167,1.792339573167499
168,1.7923704495543056
169,1.7917934388077283
170,1.7924189214625628
171,1.792334088192634
172,1.7917216624887842
173,1.792145793572349
174,1.7921355569195279
175,1.7915674443150449
176,1.7921136515041642
177,1.7921291748158512
178,1.7915523277639953
179,1.7921582359714248
180,1.7921092513054688
181,1.7915970134764267
182,1.7920547415680759
183,1.7920682964638268
184,1.7916187950776705
185,1.7921525555562736
186,1.7921857760274005
187,1.7916864917229238
188,1.7922830374963594
189,1.7922190040362773
190,1.7916711185211605
191,1.7921148766206372
192,1.7921213899038844
193,1.791629204258591
194,1.7921584160701003
195,1.792188209745863
196,1.7916718704027845
197,1.792261344675812
198,1.7921934594283135
199,1.7916097603825771
200,1.7920442575305535
201,1.7920510763559536
202,1.7915122931063945
203,1.7920422756730856
204,1.7920716543546245
205,1.7915333299888485
206,1.79211802351707
207,1.7920393272514026
208,1.7914676965924945
209,1.7918644617833888
210,1.7918554073948925
211,1.7913249440699843
212,1.7918359471046084
213,1.7918509617284404
214,1.7913121243821009
215,1.791879139875434
216,1.7918328182227155
217,1.7913534487968825
218,1.7917799060801762
219,1.791791556506199
220,1.7913706251740484
221,1.7918681160695646
222,1.7918982746434582
