Date,Price,Volume,Dividends,Stock Splits,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR,15_Days_EWMA,15_Days_RSI,15_Days_MFI,15_Days_ATR,ForceIndex,Typical_MACD
2015-02-17,43.85225677490234,140374,0.0,0.0,-0.4512477736610876,0.6678482198272278,44.543574523925784,44.632921600341795,44.687974039713545,43.14380467732747,0.2031637049832875,0.39698290235842787,3.1410789871555647,44.28215077332201,52.323558388011605,53.49683789265773,0.9638662726199816,-163427.13520050148,-0.691647479025022
2015-02-18,44.23130798339844,264526,0.0,0.0,-0.514422163007886,0.649797866008754,44.386539459228516,44.6058464050293,44.68496526082357,43.2638365427653,0.14080560938599077,0.3997720134728677,2.9491131154245203,44.275716948925904,54.82287767364073,54.18300877975136,0.9891360358941214,-71620.93115234375,-0.6297428651167678
2015-02-19,44.123008728027344,136556,0.0,0.0,0.009023441220108452,0.9295693693094478,44.28184814453125,44.390150451660155,44.63322219848633,43.3745423634847,0.12757702086963563,0.416183290416463,2.752873373536513,44.25642249766027,53.95700006242905,53.96146904862729,0.9825174697684351,-294545.7660827637,-0.5654262855280763
2015-02-20,43.40101623535156,87121,0.0,0.0,-0.48734844357556995,0.7941936383296877,43.99846420288086,44.35134315490723,44.545379130045575,43.467499542236325,0.14931262886674762,0.5158465376337297,2.4808558459710954,44.148488764722714,48.486964916509265,49.637297647996476,1.0228288296564358,-33809.30500411987,-0.450997355830296
2015-02-23,43.680789947509766,103385,0.0,0.0,-1.1100692437656576,1.1461698962656115,43.85767593383789,44.32787818908692,44.45212148030599,43.56015586853027,0.11246462494891198,0.5395329117921984,2.2464258858694848,44.08954476484745,50.56757953001698,48.364766644203414,1.0077872389662303,-24259.254913330078,-0.37852362036082354
2015-02-24,44.05984115600586,214442,0.0,0.0,0.027077210016976494,0.5414994446206052,43.899192810058594,44.22138366699219,44.388345336914064,43.65190963745117,0.12052041362766802,0.5234163856882347,2.071303098993835,44.0858050754606,53.30534284911668,46.953491624322005,1.0083890375914606,-228368.98307037354,-0.34766624743303254
2015-02-25,44.61035919189453,155828,0.0,0.0,0.27977491500872986,0.9385963831764101,43.97500305175781,44.18077125549316,44.395565287272134,43.76171328226725,0.21220070626731471,0.5259576161447611,1.9023932259304053,44.151787132579685,57.01031679634069,51.38768985645572,1.012600666612857,-63285.50859069824,-0.3634442031595526
2015-02-26,44.24033737182617,141899,0.0,0.0,0.44222437277116455,1.0649451170431163,43.99846878051758,44.14015846252441,44.25958989461263,43.86880925496419,0.22363656103406465,0.2542277250373995,1.6406292153614248,44.16291683779294,53.928845697971035,42.25209304848213,0.9458157450193515,-57629.14709472656,-0.34214662495511305
2015-02-27,44.23130798339844,240750,0.0,0.0,-0.2346473552289794,1.05591826265195,44.164527130126956,44.081495666503905,44.28907114664714,43.959359614054364,0.11348347935853394,0.23754142519875673,1.445596511830514,44.171506876007854,53.85274183732918,55.39034579482355,0.895276206336915,-141230.68141937428,-0.3208410882541983
2015-03-02,44.3396110534668,147812,0.0,0.0,-0.15342604272198201,0.8573715113060203,44.29629135131836,44.07698364257813,44.31734924316406,44.07006568908692,0.0409443964672226,0.22689563896026474,1.1396600313923992,44.19260833696118,54.67474125700664,66.13241125510834,0.8880563027486195,-6669.312805175781,-0.3091319686420775
2015-03-03,44.48942565917969,282578,0.295,0.0,-0.3339224175310562,0.61369730087997,44.382208251953124,44.14070053100586,44.27499186197917,44.17674077351888,0.027065295701303383,0.18052016408988467,0.8672845875701453,44.229847065244606,55.84054625310797,63.7912895614934,0.9211602028063051,180049.90898132525,-0.308386308220598
2015-03-04,43.90833282470703,147003,0.0,0.0,0.0,1.5344299646343913,44.24180297851562,44.108403015136716,44.201115163167316,44.25802942911784,0.04554951197786373,0.14500322032810994,0.610236048924995,44.18952840959349,50.448109005411766,56.84103280335093,0.9070765788678343,-47478.31725311279,-0.25793274350827744
2015-03-05,44.25334930419922,271553,0.0,0.0,-0.7626758851764563,0.889791418992651,44.244405364990236,44.121437072753906,44.17490743001302,44.324946848551434,0.04557383886711549,0.1302952903715348,0.46598515013441794,44.197528483414274,53.315990074198446,57.05545342538722,0.8742431524459856,35394.37448120117,-0.24298687500645144
2015-03-06,43.063941955566406,308472,0.0,0.0,0.39949899597261407,0.6446451625347791,44.01093215942383,44.08772964477539,44.05797449747721,44.338680013020834,0.3257672466162968,0.17427093004658797,0.42410745787839954,44.05548119160708,43.92579639232978,55.07464293612573,0.9108771488886735,-103977.97723388672,-0.13362656987897026
2015-03-09,43.02762222290039,136532,0.0,0.0,-1.1167747955181468,1.3346836777494815,43.74853439331055,44.022412872314455,43.96750055948893,44.335258356730144,0.45441866600885794,0.23370470180792788,0.4330133598630136,43.926722031680036,43.674134978102856,55.920180424427116,0.8929869720508734,-89178.29577636719,-0.04352530861338266
2015-03-10,43.08210372924805,131988,0.0,0.0,0.0,0.3994955672602245,43.46707000732422,43.92463912963867,43.91615702311198,44.30206553141276,0.3291934058259417,0.2859264186793163,0.483741096479193,43.82094578347349,44.18805300130518,60.815285371751386,0.8902219863208828,-129049.60748291016,0.023216759491333505
2015-03-11,43.2092170715332,173019,0.0,0.0,-0.06355603930333587,0.608323080058895,43.327246856689456,43.78452491760254,43.84801762898763,44.2664914449056,0.27269907963201245,0.309554940957479,0.5235926689756315,43.74435363637157,45.43263696360083,53.078779072903366,0.9017944439539306,-242424.20852279663,0.0651028794538604
