Date,Price,Volume,Dividends,Stock Splits,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR,15_Days_EWMA,15_Days_RSI,15_Days_MFI,15_Days_ATR,ForceIndex,Typical_MACD
2016-10-21,21.717124938964844,3867155,0.0,0.0,-0.1784187263945043,0.24978648919768176,21.630059432983398,21.725691413879396,21.677161407470702,21.42261702219645,0.006173004788529004,0.031358755170627584,0.1361777609745622,21.621896374827333,54.59161148538745,59.01525193311636,0.23503686890287792,-386385.05462646484,-0.09099271324629399
2016-10-24,21.817039489746094,4729870,0.0,0.0,-0.03568319642481654,0.2176710373807751,21.678588485717775,21.711417579650877,21.702853520711262,21.459252230326335,0.011194900181096125,0.027743939601126748,0.12303280131585938,21.64628926419218,56.77407419261666,59.76037239556466,0.23313369040316728,-675133.803024292,-0.09825341883133731
2016-10-25,22.05255126953125,6893953,0.0,0.0,0.08564021791928411,0.29974348517094285,21.75423698425293,21.72854537963867,21.74567387898763,21.511588350931802,0.038998992960214654,0.0283986215216565,0.09943706168235192,21.697072014859565,61.45302194970753,68.12198181335508,0.2317063069619941,1180782.481092453,-0.12160957323175481
2016-10-26,21.838451385498047,7042874,0.0,0.0,0.10705094883125099,0.1998280748245591,21.78992042541504,21.71213092803955,21.764705022176106,21.54679641723633,0.03696183224102428,0.025973307355773034,0.08349421844131477,21.714744436189378,55.5918795730844,58.65576445134674,0.23432312753485268,-1156049.1439170588,-0.12144349748890093
2016-10-27,21.695714950561523,6753559,0.0,0.0,-0.08564022247085035,0.271197214020205,21.824176406860353,21.713558197021484,21.76518071492513,21.572964413960776,0.020093037758591538,0.025899103758158487,0.06959709473942316,21.712365750485898,52.046121999784404,51.09029685684398,0.24455247347515724,96391.4527835846,-0.1085430274106578
2016-10-28,21.581527709960938,7766808,0.0,0.0,-0.21410326959268744,0.31044817549864945,21.79705696105957,21.713558197021484,21.74947992960612,21.588427352905274,0.031028300665013664,0.027852059030439018,0.06220328495486051,21.696010995420277,49.34828502893503,41.54428192595554,0.25121341039831196,0.0,-0.08808991026542756
2016-10-31,21.74567222595215,5086239,0.0,0.0,-0.15700797993613236,0.31401595987226116,21.78278350830078,21.730685997009278,21.73520622253418,21.609837532043457,0.031333908735279366,0.024475859754657606,0.054468470722158706,21.702218649236762,53.09314565338311,42.80257704061449,0.26857957751895517,871160.8428211212,-0.08415566408808672
2016-11-01,21.74567222595215,4618260,0.0,0.0,0.19269117529104562,0.3711112493172273,21.72140769958496,21.737822341918946,21.7261661529541,21.62720355987549,0.00877582193544067,0.02287215347631773,0.04967764818498576,21.707650346326187,53.093145653383104,49.63843770832186,0.2600154625026872,329574.96242523193,-0.08011423857492161
2016-11-02,21.43165779113769,5198599,0.0,0.0,0.12132477915267614,0.17841871279942012,21.64004898071289,21.714984703063966,21.688103612263998,21.629344685872393,0.018065716773076286,0.02205718306544324,0.0486643792595034,21.673151276927626,45.67684563108977,43.525915525220526,0.2642975200772052,-1187237.2651386445,-0.05098531223524816
2016-11-03,21.31746864318848,3383750,0.0,0.0,-0.08564022592913645,0.2997435132056623,21.56439971923828,21.694288063049317,21.663838704427082,21.627679506937664,0.036152046810549225,0.031235334523477685,0.04964993241704661,21.628690947710233,43.31925572644123,44.37611051856966,0.2604912571551566,-700322.5564956545,-0.018473368830893122
2016-11-04,21.203279495239254,4677231,0.0,0.0,-0.007135550712423111,0.26762807219930806,21.488750076293947,21.642903518676757,21.638622156778972,21.613168017069498,0.0615270732422671,0.045221161039788314,0.05563883185388514,21.57551451615136,41.04918236197411,43.486609311943,0.2642975194303204,-2403373.838602083,0.01631858004118314
2016-11-07,21.76708602905273,7502338,0.0,0.0,0.0570939345071757,0.22837573802872413,21.49303283691406,21.63790817260742,21.65146827697754,21.61673641204834,0.06436962359739312,0.045928475135118656,0.05636684267914689,21.599460955264036,53.84449517059671,46.146314807279964,0.27642995297654477,-374767.74639132305,-0.0015847570731182259
2016-11-08,21.588666915893555,6862689,0.0,0.0,0.26406033109557114,0.4817300479554696,21.461631774902344,21.59151973724365,21.645758819580077,21.623635355631507,0.04946689427024152,0.04613800041817016,0.05443985180993713,21.598111700342727,50.15355273125032,44.36770291934088,0.29593706048961105,-3183494.0509815216,-0.0013606645081161162
2016-11-09,21.167600631713867,12856519,0.0,0.0,-0.3425636442023645,0.5780763197448522,21.408820343017577,21.524434661865236,21.612929916381837,21.6174503326416,0.06736955346358965,0.06129981566383295,0.05904876289162428,21.54429781676412,42.744705978337734,36.19146592105158,0.37372764862842517,-8624805.462190628,0.03241974594897812
2016-11-10,22.09537124633789,11127122,0.0,0.0,-0.5352562560842564,1.3381406402106393,21.56440086364746,21.564400291442873,21.650992329915365,21.642190996805823,0.15286468291133326,0.07581317883770866,0.06388294973687719,21.613181995460845,57.5490632124872,44.91223404083637,0.37800961156327373,4447024.361171722,-0.015493767776288081
2016-11-11,22.773366928100582,16380644,0.0,0.0,0.2926065603165995,0.31401593322041066,21.878418350219725,21.683584213256836,21.721408462524415,21.699284934997554,0.3624035311394572,0.16016851745896402,0.09296777003186933,21.758205112040812,64.69637525713956,51.42685420900698,0.4108386860669055,19523093.937583864,-0.10694140393782448
2016-11-14,22.72189140319824,13428514,0.94,0.0,0.6494440779921256,0.7101071549352511,22.06937942504883,21.781206130981445,21.781731923421223,21.74229272206624,0.4915838423557235,0.2271140190442061,0.12464396341873148,21.878665898435493,63.82226789729975,55.17008728293366,0.40678801746341287,13109172.888717603,-0.17326339718969308
2016-11-15,22.766010284423828,9035238,0.0,0.0,0.044119785314659765,0.23898345611855376,22.30484809875488,21.883239936828613,21.829295857747397,21.78748486836751,0.4858294814284207,0.2886515801857624,0.15486715823774502,21.989583946684036,64.26562931432804,48.392558199176875,0.4194479675504984,9218997.198749542,-0.22677001607807057
2016-11-16,22.780717849731445,4376163,0.0,0.0,0.1176536911952688,0.38972732613084204,22.6274715423584,22.018145942687987,21.892113622029623,21.82840932210286,0.0890021781260178,0.349075073792998,0.1852560162400188,22.088475684564962,64.4213640069699,53.20788605514744,0.417790712324503,5903706.713195817,-0.2672801356182539
2016-11-17,22.67041778564453,6776472,0.0,0.0,-0.08824097161718925,0.2463383856302741,22.742480850219728,22.153440856933592,21.957093811035158,21.86113726298014,0.0021466657044153185,0.3850642565428553,0.20792126957435217,22.161218447199907,62.24175174941499,53.07930263923527,0.40959484309161337,9168221.981277442,-0.28717404028105875
2016-11-18,22.74395179748535,6199795,0.0,0.0,0.058826847152904094,0.1875101370053045,22.73659782409668,22.307508087158205,22.03458875020345,21.892034339904782,0.001865456678708506,0.41277951444385347,0.23374120087969288,22.23406011598559,63.132727840041674,59.0538331021488,0.40385746316461635,9551852.436103843,-0.3053537552459886
2016-11-21,22.861608505249023,5398608,0.0,0.0,-0.022059191192351335,0.22795526096730612,22.764541244506837,22.416960334777833,22.108984502156577,21.922095362345374,0.004742261145068963,0.44974151434529575,0.2650644743028765,22.31250366464352,64.5661185798229,59.25775209039433,0.3992159004144746,5908897.796173115,-0.32550302707434753
2016-11-22,22.868959426879883,4965615,0.0,0.0,0.06618038738432475,0.3014878080651009,22.78513107299805,22.544989585876465,22.183870315551758,21.955018234252925,0.006937584531401262,0.47555921437740645,0.29480128977238923,22.382060634923064,64.6581003584015,59.469190263018035,0.3981062184021951,6357439.696941376,-0.3381664557073023
2016-11-23,23.12632942199707,5678583,0.0,0.0,-0.1470664198658369,0.16177348261522795,22.854253387451173,22.740862464904787,22.296848424275716,21.99247601826986,0.03006442579222291,0.48491240649696177,0.34058107241415625,22.475094233307317,67.79424382029056,63.993307683338934,0.39969321057878254,11122804.010112762,-0.3647651363754285
2016-11-24,23.243980407714844,6668552,0.0,0.0,0.14706783517280542,0.32354839585447337,22.968965911865233,22.85572338104248,22.425282541910807,22.044560623168945,0.043138627178416725,0.462801292201276,0.3884478674642789,22.571205005108258,69.1356610810937,67.74063895315065,0.39557765007397755,7659559.9203186035,-0.3908329547182561
2016-11-25,23.18515014648437,5629239,0.0,0.0,-0.05882684667311722,0.20589466462723394,23.057205581665038,22.896901702880857,22.557407251993816,22.098014704386394,0.032431895927372174,0.37867652400042917,0.4229590680856259,22.647948147780273,67.62656752551385,66.97370420660124,0.39849093436425514,2318026.1524715424,-0.4021095100201073
2016-11-28,22.920433044433597,3152894,0.0,0.0,-0.08823955574300157,0.27207500238288773,23.068970489501954,22.916755867004394,22.634297053019207,22.14288266499837,0.027371007266417148,0.33714077171611834,0.43474525788058643,22.68200875986194,61.18752387105417,63.133761084986645,0.3874552538701297,625980.7494011149,-0.3852449396796729
