StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
CLA,36670244,30552386,573.8333000000,1.8799999000,478.0980000000,-56.5190000000,.0000000000,-11.3982200000,-.0213899980,-.0318800000,63904,.0000000000,-.7020000000,,-540570,-661828,-.0010000000,5674226,.0070000000,0,,29.5790000000,.0250000000,-975678,-143976,2.6153843000,.0740000000,.0060000000,.0502580670,.0334927550,3674405,2986422,780217984,524695663
CLZ,17035000,21041344,,,,-1.5100000000,.0000000000,.0000000000,-3.0148199000,,,,,,-13936410,-15669186,-.0030000000,529878,.0000000000,2008145,,.1440000000,.0000000000,-4071557,1353488,-.3999999800,.0030000000,.0010000000,.0011774194,.0017246377,52848634,48601519,17034999808,11069702460
CM1,4321112,,,,,,,,,,,,,,,,,,,,,,,,,,.0520000000,.0520000000,.0520000000,.0520000000,0,0,,
CMC,5196829,4616183,86.6138150000,1.0000000000,76.9360000000,-3.0370000000,.0000000000,-26.4209000000,-.0617500020,-.3405600000,60000,.0000000000,-.9750000000,60000,-1519836,-1634804,-.0030000000,309899,.0010000000,285164,6.2310000000,.8970000000,.0110000000,-752827,-334360,.0000000000,.0120000000,.0110000000,.0110000000,.0110000000,0,0,505772000,150543002
CMD,6319412,6220569,85.1076350000,7.3333330000,83.7760000000,,.0000000000,-2.8356400000,-.0210500000,-1.7087900000,74252,.0000000000,72.3370000000,74252,,-10628147,-.0380000000,98851,.0000000000,0,,2.8900000000,.0030000000,-206334,-127377,2.1428570000,.0500000000,.0040000000,.0211612900,.0150434780,592194,316805,287246016,127781557
CML,6597143,3346587,,.6666666000,,-2.8090000000,.0000000000,.0000000000,-.0899499950,-.1475300000,,,,,-1191182,-1218482,-.0060000000,2390056,.0070000000,0,,5.0200000000,.0270000000,-630001,-1131384,.0588234660,.0470000000,.0060000000,.0176612900,.0231847820,1902558,1438164,366508000,231224966
CMM,583037632,508418464,1972.9945000000,5.4501610000,1720.4840000000,-40.7850000000,.0000000000,-43.3340380000,-.1103800000,-.2071800100,295509,.0010000000,1.6320000000,295509,-12465869,-12979161,-.0430000000,45762816,.1400000000,252794,.2490000000,3.7970000000,.3110000000,-4281940,-30094624,.3780487800,2.3700000000,.8500000000,1.7117742000,1.8333334000,503780,282387,343975008,258581666
CNB,34168088,27302824,,5.5769230000,,-8.6900000000,.0000000000,.0000000000,-.2779800000,-.4869200000,,,,,-3141801,-3123086,-.0330000000,1099313,.0110000000,33951,.6760000000,3.8650000000,.0520000000,-2568504,-1766315,3.3283582000,.5950000000,.0350000000,.3519354800,.3380072400,520357,900742,117821000,66680889
CNJ,27458574,12915120,1206.5990000000,.8250000000,567.5230000000,-28.9950000000,.0000000000,-19.6179600000,-.0175800000,-.0229500010,22757,.0000000000,.9630000000,22757,-445427,-349970,-.0010000000,171401,.0000000000,401380,2.6360000000,.8080000000,.0400000000,-188576,-603872,2.6666667000,.0470000000,.0030000000,.0300967750,.0235217400,2503363,1573090,832078016,213091154
CNL,17944232,16286974,531.2874000000,15.3333330000,482.2200000000,,.0000000000,-53.6090930000,-.9024400000,-2.9172502000,33775,.0000000000,2.7260000000,,,-1808938,-.0090000000,1561942,.0080000000,0,,2.7910000000,.0060000000,-1295599,-639085,-.3185185200,.1400000000,.0700000000,.0895483900,.0925144900,58404,7347,195046000,110304363
COB,80672144,66298032,650.5818000000,2.6859503000,534.6620000000,-32.2620000000,.0000000000,-17.1854800000,-.0590400000,-.1210499900,124000,.0010000000,4.7040000000,124000,-2055000,-2384000,-.0160000000,2057000,.0100000000,3426000,17.7360000000,1.0930000000,.1210000000,-1853000,-2830051,1.4074073000,.4700000000,.0760000000,.2545161200,.1361884000,1486350,2453122,248222000,156934470
COY,42544200,39613156,625.1260000000,2.2222223000,582.0590000000,-49.5600000000,.0000000000,-11.8185500000,-.0259400010,-.0705600000,68057,.0000000000,18.5470000000,68057,-799301,-1212613,-.0010000000,4623149,.0020000000,1692025,8.6690000000,2.0590000000,.0090000000,-851158,-2515260,3.0000000000,.0410000000,.0040000000,.0167096780,.0118840580,868974,152111,2127209984,208786053
CR1,12956216,8642493,102.8891700000,2.9133859000,68.6330000000,-5.5010000000,.0000000000,-12.4896800000,-.1832799900,-.2800400000,125924,.0030000000,-.0850000000,,-1571049,-1446827,-.0410000000,4313710,.1230000000,0,,15.1910000000,.1270000000,-1275406,-811548,.8048781000,.4400000000,.1400000000,.3311290400,.3190761000,81377,81042,35016800,21963216
CRB,8389374,6166079,307.9686600000,3.5000000000,226.3530000000,-8.1470000000,.0000000000,-28.1853490000,-.1782300000,-.2562900000,27241,.0000000000,-.6810000000,41244,-756814,-677797,-.0030000000,2223283,.0110000000,0,,80.9840000000,.0120000000,-812937,-536798,.0000000000,.0420000000,.0370000000,.0420000000,.0420000000,0,0,199747008,128570977
CRL,12864327,9668808,,7.0000000000,,,.0000000000,.0000000000,-1.0855100000,-1.3768300000,,,,,,-1509482,-.0050000000,673692,.0010000000,0,,6.5640000000,.0030000000,-1375472,-1389541,-.1600000300,.0300000000,.0080000000,.0210322570,.0212608690,4276996,3418194,612587008,381259025
CRN,1994959616,2117658368,1.2991207000,2.1581547000,1.3790000000,16.1550000000,-.0930400000,-.0423400030,-.0190000000,-.1712400000,1535623040,1.5250000000,-.2980000000,836055000,131086000,-142876000,-.1420000000,14659000,.0110000000,319220992,38.0080000000,1.1740000000,.6070000000,720000,-39266000,-.3514852000,2.0700000000,.5800000000,1.1606060000,.9306785500,2628323,1598092,1522870016,596922325
CRS,16852516,5094809,393.8239700000,2.1074380000,119.0600000000,-13.8250000000,.0000000000,-8.6349110000,-.0552199970,-.0892000000,42792,.0010000000,.0460000000,42792,-368515,-369505,-.0110000000,3256442,.0990000000,0,,75.3860000000,.1210000000,-347726,-478479,.7586207400,.5300000000,.0920000000,.2533871000,.3266333600,159369,329688,66088300,16938957
CSD,82476000,110403168,3.1138230000,2.1186440000,4.1680000000,-4.3210000000,-1.5275301000,-1.4306200000,-.2326400000,-1.0984900000,26487056,.0490000000,1.4770000000,-5685915,-25550594,-40459712,-.0740000000,10503852,.0180000000,47881472,138.4770000000,.3400000000,.0590000000,-19190068,-27150756,-.1666666900,.2000000000,.1200000000,.1250000000,.1250000000,0,0,659808000,199827102
CSE,10684500,10363428,9.7517550000,3.1250000000,9.4590000000,,.5155700000,-.2643200000,-.0200000000,.0949600040,1095649,.0100000000,.1290000000,,,564889,.0050000000,321053,.0030000000,0,,7.4790000000,.0320000000,-305576,-230756,.6666667500,.1500000000,.0210000000,.0973225800,.0659782600,83433,97495,106845000,27310602
CSR,2557968384,2659167232,1.1964865000,2.2579262000,1.2440000000,11.7870000000,.0538800000,.0766200050,.0479600000,.1049100000,2137900032,4.3840000000,-.0650000000,671000000,225600000,115200000,.2360000000,153100000,.3150000000,185800000,15.4640000000,1.8220000000,2.3340000000,251400000,94224128,.1025104500,5.5400000000,2.7500000000,5.2428126000,4.4614387000,1725396,1202415,485383008,480892985
CST,35947800,18905520,667.0464500000,1.1250001000,350.8100000000,-39.7860000000,-2.5972102000,-9.7956200000,-.0125800000,-.0062400000,53891,.0010000000,,53891,-475176,-139966,-.0010000000,17210016,.0860000000,167714,.5260000000,67.5620000000,.1600000000,-504376,-811885,-.0526315570,.4700000000,.0600000000,.2538709600,.2915217300,1047670,866988,199710000,141298905
CTM,262419536,205624592,566.3393000000,32.2000000000,443.7680000000,-29.7550000000,.0000000000,-14.9707600000,-.4400299800,-1.4880201000,463361,.0020000000,5.3750000000,96952,-6910629,-8209784,-.0360000000,4995582,.0190000000,72475,1.1250000000,1.1070000000,.0250000000,-6666126,-528066,72.1818160000,.9300000000,.0050000000,.8209677300,.5951811700,900040,828655,325987008,182496469
CTO,38089380,37026756,,.3589743700,,-21.8060000000,.0000000000,.0000000000,-.0104100000,-.0105200000,,,,,-1697988,-999648,.0000000000,15785,.0000000000,272230,.2690000000,.0600000000,.0390000000,-1942783,-1489195,1.8000002000,.0300000000,.0020000000,.0134516135,.0128260870,3371850,5637034,2720669952,1440733147
CUL,6598196,6327153,83.9967400000,1.0000000000,80.5460000000,-37.5390000000,.0000000000,-8.3515500000,-.0799800000,-.1556700000,78553,.0000000000,43.0330000000,78553,-168549,-773710,-.0040000000,271035,.0010000000,0,,1.9110000000,.0220000000,-290487,-422326,.8333332500,.0510000000,.0070000000,.0227580650,.0230181160,406091,930930,299918016,140406451
CVS,1978732,3214835,,4.0000000000,,,.0000000000,.0000000000,-.0836100000,-.4354300000,0,.0000000000,-1.0000000000,357400,,-265318,.0000000000,52198,.0000000000,1123000,199.0690000000,.1050000000,.0010000000,-108499,-411599,.0000000000,.0040000000,.0040000000,.0040000000,.0040000000,0,0,536008000,206314958
CVV,54792200,47443460,753.0849000000,11.1764700000,652.0810000000,-43.2530000000,.0000000000,-15.3790200000,-.1856500000,-.3146200000,72757,.0000000000,,,-1096891,-1118461,-.0060000000,231850,.0010000000,0,,2.9250000000,.0170000000,-1124576,-705447,5.7857140000,.2550000000,.0150000000,.2045161300,.1089565200,1205069,1123606,288380000,127240387
CWX,25044700,16230980,207.3940700000,1.8548387000,134.4080000000,-19.1290000000,.0000000000,-12.4327600000,-.1035800000,-.1480200000,120759,.0020000000,5.5500000000,120759,-848511,-1282188,-.0200000000,1770860,.0230000000,0,,7.4250000000,.1240000000,-591323,-2197285,.2432432200,.3850000000,.1250000000,.2409677400,.2481702900,175602,126425,108890000,57385954
CXL,233159120,221579680,16.5791260000,8.8202250000,15.7560000000,-29492.8380000000,-.5032100000,-.1746100000,-.0451200000,-.3288800000,14063414,.1000000000,4.8120000000,3359717,-7513,-7076832,-.0500000000,11253253,.0760000000,684196,2.6080000000,1.2530000000,.1780000000,10245718,3969962,.9873417600,1.7500000000,.5150000000,1.1033871000,.9313949300,106652,600563,148508992,84759429
CXM,9897309,6709504,167.7510000000,.6750000000,113.7200000000,-4.6340000000,.0000000000,-337.7627000000,-.5346800000,-.8787600000,59000,.0000000000,.3720000000,,-1448000,-19821000,-.0630000000,1814000,.0060000000,0,,13.3400000000,.0400000000,-2263000,3876382,-.3076923000,.0510000000,.0200000000,.0278064520,.0281086960,341280,135546,366567008,125001931
CXO,345838368,334448896,1614.9352000000,9.8571420000,1561.7510000000,-103.4700000000,.0000000000,-20.7088400000,-.0837000000,-.1383100000,214150,.0000000000,1.7560000000,,-3232324,-4386412,-.0050000000,8714671,.0090000000,119610,.3560000000,4.0210000000,.0350000000,-2637025,1757092,9.7812490000,.4200000000,.0130000000,.1920322600,.0810869560,14719495,23473091,1002430016,750590129
CXU,20160000,15936586,331.4208700000,45.0000000000,261.9900000000,-17.5620000000,.0000000000,-18.5445100000,-.4903400000,-2.3562800000,60829,.0000000000,14.0330000000,60829,-907443,-1634616,-.0050000000,996457,.0030000000,0,,1.2900000000,.0010000000,-790352,-683941,2.2142859000,.0690000000,.0100000000,.0437096770,.0372101440,649058,817780,448000000,149383302
CXX,13088058,11905965,1015.2077000000,.5227272500,923.5160000000,,.0000000000,-45.2933580000,-.0145700010,-.0214100000,12892,.0000000000,-.6580000000,,,-534604,-.0030000000,1182078,.0060000000,0,,12.9610000000,.1320000000,-550952,-344872,.2545454500,.0740000000,.0250000000,.0663548400,.0528913030,17207,16989,189682000,63579437
CY5,19452600,11090546,49.7698600000,2.4657536000,28.3750000000,-74.9440000000,-1.3180400000,-1.2414299000,-.0556099970,-.1016100050,390851,.0060000000,1.4740000000,208098,-147984,-515158,-.0080000000,1194649,.0180000000,0,,3.3300000000,.0730000000,-475749,-533440,2.6000001000,.2600000000,.0210000000,.1793548500,.1851449300,108314,143898,108070000,39045761
CYL,188695088,170359664,181.7871700000,8.3272720000,164.1230000000,-93.3700000000,-1.6828799000,-1.7771300000,-.0545800030,-.0894200060,1038000,.0130000000,1.8180000000,,-1824568,-1746832,-.0220000000,18335520,.2230000000,0,,11.8670000000,.2750000000,-2257159,-5016896,-.2076125100,3.4000000000,1.7350000000,2.2380645000,2.5039132000,52823,51534,91971104,34725683
CYM,22670916,11509370,2136.5486000000,2.2115386000,1084.6640000000,-8.1060000000,.0000000000,-137.7251000000,-.1558500000,-.2730800000,10611,.0000000000,,16781,-1419779,-1440310,-.0290000000,1467691,.0260000000,83380,1.4280000000,3.0430000000,.1040000000,-1185123,-3288793,-.1785714000,.2850000000,.0910000000,.2337096800,.1942753600,581314,583157,98569200,43545324
CZI,97147816,,,,,,,,,,,,,16891,,,,,,,,,,,,,.2300000000,.0560000000,.2200000000,.1822107900,727363,0,,
CZL,10929968,7851750,2.1754198000,22.9999980000,1.5630000000,-3.1850000000,-.7735299500,-.6576200000,,,5024303,.0460000000,-.6110000000,-695299,-2464966,-3886456,-.0360000000,774735,.0050000000,986728,280.2950000000,.6480000000,.0020000000,-2396846,,-.4888832000,.1414270000,.0274280000,.0501611940,.0576788930,259211,773483,237608000,89441623
CZN,9760080,11660419,232.4105200000,1.7647058000,277.6620000000,-8.4360000000,.0000000000,-33.0342200000,-.2062999900,-.4947300000,41995,.0000000000,-.9170000000,,-1382219,-1778384,-.0180000000,539678,.0030000000,0,,1.0940000000,.0340000000,-2210430,-1198832,-.2241346200,.1000000000,.0020000000,.0335000000,.0503250000,1933908,203335,162668000,133293377
CZR,37089260,32719106,3708.9260000000,2.6000001000,3271.9110000000,-14.3830000000,.0000000000,-344.3376200000,-.1604100000,-.3175100000,10000,.0000000000,16.5440000000,10000,-2274908,-3683141,-.0020000000,4648115,.0020000000,277976,1.9170000000,6.9080000000,.0050000000,-2764269,-1531435,.3000000700,.0230000000,.0060000000,.0148225810,.0148768120,4330757,4069404,2853019904,871768453
DAF,7926165,5695706,4.0931506000,3.5454547000,2.9410000000,3.3120000000,.8304100000,.8795000000,.7878099700,1.3138200000,1936446,.0100000000,426.8490000000,1936446,1719892,1608044,.0080000000,2191447,.0110000000,0,,23.0590000000,.0110000000,1616354,1091475,.7727274000,.0450000000,.0060000000,.0336774180,.0314637700,219710,175309,203235008,106506904
DAU,16760057,11826257,1121.0741000000,4.9000000000,791.0540000000,-5.3710000000,.0000000000,-147.4931800000,-.4950400300,-.9115100000,14950,.0000000000,-.6400000000,14950,-2201831,-2205023,-.0110000000,2178953,.0080000000,42144,1.6270000000,3.8700000000,.0100000000,-1571364,-811311,1.2272727000,.1250000000,.0170000000,.0513870980,.0456594200,1170175,1328753,342041984,173008093
DAV,22551314,10892874,36609.2770000000,3.1111114000,17683.2360000000,-6.6220000000,.0000000000,-2931.5227000000,-.3074900000,-.5659100000,616,.0000000000,,,-1644845,-1924188,-.0120000000,142069,.0010000000,0,,.9370000000,.0180000000,-1415885,-1056331,.5555557000,.0860000000,.0300000000,.0648709700,.0524782600,576755,4744628,402702016,112406656
DCN,267124304,293216096,.9891770500,1.6438355000,1.0860000000,7.2310000000,-.4312700000,-.0522100030,-.0268500000,-.6702600000,270047008,.9420000000,-.0370000000,5051000,40548000,-116464000,-.4060000000,51976000,.0930000000,78185000,48.0720000000,1.3190000000,.2920000000,22959000,-22888250,-.6571429000,1.4000000000,.2900000000,.4489393800,.3740000000,3133319,2124743,556508992,448527415
DCX,9569280,8589807,158.8525800000,4.0000000000,142.5930000000,-14.7740000000,.0000000000,-72.4218000000,-.9096800000,-1.6261901000,60240,.0000000000,-.3040000000,60240,-581400,-4586630,-.0050000000,979506,.0010000000,0,,5.6930000000,.0020000000,-1780345,1055556,.6000001400,.0110000000,.0020000000,.0077258064,.0073586960,9474851,6970918,1196160000,886680545
DDD,18076850,17670904,20379.7640000000,4.9999995000,19922.1020000000,-31.9100000000,.0000000000,-662.2097000000,-.1765500000,-.3782500000,887,.0000000000,.9700000000,887,-553779,-601468,.0000000000,405957,.0000000000,0,,2.3530000000,.0010000000,-362947,-1153575,1.0000000000,.0100000000,.0010000000,.0044677420,.0053369566,17360669,36853478,3615369984,2303172791
DEG,1231157376,1092114176,3363.5515000000,14.9218740000,2983.6820000000,-336.4630000000,.0000000000,-9.5056200000,-.0383500000,-.0838400000,366029,.0000000000,-.6930000000,366029,-3245865,-3976002,-.0040000000,28152622,.0240000000,515679,.6850000000,9.2170000000,.0640000000,-17423216,-12438195,19.7608700000,1.6000000000,.0450000000,1.0109375000,1.0748202000,5870807,2684429,1289170048,822131784
DEV,56530804,35855748,,15.3846150000,,-10.2870000000,.0000000000,.0000000000,-.6091500000,-1.8206900000,,,,,-3485659,-3473963,-.0200000000,2216866,.0120000000,0,,4.2580000000,.0130000000,-3605797,-1691120,3.3478260000,.3700000000,.0280000000,.2233870900,.2339674000,1146260,1223689,282654016,128468423
DGO,205944752,184233904,1217.4697000000,2.9319372000,1089.1230000000,-84.8850000000,-.5179800000,-13.1602600000,-.0407800000,-.0026200000,169158,.0050000000,.6690000000,169158,-2170403,-87621,-.0020000000,11544067,.1650000000,347077,.6210000000,12.8880000000,.9550000000,-1092756,-3620982,2.1111112000,4.6600000000,.9000000000,2.9074194000,3.2085507000,20758,7471,73551696,28435195
DGR,71217264,65626488,44.6223450000,.6517857000,41.1190000000,-22.3550000000,.0000000000,-2.0198000000,-.0144299995,-.0578600000,1596000,.0030000000,.0000000000,1596000,-2935652,-5944931,-.0090000000,3851471,.0050000000,11788752,13.4850000000,.4660000000,.1120000000,-3411051,-5605270,.0281689170,.1050000000,.0370000000,.0741612900,.0766987500,550599,1024558,975579008,491710731
DHR,9471721,,,,,,,,,,,,,-2400,,,,,,,,,,,,,.0060000000,.0010000000,.0033000000,.0026595746,20632200,1159320,,
DKM,36334200,12867449,,1.5706807000,,-5.6230000000,.0000000000,.0000000000,-.1106700000,1.4849200000,,,,,-2288170,19130176,.1620000000,22602842,.1910000000,0,,107.1590000000,.1910000000,18263372,-1314788,1.0689657000,.3600000000,.1000000000,.3122580600,.2569927600,414292,217931,121114000,50512059
DME,54891536,55842268,,1.7129630000,,-29.4590000000,.0000000000,.0000000000,-.0364599970,-.0642200000,,,,,-1895614,-2003468,-.0070000000,13642,.0000000000,1347705,4.2780000000,.1360000000,.1080000000,-1683466,-1769359,-.0263157490,.2000000000,.1000000000,.1846774200,.1840579700,9316,1433,296711008,121497318
DMG,5270600,3887017,198.0460700000,4.9999995000,146.0570000000,-5.4570000000,.0000000000,-26.7921700000,-.2534600200,-.5233300000,26613,.0000000000,-.5330000000,38399,-712257,-745021,-.0030000000,1383593,.0050000000,0,,3.5720000000,.0040000000,-572624,-269216,.0000000000,.0200000000,.0200000000,.0200000000,.0200000000,0,0,263531008,65687616
DNK,130683808,114912816,-429.1920000000,2.0197046000,-377.3970000000,-25.9440000000,.0000000000,14.5630200000,-.0539799970,-.0646100000,-304488,-.0010000000,-.7640000000,,-4429338,-3286006,-.0110000000,15771118,.0490000000,0,,35.8610000000,.2030000000,-2957066,-1881297,-.2678571300,.6200000000,.2600000000,.3367742000,.3967572500,238275,367737,318740992,228432332
DRX,37109000,37452496,1694.0107000000,2.2222223000,1709.6910000000,-29.6210000000,.0000000000,-59.7345000000,-.0442300000,-.0995700000,21906,.0000000000,.2290000000,19393,-1264395,-1595607,-.0010000000,1346572,.0010000000,1690041,9.9350000000,1.6910000000,.0090000000,-1143587,-2888535,.6666666000,.0250000000,.0050000000,.0185322580,.0140398550,5959707,17044742,2319310080,683975030
DTM,17990192,12602553,763.7201500000,1.2413794000,535.0040000000,-23.3790000000,.0000000000,-23.3132100000,-.0328200000,-.0545800030,23556,.0000000000,.1840000000,12287,-539045,-552450,-.0100000000,890086,.0120000000,0,,2.9730000000,.1450000000,-362830,-1220520,1.4000001000,.2700000000,.0350000000,.1822580700,.1894195000,105353,153126,99945504,38447276
DTR,16420160,23156776,801.6873000000,1.0000000000,1130.5920000000,-8.8540000000,.0000000000,-147.2460800000,-.0706600000,-.2086300100,20482,.0000000000,3.2280000000,20482,-2615282,-3841916,.0000000000,158362,.0000000000,2789942,16.8470000000,.2560000000,.0020000000,-2133985,-4370033,.0000000000,.0040000000,.0010000000,.0023548387,.0023333335,2728279,158117,8210079744,2741673473
DTZ,90331680,75471840,1510.2349000000,239.9999800000,1261.7970000000,-30.1080000000,.0000000000,-43.8618400000,-1.1846399000,-5.0355500000,59813,.0000000000,3.8030000000,-10272,-2506678,-3046478,-.0110000000,381114,.0010000000,387060,100.0470000000,1.5530000000,.0010000000,-2442784,-1223247,2.8709676000,.3150000000,.0330000000,.2400000000,.2334420200,104901,0,376382016,199500389
E25,227469024,161691616,4240.4233000000,24.5000000000,3014.2170000000,-45.7900000000,.0000000000,-65.9306500000,-.2595700000,-.2482900000,53643,.0010000000,-.6430000000,53643,-3531162,-1821271,-.0190000000,6999677,.0710000000,0,,6.1000000000,.0700000000,-417037,-2699097,10.0645160000,1.9750000000,.0950000000,1.5625000000,.9769784000,350171,382189,132635000,61578718
E2M,84556768,69879744,226.6682300000,14.1250000000,187.3240000000,,.0000000000,-8.4775900000,-.4860600000,-.7087500000,373042,.0040000000,4.7090000000,,,-2363468,-.0250000000,3564498,.0270000000,0,,55.1940000000,.0400000000,-3393017,-2163362,2.1388888000,1.0100000000,.0600000000,.5932258400,.4257246300,422714,113744,149658000,72493351
EFE,4736850,4627044,2156.0537000000,1.2499999000,2106.0740000000,-17.8620000000,.0000000000,-143.4087400000,-.0559400000,-.1333100000,2197,.0000000000,,2197,-259039,-457368,-.0010000000,109810,.0000000000,0,,1.2150000000,.0080000000,-221951,-251307,1.4999998000,.0180000000,.0020000000,.0106774200,.0091485510,6253720,7145478,473684992,345747694
EGR,145594800,142815712,,7.0175440000,,-52.7970000000,.0000000000,.0000000000,-.0854500000,-.1419500000,,,,,-2705000,-2769000,-.0090000000,2779000,.0080000000,0,,6.5920000000,.0570000000,-2891000,-2574250,3.7619047000,.5100000000,.0300000000,.2320967800,.1560942100,1537439,4351029,363987008,287334795
EHX,25099236,,,,,,,,,,,,,,,,,,,,,,,,,,.1600000000,.0300000000,.0976571440,.0978085100,312789,637029,,
ELT,35676620,45630492,708.6991000000,4.6666670000,906.4280000000,-30.3040000000,.0000000000,-30.0584400000,-.1201900000,-.2495600000,50341,.0000000000,3.8400000000,-413305,-1505749,-1581484,-.0010000000,199176,.0000000000,2337214,33.3040000000,.1910000000,.0030000000,-1385828,-1047970,3.6666670000,.0190000000,.0010000000,.0087903230,.0064275363,17354853,54355084,3106599936,1874027637
EM2,51224908,50444008,1024.4982000000,28.7500000000,1008.8800000000,-12.2220000000,.0000000000,-87.8756900000,-.3370399800,-1.9074299000,50000,.0000000000,,50000,-4127398,-3985856,-.0370000000,507750,.0040000000,11155828,901.5300000000,.3250000000,.0120000000,-3884191,-3131817,1.3000000000,.4950000000,.0800000000,.4051613000,.3212681000,357069,210298,148478000,57986452
EMH,183614544,177272656,794.5964400000,9.4444450000,767.1520000000,-35.4340000000,12.1768200000,-21.6561600000,-.1975800000,-.3019300000,231079,.0020000000,,231079,-5002940,-4608729,.0190000000,58951,.0000000000,0,,.0830000000,.1170000000,-1862758,-98009,2.5079365000,1.4000000000,.1300000000,1.1129032000,.6192391500,338330,297733,165691008,113355824
EMN,211542672,200731792,,12.8571430000,,,.0000000000,.0000000000,-.5654800000,-1.1155300000,,,,,,,-.0420000000,,,,1.2090000000,14.4340000000,.0490000000,,,3.6666665000,.9650000000,.0580000000,.5709677300,.2878188500,2901454,2306286,319065984,285443790
EMR,420048544,367419040,1750.2023000000,3.4829060000,1530.9130000000,-42.5060000000,.0000000000,-36.2583300000,-.0410400000,-.1322300000,240000,.0000000000,-.3170000000,240000,-8644000,-11471000,-.0220000000,136367008,.2650000000,84470000,70.2040000000,24.9860000000,.2340000000,-8208000,-31732876,17.1111100000,.9050000000,.0330000000,.7875806700,.6559058000,277044,282204,515396992,354931733
EMT,14767199,11740750,2263.8662000000,4.0000000000,1799.9000000000,,.0000000000,-171.6210300000,-.3223500000,-.5630600000,6523,.0000000000,.5540000000,6523,,-1145159,-.0040000000,3026450,.0070000000,0,,16.8150000000,.0090000000,-1067330,-647524,1.7692306000,.0570000000,.0070000000,.0285483880,.0233333330,2742888,9018277,410200000,111992804
EMU,17820250,14925587,59.0492940000,10.0000000000,49.4580000000,-4.0130000000,.0000000000,-12.3719700000,-2.2239600000,-3.9659300000,301786,.0010000000,,301786,-3719514,-3733687,-.0130000000,1660960,.0050000000,0,,12.6940000000,.0050000000,-3862876,-2217817,.2500000000,.0790000000,.0110000000,.0440000000,.0403260900,202736,258938,356404992,222130349
ENR,48912420,41662368,1164.5537000000,2.6724138000,991.9380000000,-41.2660000000,.0000000000,-31.6911500000,-.0502199980,-.0702600000,42001,.0000000000,-.3400000000,42001,-1009617,-1126275,-.0040000000,1865502,.0070000000,0,,3.7380000000,.0580000000,-577808,-2526879,.4090908800,.3350000000,.0650000000,.1706451600,.1769203000,184474,110790,315564000,164122536
ENT,11427822,9002712,944.0580000000,1.4000000000,743.7180000000,-11.8370000000,.0000000000,-65.0283400000,-.0671300000,-.1143500060,12105,.0000000000,1.2080000000,,-760572,-826073,-.0020000000,1006975,.0020000000,0,,8.8260000000,.0150000000,-285921,-949548,1.3333335000,.0300000000,.0060000000,.0188387100,.0198079000,555987,649380,544182016,267520805
ENV,13207702,13135690,19086.2750000000,3.0000000000,18982.2100000000,-82.1560000000,.0000000000,-1698.5101000000,-.1518700000,-.4361900000,692,.0000000000,,1692,-159888,-1508552,-.0060000000,67000,.0000000000,-5000,-.1140000000,5.7140000000,.0130000000,480,51692,,.0400000000,.0390000000,,,,,338659008,35393224
EPM,29919322,22977096,442.5673200000,8.5000000000,339.8780000000,-81.4620000000,.0000000000,-4.4482403000,-.0601300000,-.1207700000,67604,.0000000000,-.9550000000,67604,-282060,-319096,.0000000000,961860,.0010000000,0,,2.0700000000,.0020000000,-319657,-235057,2.4000003000,.0320000000,.0030000000,.0161290320,.0101702900,6564403,5927921,1759960064,722854947
EQE,22592802,27517422,451.8560500000,2.6666667000,550.3480000000,,.0000000000,-35.9150000000,-.1576200000,-.2525400000,50000,.0000000000,,,,-1728160,-.0010000000,1304130,.0010000000,0,,3.7390000000,.0060000000,-1290538,-3127730,.2307692800,.0250000000,.0040000000,.0137741940,.0142101450,4200358,23339856,1804230016,1311386288
EQX,39200176,-2355419,,.9000000400,,,.0000000000,.0000000000,-.0131100000,-.0045400000,,,,,,-171545,-.0010000000,40300592,.3240000000,0,,182.1650000000,.3500000000,23755,-344678,.2600000000,.3950000000,.2100000000,.3103225800,.3061413200,111607,120225,124445000,76947051
ERL,12722501,9999452,467.5155600000,3.5000000000,367.4510000000,-5.9830000000,15.5086900000,-62.7105830000,-.3519300200,.2180600000,27213,.0000000000,2.9880000000,-167499,-1671367,422038,.0010000000,4279144,.0050000000,1556096,54.6940000000,2.5250000000,.0040000000,-1787470,-1189860,.7500000000,.0200000000,.0060000000,.0134677420,.0134347830,2059395,2992195,908750016,408719410
