StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
FWD,204360000,161837872,.6258728500,.9022556500,.4960000000,5.6550000000,-.0086400010,.0501200000,.0323099980,-.0079900000,326520000,3.4510000000,,125138000,28618000,-1820000,-.0300000000,65726000,.6950000000,23204000,10.2430000000,1.9920000000,2.3940000000,46644000,37183124,.0485438100,2.2200000000,1.1200000000,2.1006450000,1.8232609000,125291,24699,94611104,81407136
GNG,183080528,151241728,.8118388000,5.2212386000,.6710000000,-16.7750000000,-.0321500000,-.0463400000,-.0727400000,-.1787900000,225513392,1.4680000000,.4260000000,97045928,-9015785,-7249916,-.0470000000,37528996,.2440000000,7459967,21.5090000000,1.2940000000,.2260000000,11239763,15825469,.2896174200,1.2650000000,.6000000000,1.1756451000,1.0469565000,33063,47936,155152992,52853624
GO2,5907600,8006773,.2031260400,,.2750000000,-9.2040000000,-.0636300000,-.0437400000,-.0793900040,-3.0389300000,29083420,.2240000000,-.3030000000,3654447,-869933,-1850689,-.0140000000,1274113,.0090000000,3573302,,.8360000000,-.0010000000,3014865,3314095,1.2222223000,.0770000000,.0080000000,.0376129040,.0386775360,184582,237783,147690000,54727176
GUD,1117808768,1257266048,2.5519817000,3.7645948000,2.8700000000,14.7720000000,.0997200000,.1842900000,.0841399950,.1578500000,438016000,5.0530000000,-.0160000000,203035000,85114000,43678000,.5000000000,29987000,.3460000000,252908000,92.0380000000,2.6860000000,3.1690000000,65514000,50748000,-.0229319930,13.6600000000,7.1200000000,11.7636370000,11.7597140000,299855,203250,93697296,86054383
HIL,41757480,63837396,.1897351400,.9375000000,.2900000000,7.8190000000,-.0279700000,.0196900000,.0202999990,-.1269300000,220083008,.9490000000,-.3090000000,25542000,8164000,-6156000,-.0270000000,12236000,.0530000000,34316000,76.8730000000,1.5560000000,.1920000000,21987000,30984060,-.5662650500,.4850000000,.1000000000,.1711290300,.1653804300,171684,232194,231986000,141258307
HIT,72295000,65094876,2.1672990000,10.3260870000,1.9510000000,15.0980000000,.1000100100,.1262900000,.2582100000,.4681100000,33357188,.8770000000,.0840000000,6105679,4311569,3336117,.0880000000,7608206,.2000000000,408083,5.8400000000,2.7150000000,.1840000000,5717917,5011307,.4559387000,2.4000000000,.8350000000,1.8962903000,1.6075362000,10398,10545,38050000,7404910
HNG,22828680,27874636,.7157897000,1.0880828000,.8740000000,-16.0380000000,-.4079600300,-.1001200000,-.0509000000,-.5856900000,31893000,.4740000000,,13879000,-1738000,-13011000,-.1930000000,3858000,.0350000000,7020000,42.5250000000,.9280000000,.1930000000,3196000,2285875,-.3823529500,.3400000000,.1150000000,.1835483900,.1654275400,29520,116825,108708000,42578667
IGN,4299945,5815944,.0341379270,1.4545455000,.0460000000,-1.7610000000,-.0497900020,-.0280999990,-.1154200000,-.6408200000,125958000,1.4060000000,-.1270000000,15267000,-3302000,-3777000,-.0700000000,650000,.0070000000,2166000,74.2800000000,1.2540000000,.0330000000,4581000,6500500,.6000000000,.0810000000,.0050000000,.0407741930,.0312608700,131410,118715,89582200,36283468
IMD,626394176,622499456,2.5937111000,2.7670755000,2.5780000000,11.8980000000,.0900900000,.1315600000,.0687900000,.0985299940,241504992,.6260000000,-.0430000000,163405000,52318000,21758000,.0550000000,38263000,.0990000000,47632000,21.4910000000,3.2230000000,.5710000000,52370000,33427000,.1126761400,1.8000000000,.7600000000,1.6345454000,1.4003571000,835099,310957,396452000,372926905
IPH,1368767616,1480092672,3.7431364000,3.2115679000,4.0480000000,13.9100000000,.1497300000,.2276700000,.0901799950,.1547900000,365673984,1.7260000000,.4320000000,250212000,106403000,54752000,.2580000000,82910000,.3870000000,205875008,48.7090000000,3.0060000000,1.9710000000,89818000,63884876,-.3208154400,10.3400000000,5.7700000000,6.3003030000,6.9692144000,634263,436107,216235008,208110068
ITG,139614304,218947920,.4652073400,1.1209965000,.7300000000,14.3600000000,.0135400000,.0149700000,.0099500000,.0445600000,300112000,1.1070000000,,44739000,15247000,4064000,.0150000000,40029000,.0900000000,118718000,94.9830000000,1.6760000000,.2810000000,36329000,1971375,-.2674418700,.4500000000,.1600000000,.2916935400,.2791123000,229758,274454,443220000,216813571
JCI,26014568,,,,,,,,,,,,,15259810,,,,,,,,,,,,,.4200000000,.4050000000,.4050000000,.4050000000,0,0,,
JLG,692187776,686964416,1.3980400000,13.2618030000,1.3870000000,18.4530000000,.0320100000,.0663000050,.1100399940,.4291000000,495112992,2.2280000000,.4330000000,100652000,37228000,15850000,.0710000000,46768000,.2100000000,38455000,65.0650000000,1.0840000000,.2330000000,50237000,53344000,.2510121000,3.3100000000,1.6300000000,3.1887500000,2.8639570000,201501,104047,224008992,126920690
KKL,3612345,3891600,134.3078900000,,144.6910000000,-1.0430000000,.0000000000,-138.6726700000,-.6091900000,,26896,.0000000000,,12492,-3729445,-3769742,-.0160000000,148483,.0010000000,427739,,1.0170000000,-.0120000000,-16637,-2648752,.0000000000,.0150000000,.0150000000,.0150000000,.0150000000,0,0,240823008,82961095
KOV,56403980,54280432,.9025358600,1.6473702000,.8690000000,6.6040000000,.0757200000,.1106600000,.0911000000,.1436500000,62495000,5.5400000000,-.0460000000,26049000,8219000,4732000,.4140000000,6391000,.5650000000,4342000,12.6970000000,2.8850000000,3.0230000000,5223000,723750,.1690139800,5.2400000000,2.9100000000,4.9829030000,4.6577535000,9792,20738,11326100,9195384
KPG,94709992,125395816,2.0431688000,6.0000000000,2.7050000000,9.0470000000,.0866000000,.2649800000,.1431800000,.4403400000,46354464,1.0210000000,.0870000000,24592252,13860145,4014509,.0880000000,3779132,.0830000000,26806624,116.9400000000,.8770000000,.3500000000,14644222,10852118,1.4418602000,2.2200000000,.6000000000,2.0425806000,1.4712319000,21256,14632,45100000,16741704
KSC,173859760,270074336,.2198977900,.6807866700,.3420000000,4.0390000000,.0142100000,.0291500000,.0252000000,.0453399980,790638976,6.2870000000,-.1620000000,99184000,66869000,11237000,.0880000000,17237000,.1340000000,113451000,44.4270000000,1.0150000000,1.9830000000,83074000,53786000,-.1768292200,1.6600000000,1.1600000000,1.4303225000,1.3260870000,5711,3792,128785000,20595366
KTG,68474096,64850148,205.4021600000,15.1851845000,194.5310000000,-17.8580000000,.0000000000,-11.1145400000,-.7402800000,-4.9424500000,333366,.0030000000,-.4640000000,-1707,-3631391,-8411825,-.0700000000,3493579,.0210000000,173097,4.5160000000,5.3000000000,.0270000000,-3787133,10546,1.2777777000,.4450000000,.0440000000,.3467742000,.2727717500,316121,629138,167010000,81216163
LAU,103255048,295995072,.2496060900,1.1165049000,.7160000000,14.4350000000,.0128600000,.0331100000,.0270900020,.0570800000,413672000,1.3860000000,.0680000000,137257000,20505000,5322000,.0180000000,17895000,.0600000000,210635008,228.0510000000,.9510000000,.3090000000,38272000,19494216,-.0416666870,.3750000000,.2950000000,.3374193600,.3386594400,117418,185426,299289984,131699586
LBL,54083552,58393248,2.4386935000,4.4140625000,2.6330000000,12.1840000000,.1264800000,.1597400000,.1106900050,.2516200000,22177264,.2320000000,-.1030000000,11289739,4792439,2805061,.0290000000,3997653,.0420000000,8481622,69.3160000000,2.5820000000,.1280000000,4259963,2853327,-.1985815200,.8250000000,.2250000000,.6158871000,.5992753500,148665,83341,95723104,32948587
LCM,39005652,33969260,.3333930400,1.4130435000,.2900000000,5.4260000000,.0239000000,.0404500000,.0501800030,.1056400000,116996000,.5820000000,2.1630000000,36316000,6261000,2796000,.0130000000,15930000,.0790000000,8697000,31.4250000000,1.3800000000,.1380000000,11571000,9670070,.1388888400,.2150000000,.1000000000,.1694285700,.1485915500,31609,52083,200028992,64416216
LVH,85326720,65258660,24.6868230000,3.6075947000,18.8810000000,-4.4250000000,.0000000000,-4.3080000000,-.2770300000,-.4884199800,3456367,.0120000000,.2770000000,-6046191,-14748067,-14644872,-.0490000000,20980794,.0700000000,961627,4.0160000000,6.8980000000,.0790000000,-11033785,-7721606,.4615385500,.4200000000,.0680000000,.2816129000,.2955435000,156508,308151,299392000,208682328
LYL,224134720,124205912,1.0692779000,2.8542510000,.5930000000,8.2240000000,.0563100000,.0665600000,.0633000000,.1485000100,209613168,5.2760000000,.2480000000,35325059,15103675,11803953,.2960000000,102888488,2.5900000000,3658513,4.7000000000,1.7700000000,1.9760000000,62189024,61253792,-.0738917000,6.3000000000,3.7000000000,5.0406450000,4.4907970000,18239,23466,39740200,22338732
M8S,14693490,18276980,7.4113126000,.7078652000,9.2190000000,-2.1250000000,.0000000000,-4.6882600000,-.2466600100,-1.9072500000,1982576,.0120000000,1.9070000000,-1685622,-8600051,-13794138,-.0840000000,4164270,.0180000000,7747770,37.4160000000,4.3400000000,.0890000000,-5299599,-5868553,-.6181818000,.1900000000,.0410000000,.0622258070,.0640688400,218714,165146,233230000,77707516
MAD,184000000,205046000,.6726449000,3.8174274000,.7500000000,6.2800000000,.0639900040,.0952200000,.1729600000,.4254399800,273547008,1.3680000000,.1910000000,54743000,32650000,17504000,.0880000000,6456000,.0320000000,27502000,57.1570000000,1.6770000000,.2410000000,20401000,2395625,-.1636363900,1.1200000000,.6200000000,.9435484000,.8912862500,130261,539388,200000000,42732000
MAH,571072320,615987264,.4137084000,1.1134453000,.4460000000,3.5790000000,.0470500000,.0570600000,.0563300000,.1373900000,1380374016,.6590000000,.2370000000,807448000,172104992,64948000,.0300000000,141836992,.0680000000,202750000,40.7270000000,1.4990000000,.2380000000,193692992,92210128,.0000000000,.3050000000,.1400000000,.2645967600,.2562318700,1302527,315666,2154990080,1022279253
MCE,15859755,29369822,.5780426000,.5496453600,1.0700000000,-3.8720000000,-2.3500400000,-.4530699800,-.0913000000,-1.0574200000,27437000,.2780000000,-.8200000000,-4318000,-7586000,-64478000,-.6540000000,14681000,.1430000000,28191000,97.5870000000,6.1970000000,.2820000000,-5579000,-1737500,-.4918033000,.3750000000,.1250000000,.1550806500,.1560144900,132129,210150,102321000,49753795
MIL,28245904,65832880,.1097746800,,.2560000000,3.3920000000,.0644600000,.0559800000,.1710800000,,257308000,5.6020000000,-.1330000000,223069000,19411000,16586000,.3610000000,1795000,.0390000000,39382000,,.4650000000,-.4330000000,122000,-10752375,.3666666700,.6750000000,.1900000000,.5682258000,.4282971000,48392,8742,45928300,13746787
MMS,981192448,1179518464,1.9863724000,4.2866800000,2.3880000000,7.1260000000,.0025700000,.2013699900,.0808500000,.0077700000,493961984,6.2570000000,-.1920000000,493962000,165534000,1269000,.0160000000,91408000,1.1810000000,289734016,126.5840000000,1.7490000000,2.9580000000,188460000,157595696,-.0093749760,13.5000000000,5.0100000000,12.0027275000,10.1980000000,223535,169568,77381104,65771620
MND,1227065728,1108072704,.8242260000,3.1850579000,.7440000000,16.8670000000,.0245000010,.0333400000,.0443400000,.0955600000,1488749056,15.7730000000,.0140000000,102422000,65696476,36483000,.3850000000,208292000,2.2050000000,91892000,23.9030000000,2.0180000000,4.0690000000,119078000,93443440,-.2416617900,17.7200000000,7.7700000000,13.9354540000,11.4384290000,328690,229650,94681000,87766464
MNS,226301872,211337440,11404.6200000000,10.6896550000,10650.4780000000,-26.2420000000,.0000000000,-407.9147600000,-.1951199900,-.3033600200,19843,.0000000000,,19843,-8053384,-6983513,-.0110000000,719615,.0010000000,490650,1.9930000000,.7260000000,.0290000000,-5226855,-1979679,2.2291667000,.4250000000,.0470000000,.1966129100,.1943840500,4694324,33345224,730006016,474215936
MPP,69234896,77464392,,.7011686000,,,-.3317500000,.0000000000,.0327000000,-.6408500000,,,-.1440000000,115871000,,,.0500000000,,,,150.8640000000,.7090000000,.5990000000,,,.6799999500,.4200000000,.1450000000,.4183871000,.3030434800,1721,0,185378000,120778050
MRM,115509456,227042624,.4230945000,.1422764200,.8320000000,13.0750000000,-.3442200000,-.0806300000,-.0231500000,-.3551800300,273011008,.3030000000,.1860000000,10841000,17365000,-93977000,-.1040000000,86637000,.0940000000,281470016,123.9300000000,2.4040000000,.2460000000,38461000,-2965875,-.7812500000,6.5000000000,.0290000000,.0333387100,.0458430950,11442937,5943977,3300270080,739067467
MSG,9313751,7598728,.3709032200,8.3333330000,.3030000000,28.3530000000,.0125800000,.0074500000,.0217900000,.3560600000,25111000,.1340000000,.1180000000,5695000,268000,316000,.0020000000,2081000,.0110000000,366000,35.2600000000,1.2360000000,.0060000000,284000,-90625,2.1250000000,.0600000000,.0090000000,.0421612900,.0290905800,650208,988584,186275008,97367574
MSI,1796864,3469299,3.2689810000,4.0000000000,6.3120000000,,-1.5499000000,-1.7529400000,-.1705699900,-.9937500000,549671,.0050000000,-.0460000000,169170,,-851936,-.0080000000,1041009,.0090000000,2711199,628.5760000000,.9170000000,.0040000000,-270223,-173728,1.0000000000,.0600000000,.0050000000,.0182580650,.0149710140,111847,166842,112304000,10548402
MXI,46269000,105442912,.1456837000,.5924170600,.3320000000,-19.7380000000,-.1117500000,-.0259600000,-.0235000000,-.3724500000,317599008,1.7160000000,-.0480000000,117553000,-5342000,-35492000,-.1920000000,25523000,.1380000000,84697000,108.4730000000,1.7510000000,.4220000000,31387000,13345125,.2195122200,.3750000000,.1000000000,.2894354800,.2476449300,110842,113161,185076000,111978173
PPE,316733056,302654976,.8533509400,3.1788695000,.8150000000,11.8620000000,.0441800020,.0575400030,.0849200000,.1988800000,371163904,4.8890000000,.2150000000,41509350,25513610,16396195,.2040000000,31464964,.3510000000,26630760,27.5190000000,1.7140000000,1.0790000000,27128848,25906008,-.0338028070,4.0800000000,.9000000000,3.4387500000,3.0310790000,265743,214352,92342000,61351715
PPK,487113312,466504288,12.2245920000,8.9233270000,11.7070000000,-1904.0990000000,.2075200100,-.0248500000,-.0110200000,.1968800000,39847000,.4720000000,,10215000,-245000,8329000,.0960000000,5344000,.0630000000,3831000,7.0690000000,3.1840000000,.6130000000,3255000,1415500,-.0728814000,6.9000000000,1.7000000000,5.8421874000,4.7794960000,69429,26189,89051800,30374782
NVX,914201536,871662080,214.9325300000,13.6125650000,204.9310000000,-64.1520000000,.0000000000,-3.4695000000,-.1674300000,-.4866899800,4253435,.0310000000,.4400000000,3008248,-13587366,-20028526,-.1470000000,38807664,.1110000000,5132115,7.7140000000,10.3270000000,.1910000000,-5593517,-7154845,4.7777777000,4.2300000000,.1800000000,1.7079687000,1.3594245000,2691161,8877735,351616000,177115375
NWH,1228736000,1359944192,.6130309700,2.5835590000,.6780000000,6.0720000000,.0367900000,.0571500030,.0791699960,.1930999900,2004361984,4.9490000000,1.0900000000,980165000,223960000,73749000,.1800000000,170228992,.3990000000,309852992,65.5930000000,1.1900000000,1.1070000000,215702000,87529376,-.0305085180,3.2500000000,1.0000000000,2.9548485000,2.3632143000,1994511,2240444,429628000,397913989
OEC,87366152,90175288,2.5861747000,4.8283260000,2.6690000000,-148.0710000000,.0549700040,-.0448500030,-.0264200000,.1089800000,33782000,.4360000000,.7300000000,18673000,-609000,1857000,.0240000000,8749000,.1130000000,11639000,64.2970000000,1.9170000000,.2330000000,3726000,-1801625,1.2959182000,1.6100000000,.3800000000,1.1775806000,1.2142391000,57597,46358,77658800,64151971
OLH,15261337,17427294,.6206066000,2.1162790000,.7090000000,-15.6020000000,-.0594100000,-.0830799900,-.0891400000,-.1984199900,24591000,.2110000000,-.0080000000,10935000,-1117000,-1461000,-.0130000000,1785000,.0110000000,3204000,40.3880000000,1.4290000000,.0430000000,716000,505875,.0705882300,.1000000000,.0680000000,.0910000000,.0858478250,11770,0,167707008,15527947
OVT,61129672,182599024,.1132857500,.2916667000,.3380000000,126.1910000000,-.2015400000,-.0350400000,-.0290000010,-1.3625200000,539606016,.7370000000,-.3210000000,243926000,1447000,-108750000,-.1500000000,16200000,.0220000000,193675008,1090.6350000000,.7240000000,.0240000000,8089000,12102375,-.8541666000,.0630000000,.0050000000,.0070987097,.0097537030,6145966,1162362,8732810240,173031180
P2P,4131327,25213330,.0644151050,,.3930000000,-11.6300000000,-.3875700000,-.1446300000,-.1333300000,-3.2244100000,64136000,.7280000000,.0170000000,26537000,-2168000,-24857000,-.2820000000,693000,.0070000000,21775000,,.3140000000,-.0430000000,4384000,1292750,-.1698113100,.0770000000,.0440000000,.0440000000,.0440000000,0,0,93893904,43475675
PET,153125248,122012128,9.5910700000,2.8160920000,7.6420000000,-47.4360000000,-.2135500000,-.1858200100,,,15965398,.0290000000,-.8740000000,13411174,-2572131,-3409418,-.0060000000,35245000,.0560000000,4132000,7.6040000000,15.4190000000,.0870000000,-11649512,,-.6449275000,.8500000000,.1850000000,.2450000000,.2503623400,0,0,625001024,433106603
PG1,35533300,30664902,18.3464150000,5.8823530000,15.8330000000,-7.5110000000,.0000000000,-2.5553700000,-.2928500000,-1.3384300000,1936798,.0090000000,4.6590000000,-3039111,-4082512,-9284966,-.0450000000,2213152,.0070000000,2900357,67.6490000000,1.2490000000,.0170000000,-3526960,-3758358,-.0476189850,.1550000000,.0600000000,.0972580600,.0877681150,612325,962209,355332992,215015035
PGX,97891800,88324768,.4750807000,2.0955882000,.4290000000,9.8550000000,.0225600000,.0376399980,.0512000000,.1140299960,206052992,1.2700000000,.1200000000,18601000,8962000,4648000,.0280000000,15241000,.0890000000,5704000,12.2010000000,1.6040000000,.2720000000,-11897000,-12155125,.4805195300,.5850000000,.1000000000,.5636290300,.4104347800,1045069,320949,171740000,4755739
PKD,2179350,1136953,8.1562500000,1.9333333000,4.2550000000,-.6410000000,.0000000000,-6.8586400000,-.5815000000,-.7277500000,267200,.0040000000,-.8490000000,26822,-1774166,-1303898,-.0170000000,1103741,.0150000000,61344,5.3790000000,8.2700000000,.0150000000,-1274636,-1178332,-.5166666500,.0800000000,.0180000000,.0376451600,.0300072470,182864,183972,75150000,18883692
PLX,5725404,,,,,,,,,,,,,1557000,,,,,,,,,,,,,.8250000000,.4000000000,.4100000000,.4100000000,0,0,,
PTB,88240648,111855256,1.1292057000,1.0029069000,1.4310000000,9.4430000000,.0514400000,.1181200000,.0491600000,.0585699980,78144000,.8400000000,.8780000000,31127000,11845000,4020000,.0430000000,15461000,.1230000000,40738000,47.1990000000,3.7450000000,.6880000000,-8414000,-25028624,-.2058742000,.9500000000,.2700000000,.6979032000,.6902536000,162880,73870,127885000,75065854
QAN,8487180288,13463353344,.5952991000,5.4811206000,.9440000000,8.9940000000,-.1377600000,.0035800000,.0015700001,-.8652000000,14257000448,9.4040000000,-.4530000000,4115000000,1496999936,-1964000000,-1.2960000000,3520000000,1.8760000000,8535000064,559.3050000000,.5960000000,.8210000000,1083000064,-84150000,-.2935635400,6.8300000000,2.0300000000,4.8603125000,4.4017267000,9647481,7294435,1886040064,1857846399
QHL,65180476,89367616,.7924485000,3.0333333000,1.0870000000,13.4940000000,.0473100000,.0556300020,.0490500030,.1777800000,82252000,.1150000000,.1110000000,17291000,6623000,3891000,.0050000000,2408000,.0030000000,26853000,123.5410000000,1.3480000000,.0300000000,177000,-6658750,-.3000000000,.1450000000,.0550000000,.0855483860,.0831195640,727176,1033067,716268992,659221354
QIP,147855248,181544416,1.2684034000,2.0488722000,1.5570000000,9.2560000000,.0820400040,.1527900100,.0918099950,.1322799900,116568000,.8750000000,.0370000000,116568000,19614000,9563000,.0720000000,6163000,.0460000000,41508000,58.3030000000,1.5900000000,.5320000000,15084000,13257875,-.1773585100,1.3500000000,.9700000000,1.1275806000,1.0860145000,54571,92053,135647008,86261303
QTG,600824,1679207,,,,-10.5910000000,.0000000000,.0000000000,-12.0487700000,,,,,,-158556,-203556,-.0010000000,,,1078383,,.0050000000,-.0100000000,-162665,-86330,.0000000000,.0040000000,.0040000000,.0040000000,.0040000000,0,0,150206000,6598556
QUB,5423036928,7366189056,2.9574287000,1.6220831000,4.0170000000,25.0470000000,.0477200000,.0831100000,.0178100000,.0282999980,1833699968,1.0930000000,.0600000000,466000000,294100000,87500000,.0520000000,224200000,.1190000000,2226200064,67.3440000000,2.0360000000,1.7570000000,295100000,-227324992,-.1690962300,3.5300000000,1.7000000000,2.9369698000,2.8182142000,3453186,2570544,1902819968,1797755094
RDF,132992128,138174288,1.3202438000,2.0983214000,1.3720000000,12.8090000000,-.1033400000,-.0287000000,-.0145100000,-.1524500000,100733000,.6680000000,-.1400000000,82297000,10787000,-10410000,-.0690000000,22328000,.1480000000,28340000,45.0030000000,1.7900000000,.4170000000,11534000,-3104000,.5909090000,.8900000000,.3150000000,.4737096700,.4182246300,50048,443014,151991008,23499210
RDG,126506000,126505816,4.1634474000,1.9230769000,4.1630000000,41.3460000000,.0484400000,.0051800000,.0018000001,.0430700030,30384916,.0430000000,,17718018,3059676,1471766,.0020000000,,,,,1.9500000000,.0260000000,135705,-33694,1.9411764000,.0790000000,.0140000000,.0477096770,.0574130450,155611,215589,2530119936,45339684
REH,10342204416,11875107840,1.7208676000,3.7608645000,1.9760000000,21.8110000000,.0381000000,.0688800000,.0478300000,.0965900050,6009878016,10.4680000000,.1100000000,1671211000,544448000,228999008,.3990000000,1004707968,1.5550000000,2537608960,92.2810000000,2.7000000000,4.2570000000,600961984,422026368,.4488687500,17.1200000000,7.7500000000,15.8753130000,13.3554680000,1031015,659109,645984000,210138654
REX,187261808,191221632,.7218396000,1.0691824000,.7370000000,-39.3780000000,-.0747700000,-.1014100000,-.0625600000,-.1023400050,259423008,2.3750000000,-.3900000000,14078000,-4856000,-19397000,-.1780000000,13246000,.1210000000,18759000,10.8020000000,.5280000000,1.5900000000,40842000,-29652376,.5111111400,2.5000000000,.3700000000,1.9225806000,1.4385870000,218804,117094,110154000,42482489
RFT,54995996,51764612,3.4097745000,5.7142854000,3.2090000000,14.8200000000,.1129400000,.2029600000,.1272299900,.2163400000,16128925,.0120000000,-.3790000000,10324482,3492793,1821638,.0010000000,6873680,.0050000000,3891866,40.5580000000,2.6500000000,.0070000000,6179439,3365309,-.0243902800,.0480000000,.0200000000,.0388064530,.0395615960,1108571,5617000,1374899968,327123570
RFX,52829040,46646132,26.1605150000,4.8888890000,23.0990000000,-4.8200000000,.0000000000,-5.1331897000,-.4071799800,-.7685200000,2019419,.0020000000,.2810000000,-3515403,-9678511,-10017689,-.0110000000,3390203,.0030000000,76241,.9000000000,3.8920000000,.0090000000,-6936904,-3659876,.0000000000,.0530000000,.0200000000,.0298387110,.0270652170,4130668,15946806,1200659968,847834138
RGI,12738320,8480444,18.7715820000,.9333334000,12.4970000000,-1.7740000000,.0000000000,-8.5449000000,-.2091700000,-1.0061901000,678596,.0050000000,,-1121769,-4780339,-15613460,-.1140000000,345524,.0020000000,354705,3.9410000000,.8690000000,.0600000000,-4177170,-2595611,-.5520000000,.1250000000,.0380000000,.0629032250,.0522500000,6218018,2569480,227470000,123244769
ROO,10795680,2955000,140.2036400000,,38.3770000000,-1.1520000000,.0000000000,-33.5324700000,-2.0209801000,,77000,.0010000000,-.2650000000,-5000,-2565000,-2397000,-.0190000000,269000,.0020000000,270000,,.5120000000,-.0060000000,-1672000,-741750,-.5000000000,.0480000000,.0090000000,.0209516120,.0221304350,10030471,2459796,539784000,140279552
RWC,3373705472,3755275264,2.9023345000,2.3565120000,3.2310000000,16.1250000000,.0769400000,.1597200000,.0541000000,.0633000000,1162411008,1.4850000000,.0590000000,481671000,232888000,89441000,.1140000000,82166000,.1050000000,493257984,34.7490000000,2.4310000000,1.8120000000,240844992,178801744,-.0361173750,4.8600000000,1.6300000000,4.1075000000,3.8470504000,2377214,2185267,790094976,774628783
SCT,16498474,13853562,5.2797720000,,4.4330000000,-12.1960000000,-.5098600000,-.3723500000,-.5138500000,,3124846,.0260000000,.4590000000,1991603,-1135893,-1593246,-.0130000000,62310,.0010000000,206601,,.4620000000,-.0120000000,-519605,310677,.6197183000,.2000000000,.0290000000,.1233871000,.1068985500,339159,487990,143464992,75346154
SEK,9902491648,11584326656,6.2076800000,9.1160220000,7.2620000000,39.3890000000,-.0700200000,.1685700000,.0391400000,-.0590000000,1595200000,4.5310000000,-.1000000000,707000000,294100000,-111700000,-.3260000000,608300032,1.7290000000,2024099968,146.3030000000,.8500000000,3.0770000000,304300000,272675008,.2849289200,29.5600000000,11.2300000000,28.1859380000,23.7150360000,1192345,940497,353030016,330609625
SGF,629184000,717186752,1.3892461000,2.3188407000,1.5840000000,8.5660000000,.0811100000,.1337100000,.0555900000,.1334800000,452896000,1.7280000000,-.2240000000,187884000,83720000,36735000,.1400000000,111115000,.4240000000,199118000,73.4120000000,1.1590000000,1.0350000000,78557000,23125952,.1059907700,2.6600000000,.9600000000,2.4087500000,1.9070144000,124300,28529,262160000,92424473
SGI,8973000,14260792,.1318349700,.6428572000,.2100000000,25.9960000000,.0014100000,.0046000000,.0061400000,-.0252600000,68062368,.7170000000,-.2630000000,18079593,548578,95759,.0010000000,1076716,.0110000000,7350212,57.7180000000,1.3160000000,.1400000000,287000,-483762,.0227273700,.1800000000,.0490000000,.0976129000,.0849601500,143483,82522,99700000,43965272
SIQ,935059840,940087872,3.9714070000,3.3862433000,3.9930000000,10.2150000000,.2039500000,.3469599800,.1078899950,.1771100000,235448000,1.8260000000,-.1140000000,152678000,92030000,48020000,.3720000000,86470000,.6670000000,113587000,42.1360000000,1.5360000000,2.0790000000,86902000,73348248,.0602409840,7.6700000000,3.9200000000,6.7233334000,6.1402144000,634260,405491,132821000,119050625
SIV,12565728,633733,.8821769400,1.4611872000,.0440000000,.0730000000,-.8228700000,.1770600000,.0080300000,.0778800000,14244000,.3630000000,-.6710000000,9815000,8640000,1624000,-.2990000000,11932000,.3040000000,0,,1.8370000000,.2190000000,62944000,-52517248,-.4920635200,.7100000000,.2850000000,.3264516300,.3297463700,16550,27904,39267900,15993430
SND,65977380,55817320,.9899973000,2.8636363000,.8380000000,18.9020000000,.0190000000,.0289700010,.0306200010,.0577400030,66644000,.6480000000,.6730000000,29364000,2953000,1266000,.0120000000,11085000,.1080000000,2108000,9.3030000000,1.4600000000,.2200000000,4922000,2699250,.2600000000,.7000000000,.3600000000,.5825806000,.5814130300,13036,31000,104726000,43782448
SOP,17976832,11141549,1.6155314000,3.5555558000,1.0010000000,-5.3510000000,-.1128300000,-.1961500000,-.1632300000,-.2730900000,11127504,.0500000000,,-73414,-2082123,-1255466,-.0060000000,3083643,.0140000000,100310,2.5420000000,1.9270000000,.0180000000,-2505399,-2145678,.4883721000,.1000000000,.0190000000,.0680967700,.0568985530,2690725,445941,280888000,78344539
SP3,7441350,6154086,1.5497469000,2.0588233000,1.2820000000,-3.5080000000,-.3379399800,-.4287099800,-.2927900000,-.6229800000,4801655,.0670000000,-.1680000000,2900433,-1754164,-1622698,-.0230000000,1632513,.0150000000,374559,14.7740000000,2.3090000000,.0340000000,-451189,-767734,-.3636363700,.1100000000,.0410000000,.0843225800,.0671884050,1104728,600286,106305000,74765252
