StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
ERF,146752192,334146912,5.3951030000,1.1176470000,12.2840000000,20.5720000000,.3050300000,.5603800000,.0285300000,-.0646400000,27201000,.2110000000,-.1720000000,23922000,16243000,8297000,-.0930000000,4003000,.0310000000,149944992,86.8150000000,1.5510000000,1.0200000000,9920000,2515750,-.0806452000,1.2650000000,.6800000000,1.1845162000,.9706703000,86404,17034,128730000,89297256
EVE,30745122,25869838,13.3028510000,2.6666667000,11.1930000000,-10.2970000000,-1.0386300000,-1.1896200000,-.1501299900,-.2548000000,2311168,.0010000000,1.5810000000,873733,-2512386,-2400443,-.0010000000,5138409,.0010000000,584312,4.4970000000,11.7370000000,.0030000000,-3155927,-2893986,.3333333700,.0140000000,.0030000000,.0093387095,.0091594200,9493443,3129530,3843140096,2026158019
EXO,3537020,-6528126,.5698210600,.4000000400,-1.0520000000,,.7062300000,.9454200000,.5073500000,.6831400400,6207247,.0040000000,,6171905,,4383724,.0020000000,10065142,.0060000000,0,,170.4050000000,.0050000000,-300752,3557669,.0000000000,.0020000000,.0020000000,.0020000000,.0020000000,0,0,1768509952,600656080
EZL,323582272,211406240,6.9574020000,2.2304583000,4.5450000000,,-.0291300000,.1620200000,.0587200040,.0686800000,46509064,.2990000000,,42331213,,2266460,-.0080000000,48271056,.3130000000,4533295,3.9650000000,2.5820000000,.7420000000,12280624,,.5613208000,1.6900000000,.6150000000,1.5591935000,1.2722826000,63934,40177,195518000,94917890
FE8,5433365,9743635,570.6717000000,2.7222223000,1023.3840000000,-10.2300000000,.0000000000,-111.9851800000,-.0822600000,-.5170400000,9521,.0000000000,,9521,-952492,-1400401,-.0130000000,68321,.0010000000,4378571,218.0250000000,1.4120000000,.0180000000,-1365439,-4007881,3.0833330000,.0490000000,.0060000000,.0490000000,.0411014500,0,0,110885000,13131050
FEI,13572960,13572960,,1.3636364000,,,.0753800000,.0000000000,.0094800005,.0526600000,,,-.4460000000,7640000,,,-.0790000000,,,,13.1300000000,1.2340000000,.0440000000,,,.0000000000,.0610000000,.0570000000,.0600000000,.0600000000,0,0,226216000,78725430
FFG,26907606,26082764,16.8356040000,2.5384614000,16.3200000000,-31.0420000000,.0000000000,-.7029599500,-.0299400000,-.8361699600,1598256,.0020000000,-.7690000000,1116488,-840252,-11088518,-.0140000000,392727,.0000000000,19274,.1900000000,1.3060000000,.0130000000,-846795,-2743972,2.6666667000,.0620000000,.0030000000,.0346774200,.0249927530,15650672,5167037,815382016,481091810
FGG,585491072,518761952,23.2623880000,1.0734870000,20.6110000000,,.5219900000,.9846600000,.0270900020,.0245400000,25169000,.0640000000,.4030000000,19046000,,13138000,.0330000000,65996000,.1680000000,0,,6.9300000000,1.3880000000,-8542000,12548375,.1920000300,1.5500000000,.9700000000,1.4985714000,1.3747605000,196819,182843,392947008,
FGX,482414528,447336928,25.8556400000,1.0450997000,23.9760000000,19.9460000000,.8935000000,1.2017400000,.0291000000,.0354000000,18658000,.0470000000,-.3740000000,26181000,22427000,16671000,.0420000000,33966000,.0850000000,0,,6.1380000000,1.1530000000,-5855000,18498750,.0616740000,1.3150000000,.7570000000,1.2568572000,1.1613380000,338426,360046,400344000,
FID,192428704,185702848,3.4987674000,5.0495048000,3.3760000000,10.7610000000,.1902400000,.2733100000,.1868899900,.2868600200,54999000,1.7490000000,.0970000000,24794000,17257000,10463000,.3320000000,13961000,.4440000000,7235000,18.9780000000,2.4110000000,1.2120000000,11722000,12774614,.1107077600,6.4800000000,3.0000000000,6.1529030000,5.6815944000,10366,8854,31442600,16415565
FPC,50482860,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,.3030302500,1.4250000000,.6000000000,1.2631428000,1.1398796000,66506,48022,39134000,
FPP,19703230,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,.0297619100,.9900000000,.5150000000,.9194286000,.8022683000,9580,11512,22778300,
FRI,250353168,282998304,1.6224355000,1.0348706000,1.8340000000,71.0520000000,.0429300030,.0197400000,.0053100004,.0270100000,154307008,.5670000000,-.1630000000,22231000,3983000,6624000,.0240000000,31337000,.1150000000,63982000,26.4450000000,1.2350000000,.8890000000,23873000,63205000,.0697674750,1.0100000000,.5200000000,.8717742000,.7327717500,60011,28611,272123008,111181352
FSA,132285872,560228352,1.9136016000,2.2268906000,8.1040000000,,.2360200000,.4269699800,.0336400000,.2963400200,69129264,.5530000000,.0290000000,63610101,,16315946,.1300000000,39906564,.3200000000,464449984,738.8950000000,10.7240000000,.4760000000,19433200,,-.2234432700,1.4750000000,.6600000000,1.1189516000,1.0451268000,19710,35303,124798000,46899163
FSF,445142464,441333984,,,,,.0000000000,.0000000000,.0095200000,.0000000000,,,,,,,,,,,,,,,,.0961039100,4.4200000000,3.2400000000,4.1119356000,3.8778262000,4564,6530,105011000,
FSI,63044776,6528758,53.3825380000,1.2221674000,5.5280000000,,.4123600000,.2768800000,.0036400000,.0095000000,1181000,.0460000000,-.3450000000,1181000,,487000,.0190000000,56463000,2.2140000000,0,,23.9940000000,2.0210000000,-225000,540375,.2666666500,2.5000000000,1.3600000000,2.3602858000,2.1204367000,3831,3606,25524200,
FXL,614132352,,,,,,,,,,,,,159500000,,,,,,,,,,,,,2.2300000000,.3800000000,1.0840000000,1.1591152000,4158302,4964549,,
GC1,34178120,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.0822784900,75.0000000000,.4900000000,5.0607350000,1.7811264000,44713,47440,48138200,
GCI,408131488,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.0294117330,2.0500000000,1.2400000000,1.9899886000,1.9450711000,119548,83824,206127008,
GDF,273172800,430160800,9.1751850000,.9338522000,14.4480000000,23.2870000000,.1869800000,.6196900000,.0276700000,.0223700000,29773000,.1550000000,.2040000000,23405000,18472000,5567000,.0290000000,20488000,.0940000000,188556000,67.2070000000,3.2950000000,1.2850000000,13992000,5336000,-.1459074000,1.4250000000,.8000000000,1.2052419000,1.1187319000,61666,30471,227644000,114265909
GDG,123128600,-1193519488,-4.4370666000,5.0724640000,43.0100000000,71.4080000000,.0000000000,.6079600000,-.0086300000,-.0860500000,-27750000,-.2210000000,,-942000,-16714000,-1637000,-.0130000000,1282082048,10.1900000000,488000,2.8090000000,125.9360000000,.1380000000,35674000,-166028000,-.1764706400,.8900000000,.4500000000,.6827419400,.7149546000,158205,172858,175898000,82767425
GDI,626044672,1536058752,8.9060900000,30.3947370000,21.8520000000,40.4970000000,.0176200000,.5391600000,.0265400000,.0887800000,70294000,.1300000000,-.1000000000,51556000,37930000,1239000,.0020000000,10100000,.0190000000,159748992,20.4110000000,4.8920000000,.0380000000,46205000,-90578248,-.2475569800,1.5600000000,.8150000000,1.1854688000,1.1109712000,754919,296506,542030016,462973833
GFL,20695776,20562414,30.0938850000,.9927983000,29.9000000000,,.0997200000,.0817400000,.0014100000,.0031600000,687707,.0640000000,,687707,,68581,.0060000000,133283,.0120000000,0,,.5350000000,1.9440000000,-199439,265462,-.1023256200,2.1600000000,1.4000000000,2.0702858000,2.0095070000,5168,3000,10723200,
GMA,940531840,1133331968,2.5195270000,.6576291000,3.0360000000,-15.3930000000,-.1567500100,-.2002199900,-.0130499990,-.0383700000,373296992,.9050000000,-.0200000000,182339000,-73626248,-58516000,-.1420000000,43300000,.1050000000,236100000,16.5090000000,.0520000000,3.4670000000,,,-.3684210200,4.0600000000,1.2200000000,2.3630302000,1.9386429000,772438,317114,412513984,194768485
GMG,32662562816,33529745408,12.8943040000,2.8059040000,13.2370000000,20.9250000000,.5937800000,.6304500000,.0642900000,.1364700000,2533100032,1.3870000000,-.0560000000,930100000,1602400000,1504099968,.8000000000,1781900032,.9750000000,2985299968,25.9130000000,2.0900000000,6.3010000000,1156899968,1194225024,.1834002700,20.0700000000,9.6000000000,18.3040620000,18.2001440000,3501508,2455689,1847430016,1573861545
GOW,104073632,178999712,1.6345788000,.5664233600,2.8110000000,18.2800000000,.0745600000,.1422000100,.0172800010,.0253000000,63670000,1.1830000000,-.1390000000,14002000,9792000,4747000,.0880000000,18599000,.3470000000,93527000,50.8090000000,2.0470000000,3.4250000000,7851000,11267250,-.1565216800,2.3500000000,1.2250000000,2.0175805000,1.6764493000,12677,39092,53646200,24897756
GOZ,2471024128,3991761408,8.6008500000,.8750341500,13.8940000000,17.9810000000,.9470899700,.7720200400,.0321700000,.1013599900,287300000,.3730000000,.0550000000,225840000,222000000,272100000,.3530000000,42700000,.0550000000,1564600064,55.4310000000,.4220000000,3.6570000000,181200000,89378504,-.2626728400,4.4700000000,2.2600000000,3.4078789000,3.4202857000,748014,550482,772195008,279974217
GPS,4954278,4954278,,,,,-1.2861099000,.0000000000,-.1129700000,-.7994300000,,,.2890000000,82000,,,,,,,,.6050000000,,,,-.2363636500,.0550000000,.0410000000,.0463225800,.0530507230,453,2230,117959000,32088387
GPT,8415057920,13041354752,11.0739010000,.7802059000,17.1620000000,29.1490000000,.0109200000,.5836299700,.0182900000,.0007600000,759900032,.3900000000,-.0990000000,474600000,447400000,8300000,.0040000000,68100000,.0350000000,4694400000,43.5260000000,.8950000000,5.5370000000,546700032,-77662496,-.2799999700,6.3900000000,2.8200000000,4.4862500000,4.2276260000,5301989,3903852,1947929984,1933358805
GVF,186253552,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.0136986375,1.1200000000,.8100000000,1.0762857000,1.0395247000,72342,50132,172456992,
HGH,1008974976,1002188928,,,,,.3495000000,.0000000000,.0140499990,.1046400000,,,-.0220000000,205927000,,,,,,,,,,,,.1499999800,1.7250000000,.9800000000,1.5030645000,1.2526088000,369,1600,580979008,496818473
HGL,18104770,29170780,10.8476750000,.7279236300,17.4780000000,,.8370300500,.2786100000,.0080200000,.0578000020,1669000,.0280000000,.0110000000,1203000,,1397000,.0230000000,284000,.0050000000,11350000,45.6450000000,.8500000000,.4190000000,374000,-9434000,-.3960396000,.5050000000,.3050000000,.3050000000,.3488043500,69,130,59359900,15067332
HHY,3646732,1042940,-176.7598300000,.9183674000,-50.5520000000,,.0000000000,13.2221400000,-.0407700000,-.0687900000,-20631,.0000000000,,-20631,,-283118,-.0030000000,2602447,.0320000000,0,,60.3360000000,.0490000000,318496,-1607932,.0714286600,.0480000000,.0341000000,.0450000000,.0450211280,0,0,81038496,
HM1,987749952,935494720,153.7179400000,1.3159472000,145.5860000000,,-.4178400000,.8886000000,.0049700000,-.0040599997,6425730,.0300000000,,6425730,,-2684949,-.0130000000,52255304,.2320000000,0,,1.5790000000,3.3360000000,-1196419,34196472,.3425076000,4.8200000000,1.8600000000,4.4457145000,3.9881690000,172220,88393,225000000,201296251
HMC,,1271628800,,1.0879002000,17.3480000000,,-.0382000000,.4297399800,.0165000000,-.0048500000,73300000,.4380000000,.3890000000,39600000,,-2800000,-.0170000000,29600000,.1500000000,507600000,69.5820000000,.7890000000,3.6860000000,-23200000,53112500,.0750670400,4.3500000000,1.1400000000,3.9935484000,3.5503623000,310306,102717,,82877808
HUB,1637035136,1507477888,14.7473760000,20.5289690000,13.5800000000,,.0741200000,.1177800000,.0938600000,.1177600000,111005176,1.7710000000,.1650000000,75063322,,8228297,.1290000000,33809324,.5380000000,6055581,8.0930000000,3.0560000000,1.1910000000,25258380,,1.3532243000,26.9700000000,5.9800000000,22.6554550000,19.2534300000,201243,156702,66954400,51225249
IAG,11955734528,11669250048,1.6561483000,1.8399090000,1.6160000000,17.6270000000,.0602600000,.0802100000,.0122700000,.0743400000,7218999808,3.1320000000,,-870000000,662000000,439000000,.1850000000,2297999872,.9970000000,2180999936,32.6300000000,.9150000000,2.6360000000,381000000,-36625000,-.3081312800,7.1200000000,4.3800000000,4.9212120000,4.9650000000,7484379,5713571,2465100032,2216672400
IAP,800800320,1050040384,8.1404490000,.9768829300,10.6740000000,,.5542900000,.6533500000,.0358300000,.0700400000,98373000,.1610000000,-.0570000000,79762000,,54527000,.0890000000,7153000,.0120000000,256392992,31.2800000000,.4670000000,1.3410000000,56094000,49209000,-.1437909000,1.5800000000,.9000000000,1.2579688000,1.2594064000,373272,557679,611297984,542857076
IBC,60967664,2176439,-16.5448200000,.9919839500,-.5910000000,,.0000000000,1.1289000000,-.0400500000,-.0407300000,-3685000,-.0300000000,,-3685000,,-2614000,-.0210000000,58791000,.4770000000,0,,832.2540000000,.4990000000,3046000,-3350000,-.0571427940,.5350000000,.3300000000,.4934286000,.4616901300,29805,23112,123167000,
IFL,2028364928,1293701632,1.7352321000,.6267577000,1.1070000000,6.2490000000,.1257200000,.1251100000,.0229500010,.0344900000,1168930048,3.3390000000,,313581000,207038000,57188000,.4190000000,370990016,1.0590000000,572252032,32.8260000000,1.2430000000,4.9780000000,145432000,156931632,-.5948052400,7.7550000000,2.7200000000,3.5978124000,3.7188610000,3190540,4187589,650116992,323846676
INV,11914440,2917512,1.1226214000,1.5087720000,.2750000000,10.4130000000,-.1258500000,-.1473999900,-.0794400000,-.1918499900,10613052,.0960000000,-.1760000000,9214355,280191,-1335658,-.0120000000,7047198,.0640000000,428569,6.7790000000,1.9890000000,.0570000000,920336,1461572,-.0444444400,.1000000000,.0550000000,.0849354900,.0791304300,104961,6600,138540000,58412190
IPC,5186443,3267506,25.7752440000,.9785647400,16.2390000000,-24.4740000000,-.7046299600,-.6635500000,-.0169000010,-.0417899970,201218,.0650000000,.7790000000,201218,-133508,-141785,-.0460000000,45898,.0150000000,71875,2.1690000000,.5230000000,1.0730000000,76412,304662,.0396039500,1.0500000000,.9800000000,1.0500000000,1.0443568000,0,0,4939470,566033
IQ3,31177502,31919682,4.6148990000,,4.7250000000,,-.3275100000,-.3607700000,-.6037300000,,6755836,.0650000000,-.2110000000,2801387,,-2212596,-.0210000000,227377,.0020000000,969559,,.7310000000,-.0100000000,-861536,,.5000000000,.3000000000,.0700000000,.3000000000,.2613043500,935,0,103925000,14353082
JHG,7690802688,6610780160,3.4294136000,1.6452891000,2.9480000000,10.2560000000,.0387000000,.2630400000,.0550600000,.0218400000,2242599936,12.3730000000,.0610000000,1405600000,644600000,83800000,.4620000000,1375699968,7.6960000000,453500000,9.8180000000,2.8650000000,25.2600000000,632499968,464862496,.0959916100,45.2500000000,20.6800000000,42.7551600000,35.3700700000,161816,104707,181406000,126887754
KAM,19286798,8229114,6.1298300000,1.5094340000,2.6150000000,-10.6730000000,-.2354000000,-.2565200000,-.0344900000,-.0566499980,3146384,.0130000000,-.4300000000,390704,-771057,-740673,-.0030000000,11928994,.0490000000,871293,6.7870000000,9.9450000000,.0530000000,-354917,-529282,.8604650500,.1200000000,.0230000000,.0736129060,.0584492760,164147,28115,241084992,89657174
KAT,34544248,-3104336,9.1217980000,.9771309500,-.8200000000,,.4148400000,.5738100000,.0345700000,.0416100000,3787000,.0950000000,,3787000,,1571000,.0390000000,39083000,1.0210000000,0,,15.9910000000,.9620000000,2627000,3490125,.0994151800,.9850000000,.5700000000,.9458571000,.8671408000,35422,42384,36749200,15980268
KBC,14047572,15847572,-21.2494280000,1.4081633000,-23.9720000000,,.0000000000,5.7443000000,-.2130200000,-.3776700000,-661080,-.0040000000,,-661080,,-3848350,-.0230000000,3307831,.0170000000,5602056,61.0350000000,1.4400000000,.0490000000,-4020616,,-.0281690960,.0710000000,.0680000000,.0699677400,.0707681200,4929,25720,203588000,122094051
KLO,27945000,27945000,,,,,.0000000000,.0000000000,-.0094300010,-.0508300030,,,-1.0000000000,901296,,,,,,,37.7760000000,.8570000000,,,,-.0142857430,.0820000000,.0600000000,.0690000000,.0705724660,0,0,405000000,55197450
KSL,280708064,178239904,,,,,.2588900000,.0000000000,.0278300000,.2209600000,,,.7000000000,199920000,,,,,,,,,,,,-.2635379400,1.4200000000,.5700000000,.9380645000,.8828208400,749463,784203,275204000,155998356
LAW,25745060,115610864,-5.0214667000,1.3749999000,-22.5490000000,-8.7100000000,.0000000000,2.7776500000,-.0595900000,-.3989500000,-5127000,-.0080000000,,-673000,-13273000,-5932000,-.0090000000,13351000,.0140000000,108341000,741.0470000000,.3320000000,.0160000000,-19349000,-2915875,-.6944444000,.0720000000,.0220000000,.0280000000,.0326159400,254692,736588,1170230016,554130340
LCE,13000964,7981722,24.8369750000,.9492274000,15.2480000000,,-.0133200000,.2423500100,.0048100000,-.0005200000,523452,.0230000000,.0390000000,513452,,-6971,.0020000000,1769000,.0780000000,0,,.6300000000,.4530000000,,,-.0611110330,.4500000000,.4225000000,.4225000000,.4255978500,0,0,30234800,10846432
LEP,916198848,1480115328,14.9198620000,1.5673140000,24.1030000000,27.9420000000,.3260600000,.8607200000,.0273799990,.0336500000,61408000,.3140000000,.0060000000,54779000,52971000,20023000,.1020000000,39568000,.2020000000,603484032,103.2300000000,1.5040000000,2.9860000000,27420000,17250788,-.1657754800,5.6700000000,3.3200000000,4.7448487000,4.6570000000,77869,32593,195768992,88462174
LHB,2479050,7815049,1.6705189000,3.0000000000,5.2660000000,12.5850000000,-.1354399900,.4110500000,.0537400020,-.2380700000,1484000,.0020000000,142.6670000000,1056000,621000,-201000,.0000000000,116000,.0000000000,5457000,768.5910000000,.0650000000,.0010000000,-2000,-444750,.0000000000,.0030000000,.0030000000,.0030000000,.0030000000,0,0,826350016,55976931
LHM,8395121,48147528,31.8969630000,1.3333334000,182.9350000000,-84.9210000000,.0000000000,-3.5719001000,-.0122900000,-.2684000000,263195,.0000000000,.3340000000,390311,-566970,-2093972,-.0020000000,535395,.0010000000,40287808,596.4530000000,.0170000000,.0060000000,-3265584,-912820,-.3333333000,.0130000000,.0020000000,.0080000000,.0077826090,0,0,1049390016,79040002
LLC,8262880256,10071053312,.6982322300,1.1893445000,.8510000000,-22.9410000000,-.0261900000,-.0521400000,-.0220799990,-.0514699970,11834000384,19.7560000000,-.3080000000,1849600000,-439000000,-342000000,-.5180000000,1111000064,1.6240000000,2939000064,42.3980000000,1.0570000000,10.0980000000,137000000,-1471000064,-.3226170000,19.4500000000,9.3400000000,12.9181250000,12.5280570000,1631495,1262842,688268032,682235312
LRT,3314729,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.7467949000,6.9150000000,.4520000000,1.2112857000,1.2176500000,8320,13091,2797240,
LSF,1226575744,-1082154624,16.4990960000,1.1240752000,-14.5560000000,,-.2912200000,.7400499600,.0134300000,-.0186600010,74342000,.1120000000,,74342000,,-21650000,-.0330000000,2364056064,3.6420000000,0,,1.7710000000,1.7570000000,-557676032,-38674876,.3667819500,2.3205000000,.6600000000,1.9771571000,1.6943352000,1334911,1074484,621051008,
MA1,59205964,6639474,11.0638300000,1.2188367000,1.2410000000,,.3975899800,.5920800000,.0374100000,.0446300000,5351308,.1210000000,,5351308,,2127625,.0480000000,52566488,1.1720000000,0,,9.6480000000,1.0830000000,2866074,4051215,.3004926400,1.3550000000,.6550000000,1.3245715000,1.1769274000,50329,25160,44853000,
MAI,131184544,122157272,2.4991574000,3.3928570000,2.3270000000,23.9310000000,.0104000000,.0593900000,.0352300000,.0151499990,52491508,.4000000000,.1430000000,20120477,5104623,545761,.0040000000,14739742,.1120000000,11647199,31.5350000000,2.2860000000,.2800000000,9989762,7702832,.5079365000,1.1650000000,.2450000000,.9720967400,.8399275500,111017,161238,138088992,75355563
MAM,69998688,65671232,9.1097490000,7.1621620000,8.5470000000,13.0210000000,.4352100000,.6220000000,.2948300000,.3963800000,7683932,.0590000000,-.1290000000,5698089,5043581,3344099,.0250000000,3688350,.0280000000,134308,1.3970000000,4.3350000000,.0740000000,4058114,3528187,-.0701754700,.5700000000,.1500000000,.5138709500,.4434420200,26150,68206,132073000,22469476
MAX,5997250,9870045,52.1191830000,2.7839644000,85.7760000000,,.0000000000,-21.5238200000,-.3078100000,-.6472299700,115068,.0460000000,,115068,,-2476703,-.9930000000,3382275,1.3560000000,780970,17.4360000000,3.3770000000,1.7960000000,-981055,-2521404,.0000000000,5.0000000000,1.7866000000,5.0000000000,4.8408637000,0,0,1199450,
MCX,1441596,964547,-397.0245000000,2.7272727000,-265.6420000000,-1.6980000000,.0000000000,157.7190900000,-.9791400400,,-3631,.0000000000,,-3631,-568091,-429604,-.0130000000,581683,.0120000000,104634,20.0540000000,4.4790000000,.0110000000,-550290,-386022,-.5454545600,.1200000000,.0220000000,.0302258060,.0530507230,4944,13556,48053200,2290217
MEA,83425000,90326968,.9103756000,2.7624311000,.9860000000,18.6660000000,.0078700000,.0152900005,.0135400000,.0236299990,91638000,.5480000000,.0630000000,53791000,4839000,721000,.0040000000,17273000,.1040000000,24175000,80.1320000000,1.3680000000,.1810000000,20105000,8102653,.6393442000,.5500000000,.1600000000,.4735483800,.3226811600,165776,48496,166850000,63738343
MEC,54457232,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,.0729166300,1.2068000000,.7000000000,1.0512857000,1.0145620000,24585,48651,52871100,
MFF,1390551296,-154444624,11.7858310000,1.0209846000,-1.3090000000,,.2126800000,.9355600000,.0413700000,.0178900000,117985000,.2170000000,,117985000,,25093000,.0460000000,1544995968,2.8110000000,0,,512.7200000000,2.4780000000,898702016,57465624,-.2952646000,3.7900000000,2.1500000000,2.6474285000,2.6449015000,248151,154974,560270976,
MFG,8802328576,8314642944,12.6695595000,8.3513420000,11.9680000000,14.4240000000,.5702899700,.8225599500,.3712500000,.4452000000,694761984,3.8270000000,-.0230000000,620862000,576425984,396214016,2.1830000000,437512992,2.4000000000,17288000,1.6530000000,9.8300000000,5.7380000000,398032992,357960256,-.2722855200,74.9100000000,30.1000000000,51.6515160000,57.9421420000,548045,542430,183688000,129007003
MGG,2253382400,,,,,,,,,,,,,140002000,,,,,,,,,,,,,2.1800000000,1.1150000000,1.8250000000,1.8349619000,1326873,2151696,,
MGR,9371393024,13597599744,4.1706243000,.9260701000,6.0510000000,18.5250000000,.2483300000,.2981800000,.0280800010,.0562099960,2247000064,.5710000000,-.1490000000,1049000000,734000000,558000000,.1420000000,324000000,.0820000000,4506999808,44.3690000000,1.4420000000,2.5700000000,455000000,200375008,-.3081395000,3.5250000000,1.6500000000,2.6000000000,2.3409352000,11644937,8279755,3937560064,3925433264
MHD,6350852,6264180,95.9894200000,,94.6790000000,,.0000000000,-2.7774398000,-.0580800030,-4.3981700000,66162,.0000000000,-.4790000000,102342,,-225239,-.0020000000,86683,.0010000000,0,,1.2010000000,-.0010000000,-334641,-148699,.0000000000,.0460000000,.0460000000,.0460000000,.0460000000,0,0,138062000,89509891
MIR,525978400,513722592,62.1283260000,1.2217195000,60.6810000000,,.6378500000,.7148600000,.0081400005,.0135699995,8466000,.0520000000,-.1800000000,9548000,,5400000,.0330000000,12259000,.0760000000,0,,1.5320000000,2.6520000000,-2800000,5219875,.2461539500,3.4300000000,1.6500000000,3.2662857000,2.9126055000,57089,41649,162339008,156081793
MJC,7012649,,,,,,,,,,,,,1506153,,,,,,,,,,,,,.0700000000,.0160000000,.0643428600,.0421347500,92525,107500,,
MLT,3248319744,3188600832,34.2216570000,1.1469959000,33.5930000000,35.3380000000,.8962500000,.9501999600,.0172399990,.0297799990,94920000,.1410000000,-.4240000000,126787000,90231000,85072000,.1270000000,59718000,.0890000000,0,,44.0310000000,4.2110000000,89168000,52747624,-.0359281900,5.0900000000,3.0500000000,4.8220000000,4.4194365000,173016,150988,672529984,569679799
MME,277732800,354359808,16.1971660000,5.8483753000,20.6660000000,,.0757600000,.1330300000,.0102600000,.0513900000,17147000,.1110000000,.7420000000,17147000,,1299000,.0080000000,35379000,.2090000000,115246000,245.9790000000,1.9760000000,.2770000000,19593000,,.0872483250,2.0000000000,.5000000000,1.4565322000,1.4040399000,64936,104550,171440000,44738938
MNY,568908992,635247168,4.5867180000,2.0326410000,5.1220000000,9.2940000000,.1950400000,.5424599600,.1007400000,.0906299950,124034000,.6750000000,.1970000000,124034000,68350000,22192000,.1300000000,44474000,.2400000000,172040000,68.8570000000,10.8420000000,1.3480000000,-17038000,24073624,.1416666500,3.0800000000,.6700000000,2.7840624000,2.3574820000,315947,215317,207631008,157312604
MOE,657463296,742485184,4.0699973000,2.9352226000,4.5960000000,,.1544100000,.2371700000,.0509600000,.1096899960,161539008,1.0990000000,.1920000000,138545000,,24943000,.1650000000,165179008,1.1480000000,281615008,132.0490000000,2.7690000000,1.4820000000,63330000,,-.1807909600,6.0600000000,1.2500000000,4.6977420000,4.0668116000,80544,58780,151140992,37098092
MOT,,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.0241545440,2.6900000000,1.2400000000,1.9966428000,1.9366120000,160712,135284,,
MPL,8041679872,5284789248,1.1861935000,4.4309564000,.7800000000,11.1070000000,.0464600000,.0669100000,.0766800050,.1683500000,6779400192,2.4620000000,-.0330000000,1292800000,475800000,315600000,.1140000000,2866099968,1.0410000000,109200000,6.0200000000,1.7680000000,.6590000000,572400000,804216384,-.0426229240,3.1300000000,2.4500000000,2.9651515000,2.8021429000,6595607,5562281,2753999872,2738718522
MPR,8895376,9763399,.8194727000,,.8990000000,-4.0770000000,-.3881200000,-.2416400000,-.0979599950,,10855000,.0680000000,-.7920000000,5684000,-2395000,-2487000,-.0270000000,6521000,.0410000000,6639000,,.7240000000,-.0230000000,195000,6858488,1.3333335000,.0780000000,.0070000000,.0576451600,.0382898560,163721,137778,158846000,29410414
MPX,32543280,51985800,12.5082700000,2.4778762000,19.9810000000,188.0080000000,-.3997700200,.1052299960,.0037599998,-.0870600040,2601741,.0260000000,-.1700000000,1247755,276509,-1040107,-.0100000000,281321,.0030000000,23889184,203.9950000000,.0850000000,.1130000000,1966109,-1264210,-.0666667200,.3000000000,.2400000000,.2870967700,.2774331300,2421,182,116226000,20466984
MQG,47556284416,97825636352,4.0859423000,2.2153285000,8.4050000000,,.1940900100,.2562100000,.0099500000,.1090000000,11639000064,34.0100000000,-.1110000000,12328000000,,2184999936,6.2080000000,47258001408,136.6820000000,99370999808,,,59.3140000000,-9923999744,,-.0736694300,152.3500000000,70.4500000000,138.1081800000,131.8259300000,772551,744145,361920000,341425309
MXT,1284906624,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.0147058960,2.0600000000,1.2650000000,2.0231370000,1.9938902000,634329,792546,639257024,
MYS,479657600,1872681216,3.8701103000,1.4336818000,15.1100000000,,.2425400000,.3468299800,.0050900000,.0908400000,123939000,1.3550000000,,123939000,,30060000,.3290000000,151156000,1.6430000000,1544471040,,,3.6340000000,-344974016,,-.0578662160,6.1700000000,3.1500000000,5.0716130000,4.2944202000,82323,89820,92064800,86063249
N1H,5382669,16328603,1.2710913000,,3.8560000000,-38.4590000000,-.4290000200,-.1697000000,-.0382700000,,4234683,.0520000000,.2100000000,3312444,-424571,-1816685,-.0220000000,3203086,.0390000000,14149021,,1.2530000000,-.0200000000,3367063,-1371875,-.2048192600,.1150000000,.0650000000,.0753225800,.0783695650,13104,47503,81555600,15518394
