Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00+11:00,57.81964366167738,58.03624725341797,57.616581364067706,58.03624725341797,949439,0.0,0.0
2015-01-05 00:00:00+11:00,58.00916726423279,58.37468350464585,57.88055614053389,58.17838668823242,1351651,0.0,0.0
2015-01-06 00:00:00+11:00,57.60303056154493,58.07685116477844,57.44734724244971,57.738407135009766,2477275,0.0,0.0
2015-01-07 00:00:00+11:00,57.745186469321936,57.86702696143641,57.23075229742569,57.60980987548828,2127190,0.0,0.0
2015-01-08 00:00:00+11:00,57.900865400732556,57.97532174283661,57.623341587241505,57.79933166503906,1997761,0.0,0.0
2015-01-09 00:00:00+11:00,58.462689272876226,58.5303749750115,57.961791192890715,58.239315032958984,2647416,0.0,0.0
2015-01-12 00:00:00+11:00,58.00239630095716,58.34760579322582,57.86701972405494,57.975318908691406,1329585,0.0,0.0
2015-01-13 00:00:00+11:00,57.54211032465378,57.82640476347915,57.53534487091908,57.738407135009766,1841433,0.0,0.0
2015-01-14 00:00:00+11:00,57.65719188022639,57.670733174876446,56.64186477661133,56.64186477661133,4248481,0.0,0.0
2015-01-15 00:00:00+11:00,56.242480961856316,56.6892293019652,56.1071044077123,56.52677536010742,3671533,0.0,0.0
2015-01-16 00:00:00+11:00,56.276332980585885,56.91937820791129,56.10711355836056,56.56739807128906,2690154,0.0,0.0
2015-01-19 00:00:00+11:00,56.871997085517776,57.149520898765786,56.16126612849925,56.249263763427734,2515332,0.0,0.0
2015-01-20 00:00:00+11:00,56.26957310004232,56.75015921440226,56.20865285587606,56.52001953125,2414127,0.0,0.0
2015-01-21 00:00:00+11:00,56.7907839249598,57.311988830566406,56.72309821288504,57.311988830566406,2420834,0.0,0.0
2015-01-22 00:00:00+11:00,57.6842617632249,57.83994509370716,57.50827168562698,57.69103240966797,2084315,0.0,0.0
2015-01-23 00:00:00+11:00,58.17837851944054,58.36790466308594,58.08361544761784,58.36790466308594,2140195,0.0,0.0
2015-01-27 00:00:00+11:00,58.449145059210984,59.329100680728935,58.40176610852563,59.31555938720703,2770732,0.0,0.0
2015-01-28 00:00:00+11:00,59.13957512059821,59.54571012194309,58.75375206153487,59.36294937133789,2075650,0.0,0.0
2015-01-29 00:00:00+11:00,59.13956848322806,60.26997052048462,59.07188278540996,60.0804443359375,3370837,0.0,0.0
2015-01-30 00:00:00+11:00,60.520412410019404,60.91977668916752,60.46626281738281,60.46626281738281,14169348,0.0,0.0
2015-02-02 00:00:00+11:00,60.44597272370097,60.85210256868222,60.344438964401974,60.703189849853516,2145318,0.0,0.0
2015-02-03 00:00:00+11:00,60.88593666842287,61.373293409196286,60.15489896115597,61.19053268432617,3430360,0.0,0.0
2015-02-04 00:00:00+11:00,62.016341968613375,62.2329455710693,61.06193510365578,61.45452880859375,3432166,0.0,0.0
2015-02-05 00:00:00+11:00,61.77266360540849,63.146741515844894,61.542518717673005,63.13320541381836,4524529,0.0,0.0
2015-02-06 00:00:00+11:00,63.47164580883442,63.60025175113821,62.71353067960933,62.93690490722656,4105866,0.0,0.0
2015-02-09 00:00:00+11:00,62.78122941697808,63.11290288038829,62.34125155347905,62.9030647277832,2857655,0.0,0.0
2015-02-10 00:00:00+11:00,62.85568479343372,62.88276219108822,62.29386643565661,62.67292404174805,2156241,0.0,0.0
