Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00+11:00,23.851423937897714,24.21126909205137,23.726260795251836,23.960941314697266,1140547,0.0,0.0
2015-01-05 00:00:00+11:00,24.093930041911616,24.093930041911616,23.515050069249213,23.655858993530273,4319220,0.0,0.0
2015-01-06 00:00:00+11:00,23.389886202820048,23.40553196994597,23.11609124636637,23.31165885925293,4383207,0.0,0.0
2015-01-07 00:00:00+11:00,23.23342945679851,23.51504576171101,23.139556360452843,23.428997039794922,3218536,0.0,0.0
2015-01-08 00:00:00+11:00,23.608921571279446,23.608921571279446,23.100446095465387,23.186494827270508,3209938,0.0,0.0
2015-01-09 00:00:00+11:00,23.38988292728906,23.640209197998047,23.350770007014134,23.640209197998047,3136792,0.0,0.0
2015-01-12 00:00:00+11:00,23.577631619278787,23.788845005446767,23.47593711412153,23.522872924804688,1583959,0.0,0.0
2015-01-13 00:00:00+11:00,23.389883041381836,23.48375613938674,23.2334298674567,23.389883041381836,2728293,0.0,0.0
2015-01-14 00:00:00+11:00,23.272543446222944,23.640209982012433,23.18649322828957,23.468111038208008,3360671,0.0,0.0
2015-01-15 00:00:00+11:00,23.35859603329354,23.843602875053254,23.26472292311224,23.663681030273438,3952345,0.0,0.0
2015-01-16 00:00:00+11:00,23.546339596772945,24.031346414539716,23.38988491823131,24.00787925720215,4558729,0.0,0.0
2015-01-19 00:00:00+11:00,24.35989950866498,24.35989950866498,23.66367933783813,23.679325103759766,3987658,0.0,0.0
2015-01-20 00:00:00+11:00,23.70279306989017,23.765374643651146,23.28819070324711,23.538516998291016,3421214,0.0,0.0
2015-01-21 00:00:00+11:00,23.702792216645616,24.195623397827152,23.56980619068292,24.19562339782715,4936559,0.0,0.0
2015-01-22 00:00:00+11:00,24.352076637909285,24.383368169768243,24.109573234251823,24.359899520874023,4364397,0.0,0.0
2015-01-23 00:00:00+11:00,24.641518712632138,24.680631637573242,24.49288691214354,24.680631637573242,3622980,0.0,0.0
2015-01-27 00:00:00+11:00,24.797975651806738,25.39249992370605,24.71974830274759,25.392499923706055,4735035,0.0,0.0
2015-01-28 00:00:00+11:00,24.91531301165877,25.290803944758327,24.664986717634005,24.672809600830078,5840306,0.0,0.0
2015-01-29 00:00:00+11:00,24.641518295366335,24.876198825163904,24.297318891875804,24.719745635986328,5445804,0.0,0.0
2015-01-30 00:00:00+11:00,25.032656532671925,25.071769461679185,24.8449117877244,24.860557556152344,8546508,0.0,0.0
2015-02-02 00:00:00+11:00,24.88402351947884,25.392499032421778,24.790151897552853,25.165639877319336,4399692,0.0,0.0
2015-02-03 00:00:00+11:00,25.032654705521683,25.38467700914308,24.930960202288,25.25951385498047,3056477,0.0,0.0
2015-02-04 00:00:00+11:00,25.650650024414062,25.650650024414062,25.392499330926547,25.650650024414062,4514937,0.0,0.0
2015-02-05 00:00:00+11:00,25.52548746155041,25.541133229774754,25.345565603158178,25.392499923706055,3896898,0.0,0.0
2015-02-06 00:00:00+11:00,25.67411864125426,25.689764410001324,25.31427491244759,25.4550838470459,3464164,0.0,0.0
2015-02-09 00:00:00+11:00,25.267337578841214,25.345566422491807,25.106973671576704,25.290807723999023,2842124,0.0,0.0
2015-02-10 00:00:00+11:00,25.42378993529546,25.42378993529546,25.103059166245963,25.25951385498047,3037854,0.0,0.0
2015-02-11 00:00:00+11:00,25.29080494042889,25.353385024336387,24.938781150996377,25.12652587890625,4741629,0.0,0.0
2015-02-12 00:00:00+11:00,25.126527573483205,25.220402181862905,24.930961440942422,25.110881805419922,3767177,0.0,0.0
2015-02-13 00:00:00+11:00,25.392494384161377,25.494190363371374,25.189105409865892,25.34556007385254,4066568,0.0,0.0
2015-02-16 00:00:00+11:00,25.314266719694213,25.59588449774756,25.08740762247076,25.50983428955078,2419612,0.0,0.0
2015-02-17 00:00:00+11:00,25.509837518040957,25.67020139387414,25.509837518040957,25.666292190551758,2036278,0.0,0.0
2015-02-18 00:00:00+11:00,25.814923137685003,25.86968182682284,25.595888381133655,25.674114227294922,3188343,0.0,0.0
2015-02-19 00:00:00+11:00,25.89314817648582,25.90879394205518,25.603708973764284,25.814922332763672,3289416,0.0,0.0
2015-02-20 00:00:00+11:00,25.971376235680648,26.041780686596745,25.869680254551934,26.018310546875,2647284,0.0,0.0
2015-02-23 00:00:00+11:00,26.018313096809486,26.073074772110783,25.79927833210374,26.065250396728516,2388328,0.0,0.0
2015-02-24 00:00:00+11:00,26.13565114516494,26.8475170135498,26.026133778355643,26.847517013549805,5728536,0.0,0.0
2015-02-25 00:00:00+11:00,27.06655453769146,27.15260475880597,26.479851740046776,26.870986938476562,5486782,0.0,0.0
2015-02-26 00:00:00+11:00,26.83187797355455,26.980511280723302,26.503325790787134,26.55808448791504,3818774,0.0,0.0
2015-02-27 00:00:00+11:00,24.015701939682895,24.469418713187945,23.945297484133633,24.023523330688477,23371195,0.0,0.0
2015-03-02 00:00:00+11:00,23.78884464277841,23.820136177465145,22.82665233209878,22.912702560424805,15947699,0.0,0.0
2015-03-03 00:00:00+11:00,22.92052196937387,23.507224765436977,22.89705481245126,23.327302932739258,9757782,0.0,0.0
2015-03-04 00:00:00+11:00,23.319484232875155,23.42900312238856,22.951817618531397,22.959640502929688,7576896,0.0,0.0
2015-03-05 00:00:00+11:00,22.990925590497046,23.335124969482422,22.91269974750873,23.335124969482422,4389758,0.0,0.0
2015-03-06 00:00:00+11:00,23.468114230330585,23.624568922024462,23.429001303438373,23.522872924804688,6351512,0.0,0.0
2015-03-09 00:00:00+11:00,23.468114613675517,23.483760381512976,23.288192759732347,23.319482803344727,3254898,0.0,0.0
2015-03-10 00:00:00+11:00,23.23343463114795,23.272547559633228,22.96746253967285,22.96746253967285,5645644,0.0,0.0
2015-03-11 00:00:00+11:00,22.92052608093824,23.02222208605336,22.85012161341628,22.959640502929688,3672779,0.0,0.0
2015-03-12 00:00:00+11:00,22.951814460579747,23.194317875309988,22.889232886066704,23.037864685058594,2717340,0.0,0.0
2015-03-13 00:00:00+11:00,23.037862329833906,23.123911053453323,22.897053428559236,22.97528076171875,3228637,0.0,0.0
2015-03-16 00:00:00+11:00,22.998748779296875,23.10044476383485,22.95181297446676,22.998748779296875,2989798,0.0,0.0
2015-03-17 00:00:00+11:00,22.998748548499734,23.15520321911318,22.865762526097,22.951812744140625,4517164,0.0,0.0
2015-03-18 00:00:00+11:00,22.879764884649145,23.087908485861583,22.839737915040644,22.951814651489258,4135670,0.67,0.0
2015-03-19 00:00:00+11:00,23.27203741941579,23.304060219991495,23.15195497111923,23.2240047454834,5034397,0.0,0.0
2015-03-20 00:00:00+11:00,23.055884087089467,23.40012149876232,23.055884087089467,23.30405616760254,4330048,0.0,0.0
2015-03-23 00:00:00+11:00,23.352086097914874,23.352086097914874,23.127931139912835,23.183969497680664,2818508,0.0,0.0
2015-03-24 00:00:00+11:00,23.135939074673633,23.296049992574424,23.087906410075746,23.25602149963379,2940901,0.0,0.0
2015-03-25 00:00:00+11:00,23.27203064670481,23.320063306658557,23.103915573401327,23.183969497680664,3795014,0.0,0.0
2015-03-26 00:00:00+11:00,23.055882870923153,23.28804354168647,22.935800449842155,23.16796112060547,3683381,0.0,0.0
2015-03-27 00:00:00+11:00,23.207994764548303,23.76037589281235,23.09591800954129,23.712343215942383,9006902,0.0,0.0
2015-03-30 00:00:00+11:00,23.456162150509435,23.74436122595541,23.456162150509435,23.600261688232422,3241216,0.0,0.0
2015-03-31 00:00:00+11:00,23.90447546098926,23.944502437243496,23.560237968250263,23.6082706451416,3958099,0.0,0.0
2015-04-01 00:00:00+11:00,23.5041982257971,23.592257873828917,23.256026101252512,23.376110076904297,4349085,0.0,0.0
2015-04-02 00:00:00+11:00,23.38411529190051,23.416138094015906,23.17597318587542,23.20799446105957,5255918,0.0,0.0
2015-04-07 00:00:00+10:00,23.456165069728904,23.48018217131545,23.183977359473023,23.20799446105957,4481928,0.0,0.0
2015-04-08 00:00:00+10:00,23.215994533624027,23.32006556140793,23.135939074673633,23.25602149963379,5427442,0.0,0.0
2015-04-09 00:00:00+10:00,23.288044293986296,23.304055691162553,23.135939074673633,23.25602149963379,4961780,0.0,0.0
2015-04-10 00:00:00+10:00,23.296053609974255,23.760373511668867,23.215998138592884,23.664306640625,4535345,0.0,0.0
2015-04-13 00:00:00+10:00,23.61627428998866,23.776385234930526,23.58425149022783,23.736356735229492,3308498,0.0,0.0
2015-04-14 00:00:00+10:00,23.504193448313725,23.61627017408132,23.288044168392624,23.384109497070312,4986716,0.0,0.0
2015-04-15 00:00:00+10:00,23.416133683303308,23.416133683303308,23.15195172333815,23.21599578857422,5163954,0.0,0.0
2015-04-16 00:00:00+10:00,23.14394602431727,23.304056950872926,23.135940325296392,23.21599578857422,5268440,0.0,0.0
2015-04-17 00:00:00+10:00,23.12793639799951,23.199986167775858,22.815721746922723,22.839738845825195,5049212,0.0,0.0
2015-04-20 00:00:00+10:00,22.815719857872942,22.839736954786897,22.45547103881836,22.45547103881836,3328875,0.0,0.0
2015-04-21 00:00:00+10:00,22.823730067967638,22.839741469074937,22.591569332705546,22.70364761352539,3570697,0.0,0.0
2015-04-22 00:00:00+10:00,22.807715064873094,22.83173216274106,22.55153879533883,22.62358856201172,3712102,0.0,0.0
2015-04-23 00:00:00+10:00,22.535527534335152,22.719654038320588,22.45547206788422,22.495500564575195,3741698,0.0,0.0
2015-04-24 00:00:00+10:00,22.70364668474726,23.215999283771122,22.655612483390378,23.143949508666992,4755854,0.0,0.0
2015-04-27 00:00:00+10:00,23.256024059604716,23.432146394068916,23.21599708918888,23.400123596191406,2637562,0.0,0.0
