Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00+11:00,5.936035768383473,5.936035768383473,5.739950685270154,5.8469061851501465,902999,0.0,0.0
2015-01-05 00:00:00+11:00,5.837992998196985,5.936035319843665,5.820167082897285,5.873644828796387,1291093,0.0,0.0
2015-01-06 00:00:00+11:00,5.820167541503907,5.989513537693194,5.731037532978962,5.820167541503906,2325563,0.0,0.0
2015-01-07 00:00:00+11:00,5.739950361935529,5.829079940148136,5.71321127597007,5.811254024505615,2250254,0.0,0.0
2015-01-08 00:00:00+11:00,5.936036425057868,5.944949596868908,5.793429076108597,5.918210506439209,2651212,0.0,0.0
2015-01-09 00:00:00+11:00,5.971687514234402,6.025165688394703,5.918209765077471,6.016252517700195,1420601,0.0,0.0
2015-01-12 00:00:00+11:00,5.971686710723296,6.016251708192716,5.944948052244295,5.980599880218506,718247,0.0,0.0
2015-01-13 00:00:00+11:00,5.89147031028298,5.98505646496611,5.88255714078777,5.980599880218506,1836084,0.0,0.0
2015-01-14 00:00:00+11:00,5.9984268565553,6.007339602625685,5.811254514039934,5.864732265472412,1332444,0.0,0.0
2015-01-15 00:00:00+11:00,5.820167541503907,5.8914712083211604,5.775602537241435,5.820167541503906,2990020,0.0,0.0
2015-01-16 00:00:00+11:00,5.739951286951131,5.811254961012083,5.632995775859702,5.704299449920654,3248943,0.0,0.0
2015-01-19 00:00:00+11:00,5.713212187997864,5.793429033696292,5.6508216857910165,5.650821685791016,924243,0.0,0.0
2015-01-20 00:00:00+11:00,5.632996718331173,5.668648561326652,5.534953937591857,5.597344875335693,2155466,0.0,0.0
2015-01-21 00:00:00+11:00,5.570604856859539,5.780059718478416,5.570604856859539,5.757777214050293,3408270,0.0,0.0
2015-01-22 00:00:00+11:00,5.88255714078777,6.016251708192716,5.88255714078777,5.980599880218506,2942028,0.0,0.0
2015-01-23 00:00:00+11:00,5.998426179743816,6.1321207557417425,5.936035264277225,6.096468925476074,1464404,0.0,0.0
2015-01-27 00:00:00+11:00,6.0608186586045605,6.230164683547789,6.034079566506263,6.194512844085693,2033612,0.0,0.0
2015-01-28 00:00:00+11:00,6.203424471986202,6.3638577096225655,6.158859471252207,6.25690221786499,1738060,0.0,0.0
2015-01-29 00:00:00+11:00,6.096470252502704,6.328207199672033,6.096470252502704,6.319294452667236,1589569,0.0,0.0
2015-01-30 00:00:00+11:00,6.372770879770703,6.399509540208424,6.2301631324239235,6.25690221786499,1716587,0.0,0.0
2015-02-02 00:00:00+11:00,6.185599479182826,6.274729068939816,6.1321217253286315,6.149947643280029,2071563,0.0,0.0
2015-02-03 00:00:00+11:00,6.167773125299934,6.34603229221475,6.10538220437806,6.310380458831787,2273522,0.0,0.0
2015-02-04 00:00:00+11:00,6.34603256415043,6.390597570290491,6.167773389596978,6.212337970733643,1116800,0.0,0.0
2015-02-05 00:00:00+11:00,6.221249876131926,6.301466700861045,6.194510792887783,6.230162620544434,1251679,0.0,0.0
2015-02-06 00:00:00+11:00,6.239075789960252,6.310379445273553,6.194510792887783,6.230162620544434,896594,0.0,0.0
2015-02-09 00:00:00+11:00,6.283642599636843,6.452988617354494,6.256903508679437,6.399510860443115,1591450,0.0,0.0
2015-02-10 00:00:00+11:00,6.4084233987546355,6.417336144856842,6.239076972778803,6.3014678955078125,1644216,0.0,0.0
