Date,Price,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR
2020-05-21,6273.0,52.30000000000018,121.40000000000055,6172.64,6109.68,6046.346666666667,5897.39,11148.462999998408,19311.722666660215,40409.8347241311
2020-05-22,6216.5,20.399999999999636,83.09999999999945,6212.92,6125.460000000001,6076.84,5916.39,3396.576999998402,14489.85542856526,41377.26231033795
2020-05-25,6383.4,-56.5,91.30000000000018,6265.160000000001,6150.94,6111.613333333333,5940.953333333334,5193.632999998353,16604.07409523224,45761.986712636746
2020-05-26,6534.6,166.89999999999964,166.89999999999964,6332.0199999999995,6198.39,6149.22,5963.29,16703.581999998376,26446.275999994516,57196.58851723443
2020-05-27,6479.8,151.20000000000073,159.5,6377.460000000001,6241.05,6181.213333333334,5984.323333333333,18005.43799999839,31562.92409523292,65486.33288505047
2020-05-28,6518.1,-54.80000000000018,116.0,6426.4800000000005,6299.56,6215.28,6008.763333333333,17218.66699999843,36260.71742856662,73321.7968850504
2020-05-29,6491.6,38.30000000000018,120.80000000000018,6481.5,6347.210000000001,6244.14,6030.2,3471.9199999984908,39070.85685713834,79999.76206895839
2020-06-01,6543.9,-26.5,65.40000000000055,6513.6,6389.38,6271.826666666666,6057.383333333333,751.4449999984814,43714.30638094811,85194.12212642953
2020-06-02,6633.6,52.29999999999927,119.29999999999927,6533.4,6432.710000000001,6310.06,6091.976666666667,3751.144999998516,48294.65971428183,88058.45012642942
2020-06-03,6729.5,89.70000000000073,116.5,6583.339999999999,6480.4,6355.1466666666665,6129.89,9529.202999998599,53970.42695237743,91970.06024137182
2020-06-04,6721.9,95.89999999999964,102.29999999999927,6624.1,6525.289999999999,6407.74,6166.806666666667,11188.134999998703,47885.37828571118,93482.4978850498
2020-06-05,6687.8,-7.600000000000364,125.39999999999964,6663.340000000001,6572.42,6452.586666666667,6202.62,5888.772999998856,40321.026952378255,90954.81751723358
2020-06-08,6687.8,-34.099999999999454,56.29999999999927,6692.12,6602.860000000001,6490.293333333334,6233.376666666667,1436.5069999988893,34952.67495237859,91492.63495401511
2020-06-09,6824.9,0.0,0.0,6730.38,6631.889999999999,6531.933333333333,6268.256666666667,3158.206999999021,35085.328095236044,95164.65702298052
2020-06-10,6870.4,137.09999999999945,196.30000000000018,6758.56,6670.95,6573.12,6301.72,7066.772999999146,35877.28885714112,100943.08234481947
2020-06-11,6683.1,45.5,103.80000000000018,6750.8,6687.45,6600.46,6323.403333333334,8079.064999999072,29506.67828571279,102974.81067815273
2020-06-12,6550.7,-187.29999999999927,201.79999999999927,6723.38,6693.359999999999,6622.74,6349.79,16156.996999998912,18621.306857141575,93055.42575861243
2020-06-15,6393.9,-132.40000000000055,265.0,6664.6,6678.360000000001,6623.4400000000005,6367.526666666668,38660.919999998616,18269.64685714158,84585.55581608364
2020-06-16,6696.1,-156.80000000000018,186.30000000000018,6638.839999999999,6684.609999999999,6634.206666666666,6391.713333333334,31655.48799999851,17958.79780952265,82267.63912642837
2020-06-17,6791.8,302.2000000000007,333.40000000000055,6623.12,6690.839999999999,6655.006666666666,6418.11,23790.77199999844,17566.272095237124,81772.74713792252
2020-06-18,6733.6,95.69999999999982,95.69999999999982,6633.219999999999,6692.01,6669.373333333334,6442.326666666667,25815.31699999852,16447.5192380944,78773.13719539372
2020-06-19,6778.2,-58.19999999999982,99.80000000000018,6678.719999999999,6701.05,6688.48,6466.31,26779.916999998786,14644.941714285054,76993.325758612
2020-06-22,6748.9,44.599999999999454,114.19999999999982,6749.719999999999,6707.159999999999,6702.1466666666665,6486.986666666667,1429.36699999913,13212.479809523258,75372.06119539356
2020-06-23,6795.5,-29.300000000000182,92.19999999999982,6769.6,6704.219999999999,6712.94,6511.5,740.5249999992814,13374.533999999545,71748.65241378428
2020-06-24,6836.2,46.600000000000364,164.5,6778.4800000000005,6700.8,6720.053333333333,6537.6,1627.6369999993465,14385.94838095199,67436.75241378417
2020-06-25,6596.3,40.69999999999982,78.0,6751.0199999999995,6692.12,6711.679999999999,6559.710000000001,8478.906999999124,15404.504571428088,54444.99265516337
2020-06-26,6690.0,-239.89999999999964,239.89999999999964,6733.38,6706.05,6711.826666666666,6582.206666666667,8836.11699999898,15397.322095237614,44279.21443677244
2020-06-29,6603.7,93.69999999999982,101.69999999999982,6704.339999999999,6727.030000000001,6706.22,6598.256666666666,11925.972999998734,16157.50599999945,36731.89564366888
2020-06-30,6762.4,-86.30000000000018,126.30000000000018,6697.719999999999,6733.660000000001,6702.053333333333,6616.993333333333,10636.396999998662,15358.279809523205,31836.779954013586
2020-07-01,6847.7,158.69999999999982,236.69999999999982,6700.0199999999995,6739.25,6700.539999999999,6636.83,11459.106999998672,14846.70828571367,28686.375275852537
2020-07-02,6960.7,85.30000000000018,132.60000000000036,6772.9,6761.959999999999,6719.046666666666,6659.753333333333,19118.794999999227,19292.538380951988,27195.172919530505
2020-07-03,6954.8,113.0,123.19999999999982,6825.859999999999,6779.62,6745.986666666667,6684.363333333333,22166.64299999964,20460.57980952377,22795.49895401306
2020-07-06,6909.4,-5.899999999999636,129.90000000000055,6887.0,6795.67,6780.3533333333335,6701.8966666666665,6899.985000000095,12247.928380952771,21100.327919530147
2020-07-07,6955.5,-45.400000000000546,70.80000000000018,6925.62,6811.67,6797.646666666667,6715.926666666666,2327.3770000003924,13611.631238095852,22149.33650573695
2020-07-08,6855.0,46.100000000000364,114.5,6927.08,6813.55,6801.860000000001,6728.433333333333,2053.627000000395,13825.126857143521,20731.85678159894
2020-07-09,6946.3,-100.5,117.69999999999982,6924.2,6848.55,6816.039999999999,6742.706666666667,1853.0350000003814,14767.084000000843,20632.337195391967
2020-07-10,6888.5,91.30000000000018,160.80000000000018,6910.94,6868.4,6823.3933333333325,6755.9366666666665,1717.7830000002825,14981.906380953315,19009.92860918499
2020-07-13,6928.8,-57.80000000000018,89.30000000000018,6914.82,6900.910000000001,6835.386666666667,6768.766666666666,1778.1170000003133,15225.028380953478,18319.718850564204
2020-07-14,6814.9,40.30000000000018,126.90000000000055,6886.7,6906.160000000001,6836.680000000001,6774.8099999999995,2871.9850000001115,15139.576000001116,17725.325758610143
2020-07-15,6959.9,-113.90000000000055,138.40000000000055,6907.68,6917.38,6844.926666666666,6782.49,3410.1220000002604,16151.20638095361,18774.837482748015
2020-07-16,6928.0,145.0,150.80000000000018,6904.0199999999995,6914.109999999999,6867.04,6789.36,3123.7270000002254,11704.846857144412,19329.530758610035
2020-07-17,6944.4,-31.899999999999636,106.19999999999982,6915.2,6913.07,6884.0,6797.913333333333,3314.9050000003062,9585.33142857322,19727.05429883986
2020-07-20,6948.8,16.399999999999636,97.0,6919.2,6917.01,6907.006666666666,6806.613333333333,3530.9050000003363,3706.142095240189,20015.714298839805
2020-07-21,7184.7,4.400000000000546,63.30000000000018,6993.160000000001,6939.93,6935.16,6818.6066666666675,11596.243000000859,6871.381142859601,24784.67719539144
2020-07-22,7116.6,235.89999999999964,238.30000000000018,7024.5,6966.089999999999,6953.086666666667,6826.8133333333335,13901.300000001083,8332.148380955086,27684.573609184485
2020-07-23,7154.3,-68.09999999999945,103.89999999999964,7069.76,6986.889999999999,6965.993333333334,6842.52,13224.663000001407,11041.442095240967,30415.36717240276
2020-07-24,7029.5,37.69999999999982,67.69999999999982,7086.780000000001,7000.99,6970.973333333333,6858.48,9338.997000001482,11293.999238098171,28420.9175172302
2020-07-27,7082.7,-124.80000000000018,150.30000000000018,7113.5599999999995,7016.38,6982.526666666667,6881.44,3687.078000001704,11771.812095241152,22166.613517229984
2020-07-28,7047.3,53.19999999999982,72.29999999999927,7086.08,7039.62,6988.6466666666665,6893.1466666666665,2575.5120000014913,11979.192666669795,21788.932229873564
2020-07-29,6986.2,-35.399999999999636,119.10000000000036,7060.0,7042.25,6997.3933333333325,6899.626666666666,3986.440000001303,10621.834952384188,21689.89995401144
2020-07-30,7052.7,-61.100000000000364,85.80000000000018,7039.68,7054.719999999999,7004.486666666667,6910.263333333333,1260.5120000011511,10599.946952384285,21430.328609183773
2020-07-31,6900.4,66.5,83.40000000000055,7013.860000000001,7050.32,7005.280000000001,6914.336666666666,5250.99300000099,10412.210285717634,20815.114816080288
2020-08-03,6911.5,-152.30000000000018,204.5,6979.62,7046.589999999999,7004.126666666666,6919.756666666666,5220.177000000734,10621.17780952714,19841.234264356106
2020-08-04,7030.4,11.100000000000364,110.30000000000018,6976.24,7031.159999999999,7018.493333333333,6927.586666666666,4705.403000000692,7891.716380955915,19667.543264356038
2020-08-05,7021.1,118.89999999999964,166.5,6983.219999999999,7021.610000000001,7022.573333333334,6933.75,5122.8070000007465,7629.139238098827,19641.806034470934
2020-08-06,7041.5,-9.299999999999272,69.30000000000018,6980.9800000000005,7010.329999999999,7030.14,6948.589999999999,4758.807000000736,6954.51685714656,15887.695413781172
2020-08-07,7000.4,20.399999999999636,64.60000000000036,7000.9800000000005,7007.42,7033.873333333334,6958.936666666666,2729.80700000083,6477.66352381328,13563.691367804073
2020-08-10,7077.0,-41.100000000000364,53.80000000000018,7034.08,7006.85,7042.42,6974.713333333333,803.3870000010394,6015.288857146742,9435.37291952806
2020-08-11,7025.2,76.60000000000036,106.20000000000073,7033.039999999999,7004.639999999999,7031.786666666667,6983.473333333333,818.3630000010321,4469.354095241824,7889.504781596941
2020-08-12,6963.3,-51.80000000000018,84.19999999999982,7021.4800000000005,7002.35,7021.566666666667,6987.326666666666,1831.5970000009352,4178.668095241659,7252.508919527936
2020-08-13,6980.1,-61.899999999999636,121.19999999999982,7009.2,6995.089999999999,7009.953333333333,6987.973333333332,1970.9750000008316,2898.5469523843326,7229.4296091831
2020-08-14,7089.8,16.800000000000182,97.89999999999964,7027.08,7014.030000000001,7013.973333333332,6992.473333333333,3176.087000000971,3309.333523812962,7528.074436769269
2020-08-17,7018.4,109.69999999999982,114.19999999999982,7015.359999999999,7024.719999999999,7009.6866666666665,6996.1066666666675,2400.2230000008913,2953.6626666700495,7299.625471251991
2020-08-18,7105.6,-71.40000000000055,89.10000000000036,7031.4400000000005,7032.24,7013.573333333333,7001.110000000001,4088.6230000010346,3493.520666670104,7630.276793091031
2020-08-19,7169.9,87.20000000000073,105.70000000000073,7072.759999999999,7047.12,7025.820000000001,7011.6066666666675,5586.473000001365,5024.878857146455,7762.570988493234
2020-08-20,7179.5,64.29999999999927,86.39999999999964,7112.639999999999,7060.92,7034.2733333333335,7019.38,4300.343000001726,6583.673523813233,8525.000965504656
2020-08-21,7182.7,9.600000000000364,71.19999999999982,7131.219999999999,7079.15,7053.093333333334,7029.186666666666,4965.507000001879,6497.639238099189,8754.612229872382
2020-08-24,7274.1,3.199999999999818,77.0,7182.360000000001,7098.860000000001,7077.266666666666,7040.696666666667,3617.9680000023045,7928.355238099531,10338.427919527465
2020-08-25,7360.5,91.40000000000055,91.40000000000055,7233.339999999999,7132.389999999999,7099.2733333333335,7058.883333333333,6829.708000002755,12982.65780952842,11764.889712630755
2020-08-26,7321.4,86.39999999999964,108.89999999999964,7263.639999999999,7168.2,7119.293333333333,7070.933333333333,6614.578000003019,15641.027809528732,13653.207816078906
2020-08-27,7368.4,-39.100000000000364,57.100000000000364,7301.42,7207.030000000001,7141.086666666666,7085.613333333334,5804.197000003409,19132.319809529054,15777.04947125118
2020-08-28,7286.5,47.0,81.80000000000018,7322.18,7226.7,7160.16,7097.016666666666,1797.517000003621,18839.13542857694,16346.46902297522
2020-08-31,7312.3,-81.89999999999964,129.5,7329.82,7256.090000000001,7175.846666666666,7109.133333333333,1171.0370000037096,19734.844095243832,17035.23885056133
2020-09-01,7191.8,25.800000000000182,82.89999999999964,7296.08,7264.709999999999,7186.953333333334,7109.369999999999,4275.117000003305,17999.824095243985,17073.920793090067
2020-09-02,7314.6,-120.5,185.60000000000036,7294.719999999999,7279.18,7210.373333333334,7115.97,4198.277000003297,15003.067809530048,18479.44768964176
2020-09-03,7364.4,122.80000000000018,131.0,7293.92,7297.67,7235.993333333333,7122.973333333332,4054.117000003293,12206.827809530429,20506.236505733654
2020-09-04,7100.9,49.79999999999927,74.59999999999945,7256.8,7289.490000000001,7236.733333333334,7125.3533333333335,11632.165000002908,11983.220952387592,20215.89291952674
2020-09-07,7078.9,-263.5,278.5,7210.12,7269.969999999999,7240.766666666666,7125.226666666667,16050.427000002415,10340.21380953051,20227.552367802604
2020-09-08,7118.9,-22.0,116.10000000000036,7195.539999999999,7245.81,7241.653333333334,7127.613333333333,17781.073000002267,10095.189809530533,20013.641195388795
2020-09-09,6978.8,40.0,90.59999999999945,7128.38,7211.55,7228.913333333333,7127.366666666667,20343.227000001458,14488.66980953033,20087.63609194052
2020-09-10,7062.5,-140.09999999999945,187.69999999999982,7068.0,7180.960000000001,7221.113333333333,7127.693333333333,2944.7300000008427,16227.178380958785,20040.373057457757
2020-09-11,6968.2,83.69999999999982,135.5,7041.460000000001,7149.13,7206.8133333333335,7129.953333333334,4283.673000000552,20471.622666672883,19130.808781595664
2020-09-14,7027.8,-94.30000000000018,111.80000000000018,7031.24,7120.68,7190.393333333334,7133.83,3849.3230000004505,22148.33923810123,17829.518724124366
2020-09-15,7071.3,59.600000000000364,68.29999999999927,7021.719999999999,7108.63,7171.113333333333,7135.193333333334,2216.1670000003755,20696.279809529526,17593.5351264232
2020-09-16,7185.9,43.5,60.599999999999454,7063.139999999999,7095.76,7162.08,7140.6866666666665,6349.883000000758,19011.17600000559,17202.106712630066
2020-09-17,7074.6,114.59999999999945,119.89999999999964,7065.56,7066.780000000001,7142.493333333334,7141.79,6375.293000000786,16106.193523814854,17012.207827572587
2020-09-18,7060.6,-111.29999999999927,111.29999999999927,7084.039999999999,7062.75,7127.433333333333,7143.796666666667,3584.8130000009614,14860.946666671794,16545.99688504383
2020-09-21,6994.2,-14.0,85.0,7077.32,7054.280000000001,7106.2266666666665,7141.036666666667,4755.437000000904,13205.917809528642,17155.956885043845
2020-09-22,6995.5,-66.40000000000055,84.30000000000018,7062.159999999999,7041.94,7093.139999999999,7140.046666666666,6132.723000000761,13375.109714290356,17422.625333319706
2020-09-23,7158.2,1.300000000000182,59.69999999999982,7056.62,7059.88,7082.713333333334,7146.543333333334,4572.38200000072,10057.79123809971,16313.106678147273
2020-09-24,7031.3,162.69999999999982,178.19999999999982,7047.960000000001,7056.759999999999,7060.506666666666,7148.25,4558.093000000635,4050.5706666708456,15812.770862055317
2020-09-25,7082.8,-126.89999999999964,155.59999999999945,7052.4,7068.219999999999,7059.3,7148.016666666666,4796.9650000006695,3967.965714289881,15842.621436767962
2020-09-28,7149.7,51.5,68.40000000000055,7083.5,7080.409999999999,7064.0199999999995,7152.3933333333325,5107.965000000888,4500.381714289942,15243.576505733456
2020-09-29,7208.2,66.89999999999964,90.69999999999982,7126.039999999999,7094.1,7069.973333333333,7155.8133333333335,4797.42300000118,5732.126380956675,15263.365333319653
2020-09-30,7068.3,58.5,73.90000000000055,7108.06,7082.339999999999,7075.94,7152.426666666666,4968.233000001046,5100.426857147226,15508.746850561045
2020-10-01,7154.9,-139.89999999999964,139.89999999999964,7132.780000000001,7090.37,7082.1,7151.606666666666,3279.8570000012373,5492.202857147292,15482.987540216222
2020-10-02,7081.7,86.59999999999945,130.30000000000018,7132.56,7092.479999999999,7089.666666666667,7148.240000000001,3307.588000001242,4504.212380956894,15606.43972412428
2020-10-05,7225.8,-73.19999999999982,114.40000000000055,7147.780000000001,7115.639999999999,7102.866666666667,7146.63,5118.007000001368,5367.869523814194,15264.958724124283
2020-10-06,7333.8,144.10000000000036,144.10000000000036,7172.9,7149.469999999999,7120.366666666667,7145.740000000001,12067.455000001577,8777.869523814394,14894.90593102084
2020-10-07,7442.1,108.0,124.80000000000018,7247.660000000001,7177.860000000001,7137.446666666667,7149.763333333334,20463.003000002285,15552.285523814606,16842.740333319707
