Date,Price,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR
2020-05-15,42783.0,-1066.2000000000044,1066.2000000000044,42967.56,42859.840000000004,43047.04,43344.979999999996,208627.8029999742,455711.2225715302,865578.6933793143
2020-05-18,43422.0,241.40000000000146,386.8999999999942,43126.020000000004,42917.240000000005,42987.066666666666,43402.68,200332.4219999803,345864.0652381927,768006.4016551714
2020-05-19,43033.7,639.0,722.1999999999971,43077.62,42954.270000000004,42907.346666666665,43379.71,193933.9419999784,228950.12980961503,768621.6016206908
2020-05-20,42903.0,-388.3000000000029,945.7000000000044,42936.659999999996,42960.29,42858.19333333333,43384.87666666667,106447.11799997065,187989.95495246787,762669.6728850581
2020-05-21,42656.4,-130.6999999999971,418.8000000000029,42959.619999999995,42918.78,42831.74,43386.98333333333,86406.48199997113,187432.5454286561,759352.1959195405
2020-05-22,41788.0,-246.59999999999854,630.6999999999971,42760.619999999995,42864.09,42826.76666666667,43295.54666666666,372279.9319999623,198131.81952389344,793728.9142988619
2020-05-25,42915.8,-868.4000000000015,985.5999999999985,42659.38,42892.7,42831.28666666667,43241.70333333334,256132.3419999581,198643.9355238939,743061.409298869
2020-05-26,44062.7,1127.800000000003,1127.800000000003,42865.18000000001,42971.4,42924.573333333334,43219.70333333333,660488.1819999639,295619.4235239019,690170.5265402512
2020-05-27,41843.9,1146.8999999999942,1237.5999999999985,42653.36,42795.009999999995,42857.979999999996,43127.933333333334,864799.1629999562,373808.5588572283,681316.6202299186
2020-05-28,41862.1,-2218.7999999999956,2258.2999999999956,42494.5,42727.06,42777.353333333325,43032.03666666667,989774.3249999513,434428.294095315,637555.0030920012
2020-05-29,40756.0,18.19999999999709,761.5999999999985,42288.1,42524.36,42672.09333333334,42880.63,1567333.1249999474,700421.8178095885,615386.9787242069
2020-06-01,41585.2,-1106.0999999999985,1229.699999999997,42021.979999999996,42340.68,42602.45999999999,42803.89666666666,1503823.5869999407,779479.5254286288,632225.4472299652
2020-06-02,41518.4,829.1999999999971,1098.699999999997,41513.12,42189.15,42485.306666666664,42763.153333333335,202414.13699993092,816340.9849524252,687353.2846437638
2020-06-03,41490.5,-66.79999999999563,657.5,41442.439999999995,42047.9,42344.15333333333,42703.340000000004,168943.62299992878,775682.7755238365,730115.2804138872
2020-06-04,42616.3,-27.900000000001455,490.29999999999563,41593.28,42043.89,42349.13333333333,42709.67,440960.9369999339,778161.8195238373,727690.3883794036
2020-06-05,41442.4,1125.800000000003,1180.300000000003,41730.560000000005,42009.33,42259.76,42653.4,247835.43299993622,814884.0454285871,773686.4565518245
2020-06-08,41442.4,-1173.9000000000015,1498.9000000000015,41702.0,41861.99,42127.78666666667,42557.426666666666,262292.5049999352,747456.9840952354,718765.8820231007
2020-06-09,40810.8,0.0,0.0,41560.48,41536.8,41979.59333333334,42443.47,427389.7369999328,789196.694952357,714120.772517367
2020-06-10,41568.7,-631.5999999999985,1304.0999999999985,41576.12,41509.28,41890.64000000001,42374.416666666664,425876.56699993304,731872.6254285349,686181.7938507089
2020-06-11,41456.0,757.8999999999942,1371.7999999999956,41344.06,41468.67,41810.613333333335,42321.176666666666,91675.35799992921,696619.7355237615,696447.5673679571
2020-06-12,41127.3,-112.69999999999709,1037.199999999997,41281.04,41505.8,41766.566666666666,42296.666666666664,96039.49299992876,727855.7438094693,737724.3512645114
2020-06-15,40359.4,-328.6999999999971,758.3000000000029,41064.44,41383.22,41596.14,42213.71333333333,243240.85299992637,743834.4611427782,849538.0074024512
2020-06-16,41356.7,-767.9000000000015,772.0999999999985,41173.619999999995,41367.05,41415.74,42170.15666666667,233611.17699992808,278495.23828561057,865928.9818507317
2020-06-17,41925.1,997.2999999999956,1303.0999999999985,41244.9,41410.509999999995,41421.153333333335,42139.566666666666,329418.62499992945,283901.4569522779,851430.0602300448
2020-06-18,41653.2,568.4000000000015,783.1000000000058,41284.340000000004,41314.2,41407.22666666667,42092.29,358010.65299992915,273651.62923799007,827326.622310509
2020-06-19,41952.4,-271.90000000000146,846.5,41449.36,41365.2,41486.98666666667,42079.54,429381.80299993244,257772.55266657364,825803.6128277514
2020-06-22,42071.7,299.20000000000437,660.5999999999985,41791.81999999999,41428.13,41519.420000000006,42060.939999999995,82606.80699993881,280377.19599991146,815010.7383449946
2020-06-23,42056.9,119.29999999999563,564.6999999999971,41931.86,41552.740000000005,41555.32,42020.31333333333,28327.302999940708,299630.87885705946,762419.6584369527
2020-06-24,42626.7,-14.799999999995634,531.5,42072.18,41658.54,41631.066666666666,41987.61,124404.40699994266,375173.0295237363,687092.2664484497
2020-06-25,42562.6,569.7999999999956,692.5,42254.06,41769.2,41627.48666666667,41988.310000000005,99295.87299994567,367807.1283808781,687909.2967932771
2020-06-26,42550.5,-64.09999999999854,829.0,42373.68,41911.520000000004,41701.35999999999,41980.560000000005,80629.17199994824,420366.949714222,676968.7286898297
2020-06-29,42235.0,-12.099999999998545,718.8000000000029,42406.340000000004,42099.08,41754.2,41940.99333333333,61305.88299994821,432926.26285708667,605935.1013335125
2020-06-30,42191.5,-315.5,695.5999999999985,42433.259999999995,42182.56,41846.246666666666,41912.92,41412.002999949196,373936.18409519584,566111.045103631
2020-07-01,41870.9,-43.5,695.8000000000029,42282.1,42177.14,41866.393333333326,41878.51666666667,82557.75499994532,368042.4206666272,531145.5138507613
2020-07-02,42638.8,-320.59999999999854,644.5,42297.340000000004,42275.7,41945.246666666666,41877.93,94406.09299994585,391965.3955237816,530211.6497588074
