Date,Price,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR
2020-06-08,4466.5,1.800000000000182,39.5,4471.96,4418.91,4392.6866666666665,4142.053333333333,113.10799999939053,5973.738380950881,75271.06050574852
2020-06-09,4549.6,0.0,0.0,4487.539999999999,4432.179999999999,4404.96,4165.633333333333,1316.6629999994414,7518.249714284199,77322.84574712784
2020-06-10,4551.8,83.10000000000036,151.0,4499.820000000001,4461.89,4417.633333333333,4188.12,2158.456999999479,8752.632380950843,79073.23889655311
2020-06-11,4527.6,2.199999999999818,66.70000000000073,4512.4,4481.63,4430.566666666667,4206.45,1845.214999999516,8932.775238093689,81172.90879310486
2020-06-12,4446.5,-24.199999999999818,73.89999999999964,4508.4,4492.16,4440.5599999999995,4231.433333333333,2384.2149999995027,7561.975428569871,73564.62229885202
2020-06-15,4346.0,-81.10000000000036,140.60000000000036,4484.3,4478.13,4440.706666666667,4251.99,7812.739999999405,7531.8878095222535,64885.66851724286
2020-06-16,4478.1,-100.5,106.39999999999964,4470.000000000001,4478.7699999999995,4444.786666666667,4273.586666666667,6500.714999999331,7573.445523807966,60031.40809195556
2020-06-17,4437.6,132.10000000000036,160.89999999999964,4447.16,4473.49,4456.98,4293.956666666667,4438.26299999921,4836.913142855576,53637.12460919702
2020-06-18,4381.1,-40.5,94.5,4417.860000000001,4465.13,4460.373333333334,4311.54,2838.482999999037,4087.762095236518,46892.461103449954
2020-06-19,4327.2,-56.5,77.40000000000055,4394.0,4451.2,4459.4400000000005,4325.81,3976.604999998898,4339.175428569853,40824.51265517414
2020-06-22,4402.5,-53.900000000000546,89.69999999999982,4405.3,4444.8,4453.8533333333335,4341.116666666667,3259.054999998978,4485.785523807952,35739.637988507566
2020-06-23,4433.7,75.30000000000018,114.80000000000018,4396.42,4433.21,4451.320000000001,4360.206666666667,2037.1669999989033,4485.170285712714,27709.52822988698
2020-06-24,4495.1,31.199999999999818,92.0,4407.92,4427.54,4451.633333333333,4379.92,3882.341999998993,4512.882380950812,20748.81820689858
2020-06-25,4365.9,61.400000000000546,63.80000000000018,4404.879999999999,4411.37,4445.046666666666,4396.05,4132.3819999989855,4979.218380950812,11937.3329310366
2020-06-26,4452.3,-129.20000000000073,129.20000000000073,4429.9,4411.95,4444.1,4410.22,2403.499999999152,4949.141428569858,7147.335448278048
2020-06-29,4394.7,86.40000000000055,88.30000000000018,4428.339999999999,4416.82,4439.3133333333335,4416.0,2522.527999999149,5063.064095236519,5890.364827588423
2020-06-30,4451.9,-57.600000000000364,78.69999999999982,4431.9800000000005,4414.2,4432.8,4418.88,2637.551999999174,4160.129999998406,5838.286482760846
2020-07-01,4491.2,57.19999999999982,98.60000000000036,4431.2,4419.56,4428.759999999999,4423.196666666667,2517.509999999144,3374.753999998395,5886.618264370055
2020-07-02,4515.3,39.30000000000018,53.5,4461.08,4432.98,4427.9400000000005,4429.253333333333,2103.6719999993625,3211.163999998394,5864.375678163186
2020-07-03,4521.4,24.100000000000364,79.89999999999964,4474.9,4452.4,4432.933333333333,4436.746666666667,2755.284999999462,3783.7566666650746,5492.292919542534
2020-07-06,4469.0,6.099999999999454,61.69999999999982,4489.76,4459.05,4441.133333333333,4440.92,879.9529999995658,3264.8138095222503,5212.247862071295
2020-07-07,4554.0,-52.399999999999636,52.399999999999636,4510.179999999999,4471.08,4446.193333333333,4445.490000000001,1032.0819999997298,4049.6920952365504,5611.68162069201
2020-07-08,4545.6,85.0,114.69999999999982,4521.0599999999995,4476.129999999999,4453.3933333333325,4455.1866666666665,1107.697999999825,4694.709238093725,4604.799816094369
2020-07-09,4633.3,-8.399999999999636,85.29999999999927,4544.66,4502.870000000001,4470.206666666667,4465.29,3552.658000000006,6330.406380950933,5054.467827588678
2020-07-10,4591.1,87.69999999999982,119.19999999999982,4558.6,4516.75,4487.8,4473.62,3713.665000000098,5581.935714284326,4997.5078620714885
2020-07-13,4672.5,-42.19999999999982,58.30000000000018,4599.3,4544.530000000001,4505.8,4479.826666666667,2879.3150000003334,7151.792857141538,6316.017885060038
2020-07-14,4650.8,81.39999999999964,87.29999999999927,4618.660000000001,4564.42,4520.2733333333335,4485.796666666666,2560.8430000004723,8057.823523808261,7284.866540232495
2020-07-15,4776.4,-21.699999999999818,68.10000000000036,4664.82,4592.94,4539.026666666667,4495.33,4783.447000000795,12321.52780952261,10102.196655175087
2020-07-16,4739.1,125.59999999999945,130.0,4685.9800000000005,4615.320000000001,4563.906666666667,4504.476666666667,5354.767000000972,12376.619238094137,12032.395643680908
2020-07-17,4775.7,-37.29999999999927,57.70000000000073,4722.9,4640.75,4585.466666666666,4514.783333333334,3412.775000001272,14192.89523809421,14409.397298853402
2020-07-20,4814.0,36.599999999999454,54.30000000000018,4751.2,4675.25,4613.42,4526.366666666667,3851.425000001481,14486.804571427609,17277.47057471558
2020-07-21,4903.2,38.30000000000018,63.69999999999982,4801.679999999999,4710.17,4643.506666666666,4538.153333333334,3922.097000001824,17651.49209523719,22011.808781612246
2020-07-22,4838.6,89.19999999999982,93.69999999999982,4814.120000000001,4739.47,4666.666666666667,4547.713333333334,3909.657000001892,18138.51380952296,25023.538436784762
2020-07-23,4833.7,-64.59999999999945,83.30000000000018,4833.039999999999,4759.51,4687.8933333333325,4557.916666666667,2151.043000002004,18012.0635238087,27722.17936781935
2020-07-24,4792.9,-4.900000000000546,49.600000000000364,4836.4800000000005,4779.6900000000005,4705.993333333334,4569.463333333333,1717.0870000020284,16468.650666665857,29060.238954026372
2020-07-27,4876.6,-40.80000000000018,51.399999999999636,4849.0,4800.1,4733.166666666667,4587.15,1797.2150000020697,13744.718095237326,30267.567413796685
2020-07-28,4914.1,83.70000000000073,116.59999999999945,4851.18,4826.429999999999,4757.173333333334,4601.683333333333,2116.3670000020875,13172.673523808782,33325.08005747501
2020-07-29,4833.9,37.5,137.59999999999945,4850.24,4832.18,4776.3933333333325,4614.8933333333325,2150.348000002089,10000.00066666595,34075.63581609585
2020-07-30,4882.7,-80.20000000000073,90.10000000000036,4860.04,4846.539999999999,4793.0199999999995,4631.613333333333,2225.318000002122,9048.480285713596,34374.75085057881
2020-07-31,4767.3,48.80000000000018,52.70000000000073,4854.92,4845.7,4804.766666666666,4646.283333333334,3215.78200000208,6035.62809523743,31591.548333337607
2020-08-03,4847.2,-115.39999999999964,144.5,4849.04,4849.0199999999995,4816.413333333333,4661.1066666666675,3069.9580000020524,4769.302666666031,30706.90202299296
2020-08-04,4901.5,79.89999999999964,88.69999999999982,4846.5199999999995,4848.85,4833.126666666666,4676.7,2691.8320000020194,3028.012095237517,30664.853793108075
2020-08-05,4939.6,54.30000000000018,93.90000000000055,4867.66,4858.95,4844.006666666667,4691.516666666666,4259.363000002096,3481.086380951839,31683.88281609677
2020-08-06,5070.6,38.100000000000364,56.899999999999636,4905.24,4882.64,4866.1066666666675,4715.006666666666,12733.653000002232,5839.156380951937,32412.315816097063
2020-08-07,4986.7,131.0,131.0,4949.120000000001,4902.0199999999995,4880.173333333334,4732.820000000001,7228.907000002368,6082.107809523416,32249.661655177733
2020-08-10,5031.2,-83.90000000000055,97.30000000000018,4985.92,4917.4800000000005,4894.653333333334,4754.036666666667,4623.467000002451,7173.899809523478,30911.767919545782
2020-08-11,5005.8,44.5,87.5,5006.780000000001,4926.65,4901.493333333334,4772.5,2396.662000002499,8000.953523809229,29596.987586212654
2020-08-12,4913.2,-25.399999999999636,78.90000000000055,5001.5,4934.58,4906.466666666666,4786.566666666667,3422.8300000025156,7701.7009523806855,27346.320919546142
2020-08-13,4914.4,-92.60000000000036,115.10000000000036,4970.26,4937.75,4911.846666666666,4799.87,2905.80800000242,7296.971238094995,25189.30010345434
2020-08-14,4933.8,1.199999999999818,66.60000000000036,4959.68,4954.4,4921.24,4813.616666666667,3030.6520000023756,6226.2654285712215,22938.354540236098
2020-08-17,4924.4,19.400000000000546,34.70000000000073,4938.32,4962.120000000001,4924.426666666667,4828.796666666666,1492.7320000023115,6073.760666666478,19027.986540236256
2020-08-18,4971.4,-9.400000000000546,64.80000000000018,4931.44,4969.110000000001,4928.246666666667,4842.71,568.7480000022798,6208.115523809353,16925.05817242031
2020-08-19,4894.4,47.0,102.09999999999945,4927.679999999999,4964.589999999999,4932.28,4854.336666666667,810.8920000022695,5636.707428571276,13833.407229891718
2020-08-20,4847.8,-77.0,79.30000000000018,4914.36,4942.3099999999995,4929.953333333334,4861.486666666667,2140.2280000022165,5965.099809523643,12097.263954029737
2020-08-21,4828.9,-46.599999999999454,74.39999999999964,4893.38,4926.530000000001,4934.06,4869.413333333333,3321.4020000021474,4786.721142857007,9547.883954029836
2020-08-24,4858.6,-18.900000000000546,66.19999999999982,4880.219999999999,4909.2699999999995,4934.820000000001,4875.616666666667,3166.772000002098,4653.927428571291,8175.043505754047
2020-08-25,4819.5,29.700000000000728,71.39999999999964,4849.839999999999,4890.64,4929.3533333333335,4881.24,856.3730000020066,5492.514095237938,6508.074206903538
2020-08-26,4769.2,-39.100000000000364,71.69999999999982,4824.8,4876.24,4917.993333333333,4881.0,1201.9250000019197,7178.824952380763,6561.860689662151
2020-08-27,4838.7,-50.30000000000018,63.600000000000364,4822.9800000000005,4868.67,4902.533333333334,4884.319999999999,1113.8370000019104,5708.358095237855,5917.826482765647
2020-08-28,4743.4,69.5,89.69999999999982,4805.879999999999,4849.629999999999,4886.3133333333335,4883.243333333333,2322.8070000018224,6729.291238094972,6194.56322989207
2020-08-31,4735.4,-95.30000000000018,113.59999999999945,4781.24,4830.73,4866.593333333333,4880.623333333334,2110.903000001677,6439.970666666394,6775.841850581693
2020-09-01,4717.5,-8.0,34.30000000000018,4760.84,4805.339999999999,4847.373333333333,4874.433333333333,2240.443000001578,6247.77066666638,7636.187816098853
2020-09-02,4801.7,-17.899999999999636,106.19999999999982,4767.339999999999,4796.07,4839.9400000000005,4873.203333333333,2587.543000001601,6028.06257142828,7772.764471271253
2020-09-03,4760.9,84.19999999999982,121.5,4751.78,4787.379999999999,4829.706666666667,4870.776666666667,1022.207000001544,5966.077809523525,8147.759781616055
2020-09-04,4611.5,-40.80000000000018,68.09999999999945,4725.4,4765.639999999999,4808.22,4864.73,5054.390000001452,8098.475999999731,10218.889068972301
