Date,Price,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR
2020-05-08,796.5,-6.100000000000023,12.199999999999932,791.4,790.66,780.1600000000001,773.3633333333333,95.74999999901428,633.8611428572839,1598.681022988523
2020-05-11,817.2,7.899999999999977,18.799999999999955,799.6600000000001,794.45,782.02,778.8366666666667,116.81299999903378,722.1845714287123,1134.391367816109
2020-05-12,799.8,20.700000000000045,29.100000000000023,799.36,796.75,785.3133333333334,780.6833333333333,116.03299999903311,661.7283809525208,1105.1248850574882
2020-05-13,805.4,-17.40000000000009,26.199999999999932,801.5,797.26,788.98,783.7199999999999,113.99999999903807,589.0760000001383,964.6947586207058
2020-05-14,777.7,5.600000000000023,35.5,799.3199999999999,791.17,790.8799999999999,784.1266666666667,208.0669999990331,481.2645714287094,954.3261609195563
2020-05-15,799.9,-27.699999999999932,27.699999999999932,800.0,795.7,793.7733333333333,786.2866666666667,205.58499999903455,393.67923809537535,875.1956781609348
2020-05-18,816.4,22.199999999999932,24.399999999999977,799.8399999999999,799.75,796.2466666666667,789.8233333333333,198.8329999990334,408.73123809537475,694.423229885071
2020-05-19,846.0,16.5,24.100000000000023,809.0799999999999,804.22,800.86,792.2966666666666,624.7969999990514,535.7297142858503,785.7148160919666
2020-05-20,850.1,29.600000000000023,43.700000000000045,818.0200000000001,809.76,804.1800000000001,795.2433333333333,942.1669999990677,697.0817142858506,859.6659885057586
2020-05-21,843.2,4.100000000000023,24.399999999999977,831.1200000000001,815.22,804.4866666666666,798.3966666666668,479.736999999092,721.1112380953743,853.6637816092058
2020-05-22,827.0,-6.899999999999977,20.0,836.5400000000002,818.2700000000001,809.3133333333333,799.2833333333333,203.58799999910065,554.5912380953748,880.924195402309
2020-05-25,862.7,-16.200000000000045,22.800000000000068,845.8,822.8199999999999,815.1,801.36,166.0849999991172,642.5485714287091,1015.098344827596
2020-05-26,913.2,35.700000000000045,35.700000000000045,859.2400000000001,834.1600000000001,822.5600000000001,804.12,1075.972999999142,1256.7197142858538,1409.4547586206993
2020-05-27,911.6,50.5,50.5,871.54,844.78,830.3533333333332,807.0433333333334,1551.3679999991623,1702.498380952522,1785.4659885057567
2020-05-28,935.6,-1.6000000000000227,38.5,890.0200000000001,860.57,840.1533333333333,811.2733333333333,1949.611999999192,2266.278380952525,2336.751678160929
2020-05-29,905.1,24.0,46.39999999999998,905.64,871.0899999999999,847.3933333333333,813.7766666666666,708.6029999992144,2375.292095238242,2621.743229885066
2020-06-01,925.0,-30.5,30.5,918.1,881.95,854.58,818.3,147.27999999923293,2685.037428571578,3006.4917241379376
2020-06-02,930.1,19.899999999999977,35.700000000000045,921.4799999999999,890.36,863.2666666666667,824.2900000000001,162.99699999923763,2797.219523809677,3241.4030000000043
2020-06-03,964.1,5.100000000000023,18.700000000000045,931.9800000000001,901.76,873.8466666666667,831.4133333333333,454.8969999992521,3164.3455238096826,3674.673609195404
2020-06-04,980.4,34.0,34.60000000000002,940.9399999999999,915.4799999999999,887.3600000000001,839.1200000000001,937.3929999992629,3119.3654285715925,4145.577517241379
2020-06-05,982.6,16.299999999999955,31.899999999999977,956.4399999999999,931.04,899.5400000000001,846.6566666666666,749.8429999992827,3061.945428571594,4561.315643678159
2020-06-08,982.6,2.2000000000000455,18.0,967.96,943.0300000000001,910.62,853.4333333333333,507.9229999992974,2929.460285714452,4994.625057471262
2020-06-09,1030.5,0.0,0.0,988.04,954.76,922.92,861.89,623.3829999993269,3495.611714285881,5799.262310344824
2020-06-10,1031.7,47.89999999999998,65.49999999999989,1001.5600000000001,966.7700000000001,935.0266666666666,869.6033333333332,728.1629999993495,3805.0235238096925,6601.236195402296
2020-06-11,968.6,1.2000000000000455,31.0,999.2,970.0699999999999,943.3866666666668,873.9366666666667,880.854999999345,3208.3583809525503,6886.608609195399
2020-06-12,932.0,-63.10000000000002,66.80000000000007,989.0800000000002,972.76,950.3866666666668,879.85,1812.9069999993294,2197.5583809525497,6475.611551724134
2020-06-15,891.2,-36.60000000000002,66.30000000000007,970.8,969.3800000000001,952.2866666666666,883.6933333333334,3779.834999999295,1894.69838095255,6092.166160919537
2020-06-16,960.5,-40.799999999999955,43.89999999999998,956.8,972.4200000000001,955.4399999999999,889.0,2670.3349999992697,1779.7368571430266,6032.365517241376
2020-06-17,976.5,69.29999999999995,79.69999999999993,945.76,973.6600000000001,959.7666666666667,895.0600000000001,1212.5029999992478,1654.078095238265,5951.746620689654
2020-06-18,958.4,16.0,19.5,943.72,971.46,961.2866666666667,900.7199999999999,1116.8269999992435,1610.0198095239793,5666.131310344828
2020-06-19,960.4,-18.100000000000023,33.60000000000002,949.4,969.24,964.9733333333334,906.1833333333333,1111.7149999992528,1370.0178095239796,5383.526264367819
2020-06-22,961.0,2.0,24.700000000000045,963.36,967.0799999999999,967.3733333333333,910.9766666666667,54.94299999927855,1250.8406666668375,5190.338402298855
2020-06-23,964.2,0.6000000000000227,29.600000000000023,964.1,960.45,969.6466666666666,916.4566666666667,52.38999999927981,1146.7869523811237,4830.737022988512
2020-06-24,967.9,3.2000000000000455,37.60000000000002,962.3799999999999,954.0699999999999,969.9,921.8733333333333,13.861999999277,1144.7385714287427,4466.344781609203
2020-06-25,919.8,3.699999999999932,16.40000000000009,954.6600000000001,949.1900000000002,965.86,926.6100000000001,388.6679999992639,1298.6625714287431,3726.5264482758726
2020-06-26,947.2,-48.10000000000002,48.10000000000002,952.0200000000001,950.71,963.5,931.52,385.63199999925916,1297.5500000001716,3162.5706206896666
2020-06-29,918.6,27.40000000000009,30.40000000000009,943.54,953.45,959.2333333333333,934.9266666666667,554.8079999992452,1395.9880952382666,2699.334436781621
2020-06-30,944.7,-28.600000000000023,42.10000000000002,939.64,951.8700000000001,953.5133333333334,938.2166666666668,429.42299999923875,1013.2383809525523,2418.7428160919667
2020-07-01,956.4,26.100000000000023,44.19999999999993,937.3400000000001,949.86,948.4933333333333,941.76,293.37799999923584,550.1792380954089,2149.4128275862204
2020-07-02,988.1,11.699999999999932,19.600000000000023,951.0,952.8300000000002,949.7933333333333,946.59,627.3649999992565,631.5406666668378,1864.3595517241515
2020-07-03,996.4,31.700000000000045,32.39999999999998,960.8400000000001,956.4300000000001,954.0866666666666,952.2366666666666,1018.0129999992714,744.332666666838,1423.7637816092085
2020-07-06,982.1,8.299999999999955,26.100000000000023,973.54,958.5400000000002,960.1466666666668,956.2166666666668,483.34299999929266,478.5583809525541,1161.6876436781747
2020-07-07,981.6,-14.299999999999955,21.0,980.9200000000001,960.28,961.5533333333334,958.4966666666667,223.56699999930487,509.3040952382689,1114.719643678175
2020-07-08,951.3,-0.5,23.899999999999977,979.9,958.6200000000001,959.8733333333333,959.8199999999999,291.2949999993039,497.83209523826844,1038.856137931049
2020-07-09,962.6,-30.300000000000068,32.10000000000002,974.8,962.9000000000002,960.1533333333333,960.72,316.79499999929584,498.1240952382685,1018.0568275862216
2020-07-10,950.9,11.300000000000068,25.300000000000068,965.7,963.2700000000001,959.52,962.2466666666667,239.44499999928178,503.8060000001731,912.2956781609346
2020-07-13,969.6,-11.700000000000045,18.399999999999977,963.2,968.3700000000001,960.0933333333334,963.7333333333335,168.1949999992777,510.55495238112564,864.0354022988661
2020-07-14,957.8,18.700000000000045,28.300000000000068,958.4399999999999,969.68,959.6666666666666,964.6566666666666,62.52299999927002,509.5309523811256,825.3604712643837
2020-07-15,993.9,-11.800000000000068,19.0,966.96,973.43,961.4,965.65,273.3929999992829,585.1785714287446,853.8177586207058
2020-07-16,980.0,36.10000000000002,36.10000000000002,970.4399999999999,972.6199999999999,965.4133333333334,965.6366666666667,296.0129999992886,469.0212380954114,853.4161954023151
2020-07-17,987.5,-13.899999999999977,28.899999999999977,977.76,971.7299999999999,968.1,965.8,206.34299999929942,472.4371428573166,859.9489655172576
2020-07-20,977.0,7.5,14.0,979.24,971.2199999999999,971.9933333333335,965.6133333333332,187.1029999993017,286.8363809525558,854.5060229885219
2020-07-21,1027.3,-10.5,15.400000000000091,993.14,975.7900000000002,977.5,965.5066666666665,408.1129999993194,419.62571428589007,840.527540229901
2020-07-22,1000.2,50.299999999999955,51.700000000000045,994.4,980.68,980.4200000000001,964.4566666666667,418.44499999932145,415.4960000001764,729.8032298850727
2020-07-23,1006.6,-27.09999999999991,33.59999999999991,999.72,985.0799999999999,981.6533333333333,965.7233333333334,368.436999999329,458.60980952398603,788.7949540230045
2020-07-24,983.3,6.399999999999977,16.699999999999932,998.8800000000001,988.3199999999999,980.7800000000001,967.4333333333333,397.62699999932806,442.45314285731945,757.2071264367984
2020-07-27,989.9,-23.300000000000068,27.700000000000045,1001.46,990.35,981.3,970.7233333333332,289.7829999993318,447.9800000001765,563.0177126436972
2020-07-28,982.2,6.600000000000023,10.200000000000045,992.4399999999999,992.79,981.34,971.4466666666666,113.89299999931781,448.0297142858908,563.4142988505943
2020-07-29,977.5,-7.699999999999932,30.800000000000068,987.9,991.15,983.0866666666667,971.4799999999999,128.87499999931055,381.3569523811287,563.7961379310541
2020-07-30,992.1,-4.7000000000000455,16.399999999999977,985.0,992.36,985.0533333333333,972.6033333333334,35.349999999305965,353.0369523811286,571.2527471264572
2020-07-31,951.6,14.600000000000023,19.799999999999955,978.6600000000001,988.7700000000001,985.1,972.31,263.2729999992962,349.6542857144618,581.2402413793305
2020-08-03,951.1,-40.5,51.80000000000007,970.9,986.1800000000001,983.8666666666667,971.98,346.3049999992843,413.4352380954145,592.2292413793303
2020-08-04,986.9,-0.5,27.699999999999932,971.8400000000001,982.14,985.8066666666667,972.7366666666666,377.2779999992855,361.52638095255674,597.225850574733
2020-08-05,975.0,35.799999999999955,42.799999999999955,971.3400000000001,979.6200000000001,984.5466666666666,972.9733333333334,371.4529999992847,363.48838095255695,596.5378850574918
2020-08-06,988.3,-11.899999999999977,23.799999999999955,970.5799999999999,977.79,985.1,975.2566666666667,334.8969999992827,362.690000000176,501.74805747128613
2020-08-07,976.1,13.299999999999955,15.600000000000023,975.4799999999999,977.07,984.3399999999999,976.22,222.44199999929108,367.44542857160457,473.6685517241603
2020-08-10,1010.3,-12.199999999999932,16.0,987.32,979.1099999999999,986.56,979.2766666666666,201.72199999931144,406.4540000001756,389.5680574712885
2020-08-11,1019.7,34.19999999999993,39.10000000000002,993.8799999999999,982.86,986.0533333333333,981.7766666666666,410.0019999993249,366.07266666684285,398.22322988508313
2020-08-12,1017.5,9.400000000000091,25.100000000000136,1002.3799999999999,986.86,987.2066666666666,983.8133333333334,370.0519999993419,420.98780952398556,415.73154022991184
2020-08-13,1003.9,-2.2000000000000455,17.799999999999955,1005.5,988.04,987.0266666666668,984.3399999999999,308.8999999993479,413.99352380969964,428.7238620689926
2020-08-14,1015.5,-13.600000000000023,27.000000000000114,1013.3799999999999,994.43,989.1733333333334,984.9766666666667,40.191999999364036,465.9735238096993,456.77012643680916
2020-08-17,999.0,11.600000000000023,15.800000000000068,1011.1200000000001,999.2199999999999,989.7800000000001,985.5399999999998,83.13199999935937,472.43885714303264,462.9376551724417
2020-08-18,1014.4,-16.5,22.200000000000045,1010.0600000000001,1001.9699999999999,991.9266666666666,986.6333333333333,66.01299999935706,506.69352380969895,489.88643678163777
2020-08-19,1029.1,15.399999999999977,20.899999999999977,1012.3799999999999,1007.3799999999999,995.3666666666667,989.2266666666667,136.07699999936153,577.8523809525553,502.0661609195703
2020-08-20,1013.2,14.699999999999932,24.600000000000023,1014.24,1009.8700000000001,996.7733333333333,990.9133333333333,113.94299999936564,597.6863809525555,494.49360919543346
