Date,Price,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR
2020-04-23,6403.4,-70.90000000000055,282.0,6451.9400000000005,6665.88,6638.793333333333,6266.253333333333,39734.462999964926,63319.644952358314,334244.80326437566
2020-04-24,6532.0,136.5,197.70000000000073,6401.92,6624.63,6651.259999999999,6262.0,10957.95699996424,57802.43257140611,331326.07793104224
2020-04-27,6532.7,128.60000000000036,198.10000000000036,6414.5599999999995,6583.45,6662.426666666666,6239.429999999999,13892.332999964394,52827.84209521578,302349.2332069042
2020-04-28,6450.5,0.6999999999998181,111.60000000000036,6437.1,6526.95,6642.4800000000005,6246.473333333333,12107.164999964689,55065.57314283458,303834.13788506517
2020-04-29,6784.0,-82.19999999999982,140.39999999999964,6540.5199999999995,6525.21,6642.973333333333,6263.740000000001,21580.43699996591,55211.00780950125,313475.844551732
2020-04-30,7337.8,333.5,372.1999999999998,6727.4,6589.67,6686.386666666666,6321.666666666667,132138.64499996824,87540.29695235903,334592.7112643761
2020-05-01,6883.0,553.8000000000002,571.6999999999998,6797.6,6599.759999999999,6682.286666666666,6377.913333333333,122486.14499996911,85524.73695235897,298460.2405057558
2020-05-04,6870.6,-454.8000000000002,471.0,6865.18,6639.87,6677.36,6425.906666666667,100566.57199996995,83120.59399997795,273515.9537471355
2020-05-05,7157.0,-12.399999999999636,304.5,7006.4800000000005,6721.789999999999,6686.793333333333,6497.05,53909.31199997187,91290.66923807333,218814.8260344923
2020-05-06,7179.4,286.39999999999964,303.59999999999945,7085.56,6813.039999999999,6711.993333333333,6556.166666666667,41193.247999972984,107005.0292380737,190199.30160920534
2020-05-07,7099.8,22.399999999999636,198.60000000000036,7037.960000000001,6882.68,6739.1,6602.383333333333,22505.48799997225,116934.97571426458,173683.21798851615
2020-05-08,7150.8,-79.59999999999945,147.30000000000018,7091.5199999999995,6944.5599999999995,6763.679999999999,6641.783333333334,16099.711999972964,128262.49314283639,168606.05247127518
