Date,Price,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR
2020-04-17,3080.5,-23.0,70.10000000000036,3067.8599999999997,3023.92,2988.0333333333333,2982.8700000000003,332.5429999996617,7838.3566666685065,32410.007000000704
2020-04-20,3004.7,30.199999999999818,73.19999999999982,3059.3599999999997,3034.6099999999997,3004.186666666667,2967.576666666667,1132.817999999676,3942.1726666684476,24218.792195403013
2020-04-21,2934.3,-75.80000000000018,85.60000000000036,3028.62,3025.1,3001.1,2957.996666666667,3656.5719999997177,4241.094285716076,21935.18447126509
2020-04-22,2942.5,-70.39999999999964,76.20000000000027,3002.46,3020.5099999999998,3003.7400000000002,2944.8766666666666,4156.227999999753,3790.1068571446403,16835.66667816165
2020-04-23,2937.9,8.199999999999818,88.80000000000018,2979.9800000000005,3020.59,2999.893333333333,2936.0966666666664,3994.3719999997693,4079.1563809541794,14490.256195403033
2020-04-24,2957.8,-4.599999999999909,60.59999999999991,2955.44,3011.65,3001.0933333333332,2936.213333333333,838.5279999997931,3946.2306666684603,14495.058436782345
2020-04-27,2983.2,19.90000000000009,33.29999999999973,2951.1400000000003,3005.25,3006.7866666666664,2932.173333333333,401.4329999997987,3172.262666668443,13578.897885058206
2020-04-28,2971.7,25.399999999999636,58.0,2958.62,2993.62,3002.94,2937.23,366.2769999997856,3207.8168571446463,13172.429068966248
2020-04-29,3020.0,-11.5,62.19999999999982,2974.12,2988.29,3005.046666666667,2937.0099999999998,942.8769999997545,3208.7498095255914,13133.20231034556
2020-04-30,3070.1,48.30000000000018,48.30000000000018,3000.56,2990.27,3013.913333333333,2945.1233333333334,2044.1029999996963,3097.0298095255557,13256.301160920259
2020-05-01,2911.8,50.09999999999991,65.80000000000018,2991.3599999999997,2973.4,3004.8866666666668,2950.4933333333333,3450.782999999704,3675.3812380970207,11961.297885058179
2020-05-04,2962.3,-158.29999999999973,158.29999999999973,2987.18,2969.16,2999.226666666667,2957.3133333333335,3623.4169999997034,3642.7149523827584,10636.289471265067
2020-05-05,3008.0,50.5,99.19999999999982,2994.44,2976.53,2993.8933333333334,2969.8033333333337,3605.992999999699,3054.8292380970674,6943.341022989208
2020-05-06,2987.0,45.69999999999982,45.899999999999636,2987.84,2980.9800000000005,2988.14,2978.446666666667,3402.0529999997,2572.371142858995,4855.08188505817
2020-05-07,2968.8,-21.0,44.19999999999982,2967.5800000000004,2984.07,2982.7066666666665,2980.8599999999997,1287.9219999997104,2291.467809525683,4620.139724138629
2020-05-08,2976.0,-18.199999999999818,35.59999999999991,2980.4200000000005,2985.8900000000003,2975.74,2981.8866666666663,321.7119999997215,1559.569714287619,4576.0142988512725
